index,record_id,batch,continent,zone,item_name,item_category,slot,equippable,inventory_only,magic,lore,no_drop,quest_item,weight,size,classes_classic,races_classic,stats_raw,damage,delay,weapon_skill,proc_click_focus,source_npc,source_npc_level,source_npc_class,source_npc_race_type,placeholder,placeholder_level_range,nearby_enemy_level_range,spawn_type,spawn_location,respawn_timer,time_condition,special_abilities,social_or_add_risk,faction_consequences,drop_frequency,drop_rate_reported,drop_notes,era_status,tlp_status,legends_status,best_for_classes,best_for_archetypes,general_value_notes,personal_build_notes,effect_transfer_value,target_priority_general,duplicate_item_group,inclusion_reason,source_scope,core_or_supplemental,data_confidence,source_primary,source_secondary,research_notes,approved,revision,stats_classic,stats_eql,classes_eql,races_eql,source_npc_level_classic,source_npc_level_eql,eql_verification_status,eql_audit_action,eql_npc_confirmed,eql_item_confirmed,eql_drop_source_confirmed,eql_stats_match,eql_classes_match,eql_races_match,eql_effect_match,eql_spawn_match,eql_era_status,eql_wiki_source,eql_official_source,eql_last_checked,eql_changes_summary,eql_verification_notes,official_override_status,official_source_checked,eql_wiki_listing_status,eql_wiki_verification_state,current_build_confirmed,evidence_grade,evidence_strength,conflict_status,classic_original_launch,classic_historical_era,last_directly_observed,primary_evidence_layer,per_field_provenance_notes,schema_version,record_type,record_status,source_record_id,canonical_record_id,parent_record_id,related_record_ids,display_default,searchable,record_notes,faction_risk_level,faction_hits_known,faction_gains_known,city_access_risk,merchant_access_risk,quest_access_risk,initial_disposition,protected_npc_type,faction_behavior_notes,creature_family,creature_subfamily,normalized_source_name,source_name_aliases,shared_loot_family,family_faction,family_hostility,family_zone_scope,source_variant_notes,zone_type,zone_subarea,zone_wing,zone_floor,camp_or_room,location_coordinates,location_description,navigation_notes,escape_or_exit_risk,environmental_hazards,encounter_name,encounter_type,encounter_tier,encounter_group_size,encounter_raid_size,encounter_difficulty,encounter_trigger,encounter_scripted,encounter_phases,encounter_adds,encounter_failure_condition,encounter_reset_behavior,encounter_notes,placeholder_npc,placeholder_cycle,spawn_probability,spawn_count,spawn_window,respawn_variance,despawn_condition,spawn_dependencies,spawn_guaranteed,spawn_mechanics_notes,instance_status,instance_type,instance_name,instance_entry_method,instance_reuse_timer,loot_lockout_type,loot_lockout_duration,lockout_scope,lockout_applies_per_npc,lockout_applies_per_instance,lockout_bypass_conditions,instance_notes,loot_delivery_method,loot_container_name,loot_table_name,loot_table_tier,loot_pool_type,loot_roll_type,loot_quantity_min,loot_quantity_max,loot_slots_reported,loot_selection_behavior,shared_loot_notes,currency_drop,loot_delivery_notes,drop_rate_type,drop_rate_numerator,drop_rate_denominator,drop_rate_sample_size,drop_rate_pool_probability,drop_rate_item_probability,drop_rate_source,drop_rate_confidence,drop_rate_conditions,access_requirement,access_key_item,access_key_consumed,access_quest,minimum_recommended_level,minimum_group_size,minimum_raid_size,class_role_requirements,door_or_lock_requirement,levitation_required,underwater_required,resist_requirements,corpse_recovery_difficulty,bind_or_reentry_notes,access_notes,encounter_hp,encounter_ac,damage_per_hit_min,damage_per_hit_max,attacks_per_round,aoe_effects,single_target_effects,debuffs,summons_players,enrages,rampage,flurry,banishes,mem_blur,charm,fear,death_touch,resist_profile,immunity_profile,combat_mechanics_notes,raid_target,raid_classification,raid_progression_role,raid_prerequisite,contested_status,racing_or_engagement_rules,racing_line,open_world_competition,recommended_composition,raid_notes,quest_name,quest_step,quest_role,epic_class,progression_category,required_for_access,required_for_spawn,required_for_turn_in,reward_type,quest_dependency_notes,content_availability,availability_context,availability_start,availability_end,availability_condition,beta_availability_status,launch_availability_status,instance_availability_status,compatibility_action,compatibility_reason,custom_tags,alternate_names,content_group_id,data_extension_json
11,B23-UGUK-011,23,Antonica,Upper Guk,Gatorscale Sleeves,Armor,ARMS,Yes,No,Yes,,,,0.3,SMALL,ALL,ALL,AC 6; INT +4; HP +15,,,,Focus: Enhancement Haste I,an ancient crocodile,30,Warrior,Crocodile,1-5 saltwater crocodiles; timer begins after final placeholder dies,,,Special multi-placeholder named,Ancient Crocodile room,16:30 individual-page listed; conflicts with 8:00 zone timer,,,,,,,,Classic / historical,,Current EQL Wiki-listed,,,,,,,,"Notable exact-source equipment, utility, quest, or progression relationship.",Zone-specific,Core,High,https://eqlwiki.com/Upper_Guk,https://wiki.project1999.com/Upper_Guk,,Yes,1,AC 6; INT +4; HP +15,AC 6; INT +4; HP +15,ALL,ALL,30,30,Current EQL Wiki-listed; direct-build confirmation incomplete,Add,Wiki,Wiki,Wiki,Changed or newly surfaced,No identified change,No identified change,Changed,Unresolved / conflicted,Classic-retained with EQL changes,https://eqlwiki.com/Upper_Guk,,2026-07-28,EQL focus addition: Enhancement Haste I.,,,Yes,Listed,Current Wiki evidence,No,B,Current EQL Wiki item/source page with Project 1999 historical comparison.,None identified,Yes,Classic,,Current EQL Wiki,Current fields from EQL Wiki zone/item/NPC pages; classic fields from Project 1999/classic baseline.,EQL-LOOT-1.0,loot,Active,,B23-UGUK-011,,,Yes,Yes,,,,,,,,Hostile,,,Crocodile,,an ancient crocodile,,,,Hostile,Upper Guk,,Open-world indoor dungeon,Crocodile branch,,,Ancient Crocodile room,,,,,,an ancient crocodile,Named / notable source,,,,,,,,,,,,1-5 saltwater crocodiles; timer begins after final placeholder dies,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Current EQL zone; no comprehensive revamp officially established,,,,Confirmed,Unconfirmed,,,,,,B23-UGUK,
12,B23-UGUK-012,23,Antonica,Upper Guk,Gatorscale Leggings,Armor,LEGS,Yes,No,Yes,,,,0.4,MEDIUM,ALL,ALL,AC 7; WIS +4; HP +15,,,,,an ancient crocodile,30,Warrior,Crocodile,1-5 saltwater crocodiles; timer begins after final placeholder dies,,,Special multi-placeholder named,Ancient Crocodile room,16:30 individual-page listed; conflicts with 8:00 zone timer,,,,,,,,Classic / historical,,Current EQL Wiki-listed,,,,,,,,"Notable exact-source equipment, utility, quest, or progression relationship.",Zone-specific,Core,High,https://eqlwiki.com/Upper_Guk,https://wiki.project1999.com/Upper_Guk,,Yes,1,AC 7; WIS +4; HP +15,AC 7; WIS +4; HP +15,ALL,ALL,30,30,Current EQL Wiki-listed; direct-build confirmation incomplete,Add,Wiki,Wiki,Wiki,No identified change,No identified change,No identified change,No identified change,Unresolved / conflicted,Classic-retained,https://eqlwiki.com/Upper_Guk,,2026-07-28,,,,Yes,Listed,Current Wiki evidence,No,B,Current EQL Wiki item/source page with Project 1999 historical comparison.,None identified,Yes,Classic,,Current EQL Wiki,Current fields from EQL Wiki zone/item/NPC pages; classic fields from Project 1999/classic baseline.,EQL-LOOT-1.0,loot,Active,,B23-UGUK-012,,,Yes,Yes,,,,,,,,Hostile,,,Crocodile,,an ancient crocodile,,,,Hostile,Upper Guk,,Open-world indoor dungeon,Crocodile branch,,,Ancient Crocodile room,,,,,,an ancient crocodile,Named / notable source,,,,,,,,,,,,1-5 saltwater crocodiles; timer begins after final placeholder dies,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Current EQL zone; no comprehensive revamp officially established,,,,Confirmed,Unconfirmed,,,,,,B23-UGUK,
13,B23-UGUK-013,23,Antonica,Upper Guk,Ghoulbane,Weapon,PRIMARY,Yes,No,Yes,Yes,,,9.5,LARGE,PAL,ALL,,15,34,1H Slashing,Proc: Dismiss Undead (level 20),the froglok shin lord,30,Paladin,Froglok,Tal Shaman / Shin Warrior / Shin Knight,,,,Shin Lord room,16:30 individual-page listed; conflicts with 8:00 zone timer,,,,,,,,Classic / historical,,Current EQL Wiki-listed,,,Weapon ratio 0.441,,,,,"Notable exact-source equipment, utility, quest, or progression relationship.",Zone-specific,Core,High,https://eqlwiki.com/Upper_Guk,https://wiki.project1999.com/Upper_Guk,,Yes,1,,,PAL,ALL,30,30,Current EQL Wiki-listed; direct-build confirmation incomplete,Add,Wiki,Wiki,Wiki,No identified change,No identified change,No identified change,No identified change,Unresolved / conflicted,Classic-retained,https://eqlwiki.com/Upper_Guk,,2026-07-28,,,,Yes,Listed,Current Wiki evidence,No,B,Current EQL Wiki item/source page with Project 1999 historical comparison.,Current quest availability varies by era,Yes,Classic,,Current EQL Wiki,Current fields from EQL Wiki zone/item/NPC pages; classic fields from Project 1999/classic baseline.,EQL-LOOT-1.0,loot,Active,,B23-UGUK-013,,,Yes,Yes,,,Frogloks of Guk -30,,,,,Hostile,,,Froglok,,the froglok shin lord,,,Frogloks of Guk,Hostile,Upper Guk,,Open-world indoor dungeon,Deep Shin wing,,,Shin Lord room,,,,,,the froglok shin lord,Named / notable source,,,,,,,,,,,,Tal Shaman / Shin Warrior / Shin Knight,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,Later Fiery Avenger and related quest dependencies,,,,,,,,Available,Current EQL zone; no comprehensive revamp officially established,,,,Confirmed,Unconfirmed,,,,,,B23-UGUK,
14,B23-UGUK-014,23,Antonica,Upper Guk,Silver-Plated Bracer,Armor,WRIST,Yes,No,Yes,,,,1.0,SMALL,WAR PAL RNG SHD MNK BRD ROG,ALL,AC 7; SV DISEASE +5; SV POISON +5,,,,,the froglok shin lord,30,Paladin,Froglok,Tal Shaman / Shin Warrior / Shin Knight,,,,Shin Lord room,16:30 individual-page listed; conflicts with 8:00 zone timer,,,,,,,,Classic / historical,,Current EQL Wiki-listed,,,,,,,,"Notable exact-source equipment, utility, quest, or progression relationship.",Zone-specific,Core,High,https://eqlwiki.com/Upper_Guk,https://wiki.project1999.com/Upper_Guk,,Yes,1,AC 7; SV DISEASE +5; SV POISON +5,AC 7; SV DISEASE +5; SV POISON +5,WAR PAL RNG SHD MNK BRD ROG,ALL,30,30,Current EQL Wiki-listed; direct-build confirmation incomplete,Add,Wiki,Wiki,Wiki,No identified change,No identified change,No identified change,No identified change,Unresolved / conflicted,Classic-retained,https://eqlwiki.com/Upper_Guk,,2026-07-28,,,,Yes,Listed,Current Wiki evidence,No,B,Current EQL Wiki item/source page with Project 1999 historical comparison.,None identified,Yes,Classic,,Current EQL Wiki,Current fields from EQL Wiki zone/item/NPC pages; classic fields from Project 1999/classic baseline.,EQL-LOOT-1.0,loot,Active,,B23-UGUK-014,,,Yes,Yes,,,Frogloks of Guk -30,,,,,Hostile,,,Froglok,,the froglok shin lord,,,Frogloks of Guk,Hostile,Upper Guk,,Open-world indoor dungeon,Deep Shin wing,,,Shin Lord room,,,,,,the froglok shin lord,Named / notable source,,,,,,,,,,,,Tal Shaman / Shin Warrior / Shin Knight,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Current EQL zone; no comprehensive revamp officially established,,,,Confirmed,Unconfirmed,,,,,,B23-UGUK,
15,B23-UGUK-015,23,Antonica,Upper Guk,Chitin Shell Shield,Shield,SECONDARY,Yes,No,No,,,,4.0,SMALL,WAR CLR PAL RNG SHD DRU BRD ROG SHM,ALL,AC 15; SV POISON +10,,,,,a giant heart spider,,Warrior,Spider,,,,,Giant Heart Spider room,,,,,,,,,Classic / historical,,Current EQL Wiki-listed,,,,,,,,"Notable exact-source equipment, utility, quest, or progression relationship.",Zone-specific,Core,High,https://eqlwiki.com/Upper_Guk,https://wiki.project1999.com/Upper_Guk,,Yes,1,AC 15; SV POISON +10,AC 15; SV POISON +10,WAR CLR PAL RNG SHD DRU BRD ROG SHM,ALL,,,Current EQL Wiki-listed; direct-build confirmation incomplete,Add,Wiki,Wiki,Wiki,No identified change,No identified change,No identified change,No identified change,,Classic-retained,https://eqlwiki.com/Upper_Guk,,2026-07-28,,,,Yes,Listed,Current Wiki evidence,No,B,Current EQL Wiki item/source page with Project 1999 historical comparison.,None identified,Yes,Classic,,Current EQL Wiki,Current fields from EQL Wiki zone/item/NPC pages; classic fields from Project 1999/classic baseline.,EQL-LOOT-1.0,loot,Active,,B23-UGUK-015,,,Yes,Yes,,,,,,,,Hostile,,,Spider,,a giant heart spider,,,,Hostile,Upper Guk,,Open-world indoor dungeon,Heart spider branch,,,Giant Heart Spider room,,,,,,a giant heart spider,Named / notable source,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Current EQL zone; no comprehensive revamp officially established,,,,Confirmed,Unconfirmed,,,,,,B23-UGUK,
16,B23-UGUK-016,23,Antonica,Upper Guk,Chitin Shell Armor,Armor,CHEST,Yes,No,,Yes,,,6.5,MEDIUM,ALL,BAR TRL OGR,AC 17; SV POISON +10,,,,,a giant heart spider,,Warrior,Spider,,,,,Giant Heart Spider room,,,,,,,,,Classic / historical,,Current EQL Wiki-listed,,,,,,,,"Notable exact-source equipment, utility, quest, or progression relationship.",Zone-specific,Core,High,https://eqlwiki.com/Upper_Guk,https://wiki.project1999.com/Upper_Guk,,Yes,1,AC 17; SV POISON +10,AC 17; SV POISON +10,ALL,BAR TRL OGR IKS,,,Current EQL Wiki-listed; direct-build confirmation incomplete,Add,Wiki,Wiki,Wiki,Changed or newly surfaced,No identified change,Changed,No identified change,,Classic-retained with EQL changes,https://eqlwiki.com/Upper_Guk,,2026-07-28,Current item data includes Iksar eligibility; Iksar availability remains later-era.,,,Yes,Listed,Current Wiki evidence,No,B,Current EQL Wiki item/source page with Project 1999 historical comparison.,None identified,Yes,Classic,,Current EQL Wiki,Current fields from EQL Wiki zone/item/NPC pages; classic fields from Project 1999/classic baseline.,EQL-LOOT-1.0,loot,Active,,B23-UGUK-016,,,Yes,Yes,,,,,,,,Hostile,,,Spider,,a giant heart spider,,,,Hostile,Upper Guk,,Open-world indoor dungeon,Heart spider branch,,,Giant Heart Spider room,,,,,,a giant heart spider,Named / notable source,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available; Iksar usability later-era,Current EQL zone; no comprehensive revamp officially established,,,,Confirmed,Unconfirmed,,,,,,B23-UGUK,
17,B23-UGUK-017,23,Antonica,Upper Guk,Vial of Egg Whites,Charged Utility Item,,No,Yes,,,,Yes,0.1,TINY,ALL,ALL,,,,,Click: Enduring Breath (1 charge),a froglok idealist,20,Shaman,Froglok,,,,,Idealist / Tonta Knight room,,,,,,,,,Classic / historical,,Current EQL Wiki-listed,,,,,,,,"Notable exact-source equipment, utility, quest, or progression relationship.",Zone-specific,Core,High,https://eqlwiki.com/Upper_Guk,https://wiki.project1999.com/Upper_Guk,,Yes,1,,,ALL,ALL,20,20,Current EQL Wiki-listed; direct-build confirmation incomplete,Add,Wiki,Wiki,Wiki,No identified change,No identified change,No identified change,No identified change,,Classic-retained,https://eqlwiki.com/Upper_Guk,,2026-07-28,,,,Yes,Listed,Current Wiki evidence,No,B,Current EQL Wiki item/source page with Project 1999 historical comparison.,None identified,Yes,Classic,,Current EQL Wiki,Current fields from EQL Wiki zone/item/NPC pages; classic fields from Project 1999/classic baseline.,EQL-LOOT-1.0,loot,Active,,B23-UGUK-017,,,Yes,Yes,,,Frogloks of Guk -30,,,,,Hostile,,,Froglok,,a froglok idealist,,,Frogloks of Guk,Hostile,Upper Guk,,Open-world indoor dungeon,Temple branch,,,Idealist / Tonta Knight room,,,,,,a froglok idealist,Named / notable source,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Current EQL zone; no comprehensive revamp officially established,,,,Confirmed,Unconfirmed,,,,,,B23-UGUK,
18,B23-UGUK-018,23,Antonica,Upper Guk,Lens of Glowing Amber,Quest / Utility Item,,No,Yes,Yes,,,Yes,0.1,TINY,ALL,ALL,,,,,,a froglok summoner,28,Magician,Froglok,,,,,Summoner / Priest room,,,,,,,,,Classic / historical,,Current EQL Wiki-listed,,,,,,,,"Notable exact-source equipment, utility, quest, or progression relationship.",Zone-specific,Core,High,https://eqlwiki.com/Upper_Guk,https://wiki.project1999.com/Upper_Guk,,Yes,1,,,ALL,ALL,28,28,Current EQL Wiki-listed; direct-build confirmation incomplete,Add,Wiki,Wiki,Wiki,No identified change,No identified change,No identified change,No identified change,,Classic-retained,https://eqlwiki.com/Upper_Guk,,2026-07-28,,,,Yes,Listed,Current Wiki evidence,No,B,Current EQL Wiki item/source page with Project 1999 historical comparison.,None identified,Yes,Classic,,Current EQL Wiki,Current fields from EQL Wiki zone/item/NPC pages; classic fields from Project 1999/classic baseline.,EQL-LOOT-1.0,loot,Active,,B23-UGUK-018,,,Yes,Yes,,,Frogloks of Guk -30,,,,,Hostile,,,Froglok,,a froglok summoner,,,Frogloks of Guk,Hostile,Upper Guk,,Open-world indoor dungeon,Caster branch,,,Summoner / Priest room,,,,,,a froglok summoner,Named / notable source,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Current EQL zone; no comprehensive revamp officially established,,,,Confirmed,Unconfirmed,,,,,,B23-UGUK,
19,B23-UGUK-019,23,Antonica,Upper Guk,Brazier of Elemental Summoning,Expendable Summoning Item,,No,Yes,Yes,,,Yes,0.5,SMALL,ALL,ALL,,,,,Click: Summon Fire Elemental (1 charge),a froglok summoner,28,Magician,Froglok,,,,,Summoner / Priest room,,,,,,,,,Classic / historical,,Current EQL Wiki-listed,,,,,,,,"Notable exact-source equipment, utility, quest, or progression relationship.",Zone-specific,Core,High,https://eqlwiki.com/Upper_Guk,https://wiki.project1999.com/Upper_Guk,,Yes,1,,,ALL,ALL,28,28,Current EQL Wiki-listed; direct-build confirmation incomplete,Add,Wiki,Wiki,Wiki,No identified change,No identified change,No identified change,No identified change,,Classic-retained,https://eqlwiki.com/Upper_Guk,,2026-07-28,,,,Yes,Listed,Current Wiki evidence,No,B,Current EQL Wiki item/source page with Project 1999 historical comparison.,None identified,Yes,Classic,,Current EQL Wiki,Current fields from EQL Wiki zone/item/NPC pages; classic fields from Project 1999/classic baseline.,EQL-LOOT-1.0,loot,Active,,B23-UGUK-019,,,Yes,Yes,,,Frogloks of Guk -30,,,,,Hostile,,,Froglok,,a froglok summoner,,,Frogloks of Guk,Hostile,Upper Guk,,Open-world indoor dungeon,Caster branch,,,Summoner / Priest room,,,,,,a froglok summoner,Named / notable source,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Current EQL zone; no comprehensive revamp officially established,,,,Confirmed,Unconfirmed,,,,,,B23-UGUK,
20,B23-UGUK-020,23,Antonica,Upper Guk,Fungus Spores,Expendable Utility Item,,No,Yes,,,,Yes,0.2,SMALL,ALL,ALL,,,,,"Click: Fungus Spores (1 charge, level 20)",a fungus ancient,,Unknown,Fungus,,,,,Fungus population,,,,,,,,,Classic / historical,,Current EQL Wiki-listed,,,,,,,,"Notable exact-source equipment, utility, quest, or progression relationship.",Zone-specific,Core,High,https://eqlwiki.com/Upper_Guk,https://wiki.project1999.com/Upper_Guk,,Yes,1,,,ALL,ALL,,,Current EQL Wiki-listed; direct-build confirmation incomplete,Add,Wiki,Wiki,Wiki,Changed or newly surfaced,No identified change,No identified change,No identified change,,Classic-retained with EQL changes,https://eqlwiki.com/Upper_Guk,,2026-07-28,Current EQL-listed exact-source utility item; historical status unresolved.,,,Yes,Listed,Current Wiki evidence,No,B,Current EQL Wiki item/source page with Project 1999 historical comparison.,None identified,Yes,Classic,,Current EQL Wiki,Current fields from EQL Wiki zone/item/NPC pages; classic fields from Project 1999/classic baseline.,EQL-LOOT-1.0,loot,Active,,B23-UGUK-020,,,Yes,Yes,,,,,,,,Hostile,,,Fungus,,a fungus ancient,,,,Hostile,Upper Guk,,Open-world indoor dungeon,Fungus branch,,,Fungus population,,,,,,a fungus ancient,Named / notable source,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Current EQL zone; no comprehensive revamp officially established,,,,Confirmed,Unconfirmed,,,,,,B23-UGUK,
21,B23-UGUK-021,23,Antonica,Upper Guk,Guk Bracket Mildew,Quest / Utility Item,,No,Yes,,Yes,Yes,Yes,,,ALL,ALL,,,,,,a fungus mutant,,Unknown,Fungus,,,,,Fungus mutant area,,,,,,,,,Classic / historical,,Current EQL Wiki-listed,,,,,,,,"Notable exact-source equipment, utility, quest, or progression relationship.",Zone-specific,Core,High,https://eqlwiki.com/Upper_Guk,https://wiki.project1999.com/Upper_Guk,,Yes,1,,,ALL,ALL,,,Current EQL Wiki-listed; direct-build confirmation incomplete,Add,Wiki,Wiki,Wiki,No identified change,No identified change,No identified change,No identified change,,Classic-retained,https://eqlwiki.com/Upper_Guk,,2026-07-28,,,,Yes,Listed,Current Wiki evidence,No,B,Current EQL Wiki item/source page with Project 1999 historical comparison.,None identified,Yes,Classic,,Current EQL Wiki,Current fields from EQL Wiki zone/item/NPC pages; classic fields from Project 1999/classic baseline.,EQL-LOOT-1.0,loot,Active,,B23-UGUK-021,,,Yes,Yes,,,,,,,,Hostile,,,Fungus,,a fungus mutant,,,,Hostile,Upper Guk,,Open-world indoor dungeon,Fungus branch,,,Fungus mutant area,,,,,,a fungus mutant,Named / notable source,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,Zone-specific progression or research material,,,,,,,,Available,Current EQL zone; no comprehensive revamp officially established,,,,Confirmed,Unconfirmed,,,,,,B23-UGUK,
22,B23-UGUK-022,23,Antonica,Upper Guk,Degenerated Guk Weed,Quest / Utility Item,,No,Yes,,Yes,Yes,Yes,,,ALL,ALL,,,,,,a fungus mutant,,Unknown,Fungus,,,,,Fungus mutant area,,,,,,,,,Classic / historical,,Current EQL Wiki-listed,,,,,,,,"Notable exact-source equipment, utility, quest, or progression relationship.",Zone-specific,Core,High,https://eqlwiki.com/Upper_Guk,https://wiki.project1999.com/Upper_Guk,,Yes,1,,,ALL,ALL,,,Current EQL Wiki-listed; direct-build confirmation incomplete,Add,Wiki,Wiki,Wiki,No identified change,No identified change,No identified change,No identified change,,Classic-retained,https://eqlwiki.com/Upper_Guk,,2026-07-28,,,,Yes,Listed,Current Wiki evidence,No,B,Current EQL Wiki item/source page with Project 1999 historical comparison.,None identified,Yes,Classic,,Current EQL Wiki,Current fields from EQL Wiki zone/item/NPC pages; classic fields from Project 1999/classic baseline.,EQL-LOOT-1.0,loot,Active,,B23-UGUK-022,,,Yes,Yes,,,,,,,,Hostile,,,Fungus,,a fungus mutant,,,,Hostile,Upper Guk,,Open-world indoor dungeon,Fungus branch,,,Fungus mutant area,,,,,,a fungus mutant,Named / notable source,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,Zone-specific progression or research material,,,,,,,,Available,Current EQL zone; no comprehensive revamp officially established,,,,Confirmed,Unconfirmed,,,,,,B23-UGUK,
23,B23-UGUK-META-001,23,Antonica,Upper Guk,Upper Guk current status,,,,,,,,,,,,,,,,,,,,,,,,Approximately 4-35,,,,,,,,,,,,,,,,,,,,,,Zone-specific,Supplemental,Medium,https://eqlwiki.com/Upper_Guk,https://wiki.project1999.com/Upper_Guk,,Yes,1,,,,,,,Current EQL Wiki-supported; direct-build confirmation varies,Add,,,,,,,,,,https://eqlwiki.com/Upper_Guk,,2026-07-28,,,,Yes,Listed,Current Wiki evidence,No,C,Current EQL zone/NPC documentation with classic comparison.,,,,,Current EQL Wiki,,EQL-LOOT-1.0,zone_metadata,Metadata,,B23-UGUK-META-001,,,No,No,Available current EQL zone; substantially classic-retained and not established as a comprehensive revamp.,,,,,,,,,,,,,,,,,,,Open-world indoor dungeon,,,,,,,,,,Upper Guk current status,,,,,,,,,,,,Available current EQL zone; substantially classic-retained and not established as a comprehensive revamp.,,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Current EQL zone; no comprehensive revamp officially established,,,,Confirmed,Unconfirmed,,,,zone-status,,B23-UGUK,
24,B23-UGUK-META-002,23,Antonica,Upper Guk,Upper Guk physical structure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zone-specific,Supplemental,Medium,https://eqlwiki.com/Upper_Guk,https://wiki.project1999.com/Upper_Guk,,Yes,1,,,,,,,Current EQL Wiki-supported; direct-build confirmation varies,Add,,,,,,,,,,https://eqlwiki.com/Upper_Guk,,2026-07-28,,,,Yes,Listed,Current Wiki evidence,No,C,Current EQL zone/NPC documentation with classic comparison.,,,,,Current EQL Wiki,,EQL-LOOT-1.0,zone_metadata,Metadata,,B23-UGUK-META-002,,,No,No,"Classic-retained entrance tunnels, Gaz wing, temple/caster wing, underwater Warden route, crocodile branch, fungus and spider branches, Shin wing, and Lower Guk approaches.",,,,,,,,,,,,,,,,,,,Open-world indoor dungeon,,,,,,,,,,Upper Guk physical structure,,,,,,,,,,,,"Classic-retained entrance tunnels, Gaz wing, temple/caster wing, underwater Warden route, crocodile branch, fungus and spider branches, Shin wing, and Lower Guk approaches.",,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Current EQL zone; no comprehensive revamp officially established,,,,Confirmed,Unconfirmed,,,,zone-layout,,B23-UGUK,
