index,record_id,batch,continent,zone,item_name,item_category,slot,equippable,inventory_only,magic,lore,no_drop,quest_item,weight,size,classes_classic,races_classic,stats_raw,damage,delay,weapon_skill,proc_click_focus,source_npc,source_npc_level,source_npc_class,source_npc_race_type,placeholder,placeholder_level_range,nearby_enemy_level_range,spawn_type,spawn_location,respawn_timer,time_condition,special_abilities,social_or_add_risk,faction_consequences,drop_frequency,drop_rate_reported,drop_notes,era_status,tlp_status,legends_status,best_for_classes,best_for_archetypes,general_value_notes,personal_build_notes,effect_transfer_value,target_priority_general,duplicate_item_group,inclusion_reason,source_scope,core_or_supplemental,data_confidence,source_primary,source_secondary,research_notes,approved,revision,stats_classic,stats_eql,classes_eql,races_eql,source_npc_level_classic,source_npc_level_eql,eql_verification_status,eql_audit_action,eql_npc_confirmed,eql_item_confirmed,eql_drop_source_confirmed,eql_stats_match,eql_classes_match,eql_races_match,eql_effect_match,eql_spawn_match,eql_era_status,eql_wiki_source,eql_official_source,eql_last_checked,eql_changes_summary,eql_verification_notes,official_override_status,official_source_checked,eql_wiki_listing_status,eql_wiki_verification_state,current_build_confirmed,evidence_grade,evidence_strength,conflict_status,classic_original_launch,classic_historical_era,last_directly_observed,primary_evidence_layer,per_field_provenance_notes,schema_version,record_type,record_status,source_record_id,canonical_record_id,parent_record_id,related_record_ids,display_default,searchable,record_notes,faction_risk_level,faction_hits_known,faction_gains_known,city_access_risk,merchant_access_risk,quest_access_risk,initial_disposition,protected_npc_type,faction_behavior_notes,creature_family,creature_subfamily,normalized_source_name,source_name_aliases,shared_loot_family,family_faction,family_hostility,family_zone_scope,source_variant_notes,zone_type,zone_subarea,zone_wing,zone_floor,camp_or_room,location_coordinates,location_description,navigation_notes,escape_or_exit_risk,environmental_hazards,encounter_name,encounter_type,encounter_tier,encounter_group_size,encounter_raid_size,encounter_difficulty,encounter_trigger,encounter_scripted,encounter_phases,encounter_adds,encounter_failure_condition,encounter_reset_behavior,encounter_notes,placeholder_npc,placeholder_cycle,spawn_probability,spawn_count,spawn_window,respawn_variance,despawn_condition,spawn_dependencies,spawn_guaranteed,spawn_mechanics_notes,instance_status,instance_type,instance_name,instance_entry_method,instance_reuse_timer,loot_lockout_type,loot_lockout_duration,lockout_scope,lockout_applies_per_npc,lockout_applies_per_instance,lockout_bypass_conditions,instance_notes,loot_delivery_method,loot_container_name,loot_table_name,loot_table_tier,loot_pool_type,loot_roll_type,loot_quantity_min,loot_quantity_max,loot_slots_reported,loot_selection_behavior,shared_loot_notes,currency_drop,loot_delivery_notes,drop_rate_type,drop_rate_numerator,drop_rate_denominator,drop_rate_sample_size,drop_rate_pool_probability,drop_rate_item_probability,drop_rate_source,drop_rate_confidence,drop_rate_conditions,access_requirement,access_key_item,access_key_consumed,access_quest,minimum_recommended_level,minimum_group_size,minimum_raid_size,class_role_requirements,door_or_lock_requirement,levitation_required,underwater_required,resist_requirements,corpse_recovery_difficulty,bind_or_reentry_notes,access_notes,encounter_hp,encounter_ac,damage_per_hit_min,damage_per_hit_max,attacks_per_round,aoe_effects,single_target_effects,debuffs,summons_players,enrages,rampage,flurry,banishes,mem_blur,charm,fear,death_touch,resist_profile,immunity_profile,combat_mechanics_notes,raid_target,raid_classification,raid_progression_role,raid_prerequisite,contested_status,racing_or_engagement_rules,racing_line,open_world_competition,recommended_composition,raid_notes,quest_name,quest_step,quest_role,epic_class,progression_category,required_for_access,required_for_spawn,required_for_turn_in,reward_type,quest_dependency_notes,content_availability,availability_context,availability_start,availability_end,availability_condition,beta_availability_status,launch_availability_status,instance_availability_status,compatibility_action,compatibility_reason,custom_tags,alternate_names,content_group_id,data_extension_json
11,B24B-UNDEAD-011,24B,Antonica,Lower Guk,Brigandine Tunic,Armor,CHEST,Yes,No,Yes,,,,6.5,MEDIUM,WAR CLR PAL RNG SHD BRD ROG SHM,ALL,AC 17; ENDURANCE +10; STR +7; STA +4,,,,,a ghoul sentinel,42,Warrior,Undead Froglok,,,,,Ghoul Sentinel hallway,,,,,,,,,Classic / historical,,Current EQL Wiki-listed,,,,,,,,Notable exact-source undead-side equipment or container relationship.,Zone subdivision-specific,Core,High,https://eqlwiki.com/Category:Lower_Guk,https://wiki.project1999.com/Ruins_of_Old_Guk,,Yes,1,AC 17; STR +7; STA +4,AC 17; ENDURANCE +10; STR +7; STA +4,WAR CLR PAL RNG SHD BRD ROG SHM,ALL,42,42,Current EQL Wiki-listed; direct-build confirmation incomplete,Add,Wiki,Wiki,Wiki,Changed or newly surfaced,No identified change,No identified change,No identified change,,Classic-retained with EQL changes,https://eqlwiki.com/Category:Lower_Guk,,2026-07-28,Current EQL item includes Endurance +10.,,,Yes,Listed,Current Wiki evidence,No,B,Current EQL item/NPC evidence with classic Lower Guk comparison.,None identified,Yes,Classic,,Current EQL Wiki,Current fields from EQL Wiki; classic fields from Project 1999/classic baseline; undead-side placement audited separately from live side.,EQL-LOOT-1.0,loot,Active,,B24B-UNDEAD-011,,,Yes,Yes,,,Undead Frogloks of Guk -30,Frogloks of Guk +10,,,,Hostile,,,Undead Froglok,,a ghoul sentinel,,,Undead Frogloks of Guk,Hostile,Lower Guk — Undead Side,,Open-world indoor dungeon,Sentinel branch,,,Ghoul Sentinel hallway,,,,,,a ghoul sentinel,Named / notable undead-side source,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Lower Guk undead-side content group; live side excluded,,,,Confirmed,Unconfirmed,,,,,,B24B-LGUK-UNDEAD,
12,B24B-UNDEAD-012,24B,Antonica,Lower Guk,Serrated Bone Dirk,Weapon,PRIMARY SECONDARY,Yes,No,Yes,,,,2.0,SMALL,ROG,ALL,,8,27,Piercing,Proc: Engulfing Darkness (level 27),a ghoul assassin,35,Rogue,Undead Froglok,Wan Ghoul Knight,,,,Assassin and Supplier storeroom,28:00 page-reported,,,,,,,,Classic / historical,,Current EQL Wiki-listed,,,Weapon ratio 0.296,,,,,Notable exact-source undead-side equipment or container relationship.,Zone subdivision-specific,Core,High,https://eqlwiki.com/Category:Lower_Guk,https://wiki.project1999.com/Ruins_of_Old_Guk,,Yes,1,,,ROG,ALL,35,35,Current EQL Wiki-listed; direct-build confirmation incomplete,Add,Wiki,Wiki,Wiki,Changed or newly surfaced,No identified change,No identified change,No identified change,Encounter-specific page value / unresolved framework,Classic-retained with EQL changes,https://eqlwiki.com/Category:Lower_Guk,,2026-07-28,Backstab +8 remains disputed and is not canonicalized.,,,Yes,Listed,Current Wiki evidence,No,B,Current EQL item/NPC evidence with classic Lower Guk comparison.,Backstab +8 appears on NPC table but not dedicated item page.,Yes,Classic,,Current EQL Wiki,Current fields from EQL Wiki; classic fields from Project 1999/classic baseline; undead-side placement audited separately from live side.,EQL-LOOT-1.0,loot,Active,,B24B-UNDEAD-012,,,Yes,Yes,,,Undead Frogloks of Guk -30,Frogloks of Guk +10,,,,Hostile,,,Undead Froglok,,a ghoul assassin,,,Undead Frogloks of Guk,Hostile,Lower Guk — Undead Side,,Open-world indoor dungeon,Assassin/Supplier branch,,,Assassin and Supplier storeroom,,,,,,a ghoul assassin,Named / notable undead-side source,,,,,,,,,,,Classic timer: Approximately 28 minutes.,Wan Ghoul Knight,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Lower Guk undead-side content group; live side excluded,,,,Confirmed,Unconfirmed,,,,,,B24B-LGUK-UNDEAD,
13,B24B-UNDEAD-013,24B,Antonica,Lower Guk,Thick Banded Belt,Armor,WAIST,Yes,No,Yes,,,,0.5,SMALL,ALL,ALL,AC 8; STR +15,,,,,a ghoul supplier,36,Warrior,Undead Froglok,Wan Ghoul Knight,,,,Assassin and Supplier storeroom,9:27 page-reported; conflicts with Assassin in same room,,,,,,,,Classic / historical,,Current EQL Wiki-listed,,,,,,,,Notable exact-source undead-side equipment or container relationship.,Zone subdivision-specific,Core,High,https://eqlwiki.com/Category:Lower_Guk,https://wiki.project1999.com/Ruins_of_Old_Guk,,Yes,1,AC 8; STR +15,AC 8; STR +15,ALL,ALL,36,36,Current EQL Wiki-listed; direct-build confirmation incomplete,Add,Wiki,Wiki,Wiki,Changed or newly surfaced,No identified change,No identified change,No identified change,Encounter-specific page value / unresolved framework,Classic-retained with EQL changes,https://eqlwiki.com/Category:Lower_Guk,,2026-07-28,Current page labels item Attunable; property retained in EQL change notes.,,,Yes,Listed,Current Wiki evidence,No,B,Current EQL item/NPC evidence with classic Lower Guk comparison.,Shared-room timer discrepancy,Yes,Classic,,Current EQL Wiki,Current fields from EQL Wiki; classic fields from Project 1999/classic baseline; undead-side placement audited separately from live side.,EQL-LOOT-1.0,loot,Active,,B24B-UNDEAD-013,,,Yes,Yes,,,Undead Frogloks of Guk -30,Frogloks of Guk +10,,,,Hostile,,,Undead Froglok,,a ghoul supplier,,,Undead Frogloks of Guk,Hostile,Lower Guk — Undead Side,,Open-world indoor dungeon,Assassin/Supplier branch,,,Assassin and Supplier storeroom,,,,,,a ghoul supplier,Named / notable undead-side source,,,,,,,,,,,Classic timer: Approximately 28 minutes.,Wan Ghoul Knight,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Lower Guk undead-side content group; live side excluded,,,,Confirmed,Unconfirmed,,,,,,B24B-LGUK-UNDEAD,
14,B24B-UNDEAD-014,24B,Antonica,Lower Guk,Enameled Black Chestplate,Armor,CHEST,Yes,No,Yes,,,,10.0,LARGE,WAR CLR PAL SHD BRD,ALL except IKS,AC 25,,,,,a ghoul savant,35,Cleric,Undead Froglok,,,,,Ghoul Savant room,,,,,,,,,Classic / historical,,Current EQL Wiki-listed,,,,,,,,Notable exact-source undead-side equipment or container relationship.,Zone subdivision-specific,Core,High,https://eqlwiki.com/Category:Lower_Guk,https://wiki.project1999.com/Ruins_of_Old_Guk,,Yes,1,AC 25,AC 25,WAR CLR PAL SHD BRD,ALL except IKS,35,35,Current EQL Wiki-listed; direct-build confirmation incomplete,Add,Wiki,Wiki,Wiki,No identified change,No identified change,No identified change,No identified change,,Classic-retained,https://eqlwiki.com/Category:Lower_Guk,,2026-07-28,,,,Yes,Listed,Current Wiki evidence,No,B,Current EQL item/NPC evidence with classic Lower Guk comparison.,None identified,Yes,Classic,,Current EQL Wiki,Current fields from EQL Wiki; classic fields from Project 1999/classic baseline; undead-side placement audited separately from live side.,EQL-LOOT-1.0,loot,Active,,B24B-UNDEAD-014,,,Yes,Yes,,,Undead Frogloks of Guk -30,Frogloks of Guk +10,,,,Hostile,,,Undead Froglok,,a ghoul savant,,,Undead Frogloks of Guk,Hostile,Lower Guk — Undead Side,,Open-world indoor dungeon,Dead tower,,,Ghoul Savant room,,,,,,a ghoul savant,Named / notable undead-side source,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Lower Guk undead-side content group; live side excluded,,,,Confirmed,Unconfirmed,,,,,,B24B-LGUK-UNDEAD,
15,B24B-UNDEAD-015,24B,Antonica,Lower Guk,Enameled Black Mace,Weapon,PRIMARY SECONDARY,Yes,No,Yes,,,,4.5,MEDIUM,ALL except NEC WIZ MAG ENC,ALL,,8,28,1H Blunt,,a ghoul savant,35,Cleric,Undead Froglok,,,,,Ghoul Savant room,,,,,,,,,Classic / historical,,Current EQL Wiki-listed,,,Weapon ratio 0.286,,,,,Notable exact-source undead-side equipment or container relationship.,Zone subdivision-specific,Core,High,https://eqlwiki.com/Category:Lower_Guk,https://wiki.project1999.com/Ruins_of_Old_Guk,,Yes,1,,,ALL except NEC WIZ MAG ENC,ALL,35,35,Current EQL Wiki-listed; direct-build confirmation incomplete,Add,Wiki,Wiki,Wiki,No identified change,No identified change,No identified change,No identified change,,Classic-retained,https://eqlwiki.com/Category:Lower_Guk,,2026-07-28,,,,Yes,Listed,Current Wiki evidence,No,B,Current EQL item/NPC evidence with classic Lower Guk comparison.,None identified,Yes,Classic,,Current EQL Wiki,Current fields from EQL Wiki; classic fields from Project 1999/classic baseline; undead-side placement audited separately from live side.,EQL-LOOT-1.0,loot,Active,,B24B-UNDEAD-015,,,Yes,Yes,,,Undead Frogloks of Guk -30,Frogloks of Guk +10,,,,Hostile,,,Undead Froglok,,a ghoul savant,,,Undead Frogloks of Guk,Hostile,Lower Guk — Undead Side,,Open-world indoor dungeon,Dead tower,,,Ghoul Savant room,,,,,,a ghoul savant,Named / notable undead-side source,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Lower Guk undead-side content group; live side excluded,,,,Confirmed,Unconfirmed,,,,,,B24B-LGUK-UNDEAD,
16,B24B-UNDEAD-016,24B,Antonica,Lower Guk,Adamantite Epaulets,Armor,SHOULDERS,Yes,No,Yes,,,,4.5,SMALL,WAR CLR PAL SHD BRD,ALL,AC 9; WIS +7,,,,,a ghoul cavalier,36,Shadowknight,Undead Froglok,,,,,Ghoul Cavalier room,,,,,,,,,Classic / historical,,Current EQL Wiki-listed,,,,,,,,Notable exact-source undead-side equipment or container relationship.,Zone subdivision-specific,Core,High,https://eqlwiki.com/Category:Lower_Guk,https://wiki.project1999.com/Ruins_of_Old_Guk,,Yes,1,AC 9; WIS +7,AC 9; WIS +7,WAR CLR PAL SHD BRD,ALL,36,36,Current EQL Wiki-listed; direct-build confirmation incomplete,Add,Wiki,Wiki,Wiki,No identified change,No identified change,No identified change,No identified change,,Classic-retained,https://eqlwiki.com/Category:Lower_Guk,,2026-07-28,,,,Yes,Listed,Current Wiki evidence,No,B,Current EQL item/NPC evidence with classic Lower Guk comparison.,None identified,Yes,Classic,,Current EQL Wiki,Current fields from EQL Wiki; classic fields from Project 1999/classic baseline; undead-side placement audited separately from live side.,EQL-LOOT-1.0,loot,Active,,B24B-UNDEAD-016,,,Yes,Yes,,,Undead Frogloks of Guk -30,Frogloks of Guk +10,,,,Hostile,,,Undead Froglok,,a ghoul cavalier,,,Undead Frogloks of Guk,Hostile,Lower Guk — Undead Side,,Open-world indoor dungeon,Dead tower,,,Ghoul Cavalier room,,,,,,a ghoul cavalier,Named / notable undead-side source,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Lower Guk undead-side content group; live side excluded,,,,Confirmed,Unconfirmed,,,,,,B24B-LGUK-UNDEAD,
17,B24B-UNDEAD-017,24B,Antonica,Lower Guk,A Dark Reaver,Weapon,PRIMARY,Yes,No,Yes,Yes,,,9.5,LARGE,SHD,ALL,,20,42,2H Slashing,Proc: Steal Strength (level 30),a ghoul cavalier,36,Shadowknight,Undead Froglok,,,,,Ghoul Cavalier room,,,,,,,,,Classic / historical,,Current EQL Wiki-listed,,,Weapon ratio 0.476,,,,,Notable exact-source undead-side equipment or container relationship.,Zone subdivision-specific,Core,High,https://eqlwiki.com/Category:Lower_Guk,https://wiki.project1999.com/Ruins_of_Old_Guk,,Yes,1,,,SHD,ALL,36,36,Current EQL Wiki-listed; direct-build confirmation incomplete,Add,Wiki,Wiki,Wiki,No identified change,No identified change,No identified change,No identified change,,Classic-retained,https://eqlwiki.com/Category:Lower_Guk,,2026-07-28,,,,Yes,Listed,Current Wiki evidence,No,B,Current EQL item/NPC evidence with classic Lower Guk comparison.,None identified,Yes,Classic,,Current EQL Wiki,Current fields from EQL Wiki; classic fields from Project 1999/classic baseline; undead-side placement audited separately from live side.,EQL-LOOT-1.0,loot,Active,,B24B-UNDEAD-017,,,Yes,Yes,,,Undead Frogloks of Guk -30,Frogloks of Guk +10,,,,Hostile,,,Undead Froglok,,a ghoul cavalier,,,Undead Frogloks of Guk,Hostile,Lower Guk — Undead Side,,Open-world indoor dungeon,Dead tower,,,Ghoul Cavalier room,,,,,,a ghoul cavalier,Named / notable undead-side source,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Lower Guk undead-side content group; live side excluded,,,,Confirmed,Unconfirmed,,,,,,B24B-LGUK-UNDEAD,
18,B24B-UNDEAD-018,24B,Antonica,Lower Guk,Braided Cinch Cord,Armor,WAIST,Yes,No,Yes,,,,0.2,SMALL,NEC WIZ MAG ENC,HUM ERU HIE DEF GNM,AC 2; INT +4; HP +8,,,,,a ghoul sage,37,Wizard,Undead Froglok,,,,,Ghoul Sage room,,,,,,,,,Classic / historical,,Current EQL Wiki-listed,,,,,,,,Notable exact-source undead-side equipment or container relationship.,Zone subdivision-specific,Core,High,https://eqlwiki.com/Category:Lower_Guk,https://wiki.project1999.com/Ruins_of_Old_Guk,,Yes,1,AC 2; INT +4; HP +8,AC 2; INT +4; HP +8,NEC WIZ MAG ENC,HUM ERU HIE DEF GNM IKS,37,37,Current EQL Wiki-listed; direct-build confirmation incomplete,Add,Wiki,Wiki,Wiki,Changed or newly surfaced,No identified change,Changed,No identified change,,Classic-retained with EQL changes,https://eqlwiki.com/Category:Lower_Guk,,2026-07-28,Current item data includes Iksar eligibility; race availability remains later-era.,,,Yes,Listed,Current Wiki evidence,No,B,Current EQL item/NPC evidence with classic Lower Guk comparison.,None identified,Yes,Classic,,Current EQL Wiki,Current fields from EQL Wiki; classic fields from Project 1999/classic baseline; undead-side placement audited separately from live side.,EQL-LOOT-1.0,loot,Active,,B24B-UNDEAD-018,,,Yes,Yes,,,Undead Frogloks of Guk -30,Frogloks of Guk +10,,,,Hostile,,,Undead Froglok,,a ghoul sage,,,Undead Frogloks of Guk,Hostile,Lower Guk — Undead Side,,Open-world indoor dungeon,Sage/Scribe branch,,,Ghoul Sage room,,,,,,a ghoul sage,Named / notable undead-side source,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available; Iksar usability later-era,Lower Guk undead-side content group; live side excluded,,,,Confirmed,Unconfirmed,,,,,,B24B-LGUK-UNDEAD,
19,B24B-UNDEAD-019,24B,Antonica,Lower Guk,Runed Cowl,Armor,HEAD,Yes,No,Yes,,,,0.3,SMALL,BRD NEC WIZ MAG ENC,ALL,AC 2; WIS +5; INT +9,,,,Focus: Reanimation Efficiency II,a ghoul sage,37,Wizard,Undead Froglok,,,,,Ghoul Sage room,,,,,,,,,Classic / historical,,Current EQL Wiki-listed,,,,,,,,Notable exact-source undead-side equipment or container relationship.,Zone subdivision-specific,Core,High,https://eqlwiki.com/Category:Lower_Guk,https://wiki.project1999.com/Ruins_of_Old_Guk,,Yes,1,AC 2; WIS +5; INT +9,AC 2; WIS +5; INT +9,BRD NEC WIZ MAG ENC,ALL,37,37,Current EQL Wiki-listed; direct-build confirmation incomplete,Add,Wiki,Wiki,Wiki,Changed or newly surfaced,No identified change,No identified change,Changed,,Classic-retained with EQL changes,https://eqlwiki.com/Category:Lower_Guk,,2026-07-28,EQL focus addition: Reanimation Efficiency II.,,,Yes,Listed,Current Wiki evidence,No,B,Current EQL item/NPC evidence with classic Lower Guk comparison.,None identified,Yes,Classic,,Current EQL Wiki,Current fields from EQL Wiki; classic fields from Project 1999/classic baseline; undead-side placement audited separately from live side.,EQL-LOOT-1.0,loot,Active,,B24B-UNDEAD-019,,,Yes,Yes,,,Undead Frogloks of Guk -30,Frogloks of Guk +10,,,,Hostile,,,Undead Froglok,,a ghoul sage,,,Undead Frogloks of Guk,Hostile,Lower Guk — Undead Side,,Open-world indoor dungeon,Sage/Scribe branch,,,Ghoul Sage room,,,,,,a ghoul sage,Named / notable undead-side source,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Lower Guk undead-side content group; live side excluded,,,,Confirmed,Unconfirmed,,,,,,B24B-LGUK-UNDEAD,
20,B24B-UNDEAD-020,24B,Antonica,Lower Guk,Executioners Hood,Armor,HEAD,Yes,No,Yes,,,,0.2,SMALL,WAR PAL RNG SHD MNK BRD ROG,ALL,AC 5; STR +4; DEX +9,,,,,a ghoul executioner,35,Warrior,Undead Froglok,,,,,Ghoul Executioner room,,,,,,,,,Classic / historical,,Current EQL Wiki-listed,,,,,,,,Notable exact-source undead-side equipment or container relationship.,Zone subdivision-specific,Core,High,https://eqlwiki.com/Category:Lower_Guk,https://wiki.project1999.com/Ruins_of_Old_Guk,,Yes,1,AC 5; STR +4; DEX +9,AC 5; STR +4; DEX +9,WAR PAL RNG SHD MNK BRD ROG,ALL,35,35,Current EQL Wiki-listed; direct-build confirmation incomplete,Add,Wiki,Wiki,Wiki,No identified change,No identified change,No identified change,No identified change,,Classic-retained,https://eqlwiki.com/Category:Lower_Guk,,2026-07-28,,,,Yes,Listed,Current Wiki evidence,No,B,Current EQL item/NPC evidence with classic Lower Guk comparison.,None identified,Yes,Classic,,Current EQL Wiki,Current fields from EQL Wiki; classic fields from Project 1999/classic baseline; undead-side placement audited separately from live side.,EQL-LOOT-1.0,loot,Active,,B24B-UNDEAD-020,,,Yes,Yes,,,Undead Frogloks of Guk -30,Frogloks of Guk +10,,,,Hostile,,,Undead Froglok,,a ghoul executioner,,,Undead Frogloks of Guk,Hostile,Lower Guk — Undead Side,,Open-world indoor dungeon,Executioner branch,,,Ghoul Executioner room,,,,,,a ghoul executioner,Named / notable undead-side source,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Lower Guk undead-side content group; live side excluded,,,,Confirmed,Unconfirmed,,,,,,B24B-LGUK-UNDEAD,
21,B24B-UNDEAD-021,24B,Antonica,Lower Guk,An Executioners Axe,Weapon,PRIMARY,Yes,No,Yes,Yes,,,8.5,LARGE,WAR,ALL,,25,50,2H Slashing,Proc: Scaling haste effect (levels 30-50),a ghoul executioner,35,Warrior,Undead Froglok,,,,,Ghoul Executioner room,,,,,,,,,Classic / historical,,Current EQL Wiki-listed,,,Weapon ratio 0.500,,,,,Notable exact-source undead-side equipment or container relationship.,Zone subdivision-specific,Core,High,https://eqlwiki.com/Category:Lower_Guk,https://wiki.project1999.com/Ruins_of_Old_Guk,,Yes,1,,,WAR BER,ALL,35,35,Current EQL Wiki-listed; direct-build confirmation incomplete,Add,Wiki,Wiki,Wiki,Changed or newly surfaced,Changed,No identified change,Changed,,Classic-retained with EQL changes,https://eqlwiki.com/Category:Lower_Guk,,2026-07-28,Current data includes Berserker eligibility and scaling haste-effect wording.,,,Yes,Listed,Current Wiki evidence,No,B,Current EQL item/NPC evidence with classic Lower Guk comparison.,None identified,Yes,Classic,,Current EQL Wiki,Current fields from EQL Wiki; classic fields from Project 1999/classic baseline; undead-side placement audited separately from live side.,EQL-LOOT-1.0,loot,Active,,B24B-UNDEAD-021,,,Yes,Yes,,,Undead Frogloks of Guk -30,Frogloks of Guk +10,,,,Hostile,,,Undead Froglok,,a ghoul executioner,,,Undead Frogloks of Guk,Hostile,Lower Guk — Undead Side,,Open-world indoor dungeon,Executioner branch,,,Ghoul Executioner room,,,,,,a ghoul executioner,Named / notable undead-side source,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available; Berserker eligibility later-era,Lower Guk undead-side content group; live side excluded,,,,Confirmed,Unconfirmed,,,,,,B24B-LGUK-UNDEAD,
22,B24B-UNDEAD-022,24B,Antonica,Lower Guk,Basalt Carapace,Armor,CHEST,Yes,No,,Yes,Yes,,10.0,LARGE,WAR CLR PAL SHD BRD,ALL except IKS,AC 14,,,,,a basalt gargoyle,,Warrior,Gargoyle,,,,,Basalt Gargoyle area,,,,,,,,,Classic / historical,,Current EQL Wiki-listed,,,,,,,,Notable exact-source undead-side equipment or container relationship.,Zone subdivision-specific,Core,High,https://eqlwiki.com/Category:Lower_Guk,https://wiki.project1999.com/Ruins_of_Old_Guk,,Yes,1,AC 14,AC 14,WAR CLR PAL SHD BRD,ALL except IKS,,,Current EQL Wiki-listed; direct-build confirmation incomplete,Add,Wiki,Wiki,Wiki,No identified change,No identified change,No identified change,No identified change,,Classic-retained,https://eqlwiki.com/Category:Lower_Guk,,2026-07-28,,,,Yes,Listed,Current Wiki evidence,No,B,Current EQL item/NPC evidence with classic Lower Guk comparison.,None identified,Yes,Classic,,Current EQL Wiki,Current fields from EQL Wiki; classic fields from Project 1999/classic baseline; undead-side placement audited separately from live side.,EQL-LOOT-1.0,loot,Active,,B24B-UNDEAD-022,,,Yes,Yes,,,Undead Frogloks of Guk -30,Frogloks of Guk +10,,,,Hostile,,,Gargoyle,,a basalt gargoyle,,,Undead Frogloks of Guk,Hostile,Lower Guk — Undead Side,,Open-world indoor dungeon,Gargoyle branch,,,Basalt Gargoyle area,,,,,,a basalt gargoyle,Named / notable undead-side source,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,Lambent Breastplate,,Bard armor quest component,,,,,,,,Available,Lower Guk undead-side content group; live side excluded,,,,Confirmed,Unconfirmed,,,,,,B24B-LGUK-UNDEAD,
