record_id,batch,continent,zone,item_name,item_category,slot,equippable,inventory_only,magic,lore,no_drop,quest_item,weight,size,classes_classic,races_classic,stats_raw,damage,delay,weapon_skill,proc_click_focus,source_npc,source_npc_level,source_npc_class,source_npc_race_type,placeholder,placeholder_level_range,nearby_enemy_level_range,spawn_type,spawn_location,respawn_timer,time_condition,special_abilities,social_or_add_risk,faction_consequences,drop_frequency,drop_rate_reported,drop_notes,era_status,tlp_status,legends_status,best_for_classes,best_for_archetypes,general_value_notes,personal_build_notes,effect_transfer_value,target_priority_general,duplicate_item_group,inclusion_reason,source_scope,core_or_supplemental,data_confidence,source_primary,source_secondary,research_notes,approved,revision,stats_classic,stats_eql,classes_eql,races_eql,source_npc_level_classic,source_npc_level_eql,eql_verification_status,eql_audit_action,eql_npc_confirmed,eql_item_confirmed,eql_drop_source_confirmed,eql_stats_match,eql_classes_match,eql_races_match,eql_effect_match,eql_spawn_match,eql_era_status,eql_wiki_source,eql_official_source,eql_last_checked,eql_changes_summary,eql_verification_notes,official_override_status,official_source_checked,eql_wiki_listing_status,eql_wiki_verification_state,current_build_confirmed,evidence_grade,evidence_strength,conflict_status,classic_original_launch,classic_historical_era,last_directly_observed,primary_evidence_layer,per_field_provenance_notes
B03-WCL-003,3,Antonica,West Commonlands,Deathfist Shoulderpads,Armor / quest item,Shoulders,Yes,No,,,,Yes,1.9,,All except pure INT casters,"Barbarian, Troll, Ogre",AC 1,,,,,orc legionnaire,15,,,,,,,,,,,,,,,,Classic,Likely,Candidate,All except pure INT casters,Armor / quest item,Narrowly restricted early armor and useful filter case,,None known,Low-Medium,Deathfist Shoulderpads,Narrowly restricted early armor and useful filter case,Outdoor drop,Core,High,https://wiki.project1999.com/West_Commonlands,,,Yes,4,AC 1,AC 1,All except pure INT casters,"Barbarian, Troll, Ogre",15,15,EQL Wiki Linked — Verification State Unclear,Keep,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Confirmed in current EQL Wiki,https://eqlwiki.com/West_Commonlands,,2026-07-22,,,No applicable official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic,,EQL Wiki,Official EQL sources checked with no item-specific override found; EQL Wiki used for current working data; Project 1999 retained as classic baseline.
B03-WCL-004,3,Antonica,West Commonlands,Legionnaire's Bracer,Armor / quest item,Wrist,Yes,No,,,,Yes,2.0,,"WAR, PAL, RNG, SHD, BRD, ROG","Excludes Dwarf, Halfling, Gnome",AC 3,,,,,orc legionnaire,15,,,,,,,,,,,,,,,,Classic,Likely,Candidate,"WAR, PAL, RNG, SHD, BRD, ROG",Armor / quest item,Useful low-level martial bracer with race restrictions,,None known,Medium,Legionnaire's Bracer,Useful low-level martial bracer with race restrictions,Outdoor drop,Core,High,https://wiki.project1999.com/West_Commonlands,,,Yes,4,AC 3,AC 3,"WAR, PAL, RNG, SHD, BRD, ROG","Excludes Dwarf, Halfling, Gnome",15,15,EQL Wiki Linked — Verification State Unclear,Keep,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Confirmed in current EQL Wiki,https://eqlwiki.com/West_Commonlands,,2026-07-22,,,No applicable official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic,,EQL Wiki,Official EQL sources checked with no item-specific override found; EQL Wiki used for current working data; Project 1999 retained as classic baseline.
B03-WCL-005,3,Antonica,West Commonlands,Deathfist Slashed Belt,Quest item,Inventory,No,Yes,,,,Yes,1.3,,All,All,,,,,,Deathfist orcs,1-15,,,,,,,,,,,,,Common / variable,,,Classic,Likely,Unknown,All,Quest item,"Experience, faction, and economy quest item",,None known,Medium,Deathfist Slashed Belt,"Experience, faction, and economy quest item",Outdoor drop,Core,High,https://wiki.project1999.com/West_Commonlands,,,Yes,4,,,All,All,1-15,1-15,EQL Wiki Linked — Verification State Unclear,Keep,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Confirmed in current EQL Wiki,https://eqlwiki.com/West_Commonlands,,2026-07-22,,,No applicable official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic,,EQL Wiki,Official EQL sources checked with no item-specific override found; EQL Wiki used for current working data; Project 1999 retained as classic baseline.
B03-WCL-006,3,Antonica,West Commonlands,Illegible Scroll,Quest / research item,Inventory,No,Yes,Yes,Yes,Yes,Yes,0.1,,All,All,,,,,,orc oracle,9,,,,,,,,,,Healing and blind spells,,,,,,Classic,Likely,Unknown,All,Quest / research item,Low-level spell-reward and research item,,None known,Medium,Illegible Scroll,Low-level spell-reward and research item,Outdoor drop,Core,Medium-High,https://wiki.project1999.com/West_Commonlands,,,Yes,4,,,All,All,9,9,EQL Wiki Linked — Verification State Unclear,Keep,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Confirmed in current EQL Wiki,https://eqlwiki.com/West_Commonlands,,2026-07-22,,,No applicable official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic,,EQL Wiki,Official EQL sources checked with no item-specific override found; EQL Wiki used for current working data; Project 1999 retained as classic baseline.
B03-WCL-007,3,Antonica,West Commonlands,Illegible Cantrip,Quest / research item,Inventory,No,Yes,,,,Yes,0.1,,All,All,,,,,,orc apprentice,2,,,,,,,,,,,,,,,,Classic,Likely,Unknown,All,Quest / research item,Used to obtain a random level-4 Magician pet spell,,None known,Medium for Magicians,Illegible Cantrip,Used to obtain a random level-4 Magician pet spell,Outdoor drop,Core,High,https://wiki.project1999.com/West_Commonlands,,,Yes,4,,,All,All,2,2,EQL Wiki Linked — Verification State Unclear,Keep,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Confirmed in current EQL Wiki,https://eqlwiki.com/West_Commonlands,,2026-07-22,,,No applicable official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic,,EQL Wiki,Official EQL sources checked with no item-specific override found; EQL Wiki used for current working data; Project 1999 retained as classic baseline.
B03-WCL-008,3,Antonica,West Commonlands,Preserved Snake Eye,Quest item,Inventory,No,Yes,,,,Yes,0.2,,All,All,,,,,,a darkweed snake,Unverified,,,,,,,,,,,,,,,,Classic,Likely,Unknown,All,Quest item,Distinctive quest item from an ordinary creature family,,None known,Low,Preserved Snake Eye,Distinctive quest item from an ordinary creature family,Outdoor drop,Core,Medium-High,https://wiki.project1999.com/West_Commonlands,,,Yes,4,,,All,All,Unverified,Unverified,EQL Wiki Linked — Verification State Unclear,Keep,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Confirmed in current EQL Wiki,https://eqlwiki.com/West_Commonlands,,2026-07-22,,,No applicable official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic,,EQL Wiki,Official EQL sources checked with no item-specific override found; EQL Wiki used for current working data; Project 1999 retained as classic baseline.
B03-WCL-009,3,Antonica,West Commonlands,Sealed Note - Kizdean Gix version,Quest item,Inventory,No,Yes,Yes,,,Yes,0.1,,All,All,,,,,,Kizdean Gix,18,,,,,,"Static named NPC near -162, 262; ~6:40 respawn",,,,Harm Touch; summons a pet,,,Always,100%,,Classic,Likely,Unknown,All,Quest item,Fixed-cycle outdoor quest target with distinctive class mechanics,,None known,Medium,Sealed Note,Fixed-cycle outdoor quest target with distinctive class mechanics,Outdoor drop,Core,High,https://wiki.project1999.com/West_Commonlands,,,Yes,4,,,All,All,18,18,EQL Wiki Linked — Verification State Unclear,Keep,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Confirmed in current EQL Wiki,https://eqlwiki.com/West_Commonlands,,2026-07-22,,,No applicable official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic,,EQL Wiki,Official EQL sources checked with no item-specific override found; EQL Wiki used for current working data; Project 1999 retained as classic baseline.
B03-WCL-010,3,Antonica,West Commonlands,Revenant Ash,Quest item,Inventory,No,Yes,,Yes,Yes,Yes,0.1,,All,All,,,,,,a Tortured Revenant,49,Paladin,,,,,,,,,,,,,,,Classic candidate,Likely,Unknown,All,Quest item,Distinctive quest component from an unusual outdoor undead target,,None known,Low-Medium,Revenant Ash,Distinctive quest component from an unusual outdoor undead target,Outdoor drop,Core,Medium,https://wiki.project1999.com/West_Commonlands,,,Yes,4,,,All,All,Unverified,49,EQL Wiki Linked — Verification State Unclear,Correct,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Confirmed in current EQL Wiki,https://eqlwiki.com/West_Commonlands,,2026-07-22,EQL confirms Tortured Revenant as a level 49 Paladin.,,No applicable official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic candidate,,EQL Wiki,Official EQL sources checked with no item-specific override found; EQL Wiki used for current working data; Project 1999 retained as classic baseline.
B03-WCL-011,3,Antonica,West Commonlands,Nightfall Giant's Head,Quest item,Inventory,No,Yes,,Yes,,Yes,20.0,,All,All,,,,,,a nightfall giant,34-37,,,,,,,,,Possibly night-related; unverified; EQL documents timed appearances,,,,,,,Era/condition audit required,Ruleset/timing dependent,Unknown,All,Quest item,Unique giant quest item and time-condition audit row,,None known,Low,Nightfall Giant's Head,Unique giant quest item and time-condition audit row,Outdoor drop,Core,Low-Medium,https://wiki.project1999.com/West_Commonlands,,,Yes,4,,,All,All,Unverified,34-37,EQL Wiki Linked — Verification State Unclear,Correct,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Confirmed in current EQL Wiki,https://eqlwiki.com/West_Commonlands,,2026-07-22,EQL confirms Nightfall Giant levels 34-37 and timed appearances.,,No applicable official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Era/condition audit required,,EQL Wiki,Official EQL sources checked with no item-specific override found; EQL Wiki used for current working data; Project 1999 retained as classic baseline.
B03-WCL-012,3,Antonica,West Commonlands,Third Riddle for the Troll,Quest item,Inventory,No,Yes,,,,Yes,0.1,,All,All,,,,,,a willowisp,Approximately 9+,,,,,,,,,,,,,,,,Classic,Likely,Unknown,All,Quest item,Distinctive quest text from magical outdoor creatures,,None known,Low-Medium,Third Riddle for the Troll,Distinctive quest text from magical outdoor creatures,Outdoor drop,Core,Medium-High,https://wiki.project1999.com/West_Commonlands,,,Yes,4,,,All,All,Approximately 9+,Approximately 9+,EQL Wiki Linked — Verification State Unclear,Keep,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Confirmed in current EQL Wiki,https://eqlwiki.com/West_Commonlands,,2026-07-22,,,No applicable official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic,,EQL Wiki,Official EQL sources checked with no item-specific override found; EQL Wiki used for current working data; Project 1999 retained as classic baseline.
B03-WCL-013,3,Antonica,West Commonlands,Warped Great Staff,Weapon,Primary,Yes,No,,,,,11.0,,"All except BRD, ROG",All,7 damage / 40 delay,7,40,2HB,,a ghoul,13-17,,Undead ghoul,,,,,,,,,,,,,Exact source must be confirmed,Classic candidate,Likely,Candidate,"All except BRD, ROG",Weapon,Broad-use outdoor 2HB if source is confirmed,,None known,Medium,Warped Great Staff,Broad-use outdoor 2HB if source is confirmed,Source requires verification,Core,Low-Medium,https://wiki.project1999.com/West_Commonlands,,,Yes,4,7 damage / 40 delay,7 damage / 40 delay,"All except BRD, ROG",All,Unverified,13-17,EQL Wiki Linked — Verification State Unclear,Correct,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Confirmed in current EQL Wiki,https://eqlwiki.com/West_Commonlands,,2026-07-22,"EQL confirms a ghoul, approximately level 13-17, as the source.",,No applicable official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic candidate,,EQL Wiki,Official EQL sources checked with no item-specific override found; EQL Wiki used for current working data; Project 1999 retained as classic baseline.
B03-KIT-001,3,Antonica,Kithicor Forest,Orc Scalp,Quest item,Inventory,No,Yes,,,,Yes,0.1,,All,All,,,,,,Shralok orcs,12-22,,,,,,Static camps and roaming spawns,,,,"Shaman variants may poison, disease, heal, or weaken",Shralok orcs are social,,,,,Classic,Likely,Unknown,All,Quest item,Quest and faction item from a distinctive outdoor orc clan,,None known,Medium,Orc Scalp,Quest and faction item from a distinctive outdoor orc clan,Outdoor drop,Core,High,https://wiki.project1999.com/Kithicor_Forest,,,Yes,4,,,All,All,12-22,12-22,EQL Wiki Linked — Verification State Unclear,Keep,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Confirmed in current EQL Wiki,https://eqlwiki.com/Kithicor_Forest,,2026-07-22,,,No applicable official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic,,EQL Wiki,Official EQL sources checked with no item-specific override found; EQL Wiki used for current working data; Project 1999 retained as classic baseline.
B03-KIT-002,3,Antonica,Kithicor Forest,Small Box,Container,Inventory,No,Yes,,,,,2.0,,All,All,8 slots; 0% weight reduction,,,,,Wrek Shralok,Approximately 12,,,,,,,,,,,,,,,,Classic,Likely,Unknown,All,Container,"Practical early container, though not weight-efficient",,None known,Medium,Small Box,"Practical early container, though not weight-efficient",Outdoor drop,Core,Medium-High,https://wiki.project1999.com/Kithicor_Forest,,,Yes,4,8 slots; 0% weight reduction,8 slots; 0% weight reduction,All,All,Approximately 12,Approximately 12,EQL Wiki Linked — Verification State Unclear,Keep,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Confirmed in current EQL Wiki,https://eqlwiki.com/Kithicor_Forest,,2026-07-22,,,No applicable official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic,,EQL Wiki,Official EQL sources checked with no item-specific override found; EQL Wiki used for current working data; Project 1999 retained as classic baseline.
B03-KIT-003,3,Antonica,Kithicor Forest,Shralok Pack - source warning,Container / source warning,Inventory,No,Yes,,,,,0.4,,All,All,8 giant slots; 25% weight reduction,,,,,Historically associated with Recfek Shralok,Unverified,,,,,,,,,,,,,Source disputed / absent on current P99 Kithicor record,,Current documentation redirects players to Highpass Hold,Classic/TLP source audit required,Likely,Unknown,All,Container / source warning,Highly notable container but Kithicor source is ruleset-sensitive,,None known,Very High if confirmed,Shralok Pack,Highly notable container but Kithicor source is ruleset-sensitive,Source warning,Core,High warning confidence,https://wiki.project1999.com/Recfek_Shralok_%28Kithicor_Forest%29,,,Yes,4,8 giant slots; 25% weight reduction,8 giant slots; 25% weight reduction,All,All,Unverified,Unverified,Item confirmed — source unverified,Quarantine,Yes,Yes,No,Yes,Yes,Yes,Yes,Unverified,Confirmed in current EQL Wiki,https://eqlwiki.com/Kithicor_Forest,,2026-07-22,Current EQL Kithicor table lists Shralok Pack but does not confirm a source.,Retain item as a classic baseline; exclude from EQL-confirmed source filters.,No applicable official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic/TLP source audit required,,EQL Wiki,Official EQL sources checked with no item-specific override found; EQL Wiki used for current working data; Project 1999 retained as classic baseline.
