record_id,batch,continent,zone,item_name,item_category,slot,equippable,inventory_only,magic,lore,no_drop,quest_item,weight,size,classes_classic,races_classic,stats_raw,damage,delay,weapon_skill,proc_click_focus,source_npc,source_npc_level,source_npc_class,source_npc_race_type,placeholder,placeholder_level_range,nearby_enemy_level_range,spawn_type,spawn_location,respawn_timer,time_condition,special_abilities,social_or_add_risk,faction_consequences,drop_frequency,drop_rate_reported,drop_notes,era_status,tlp_status,legends_status,best_for_classes,best_for_archetypes,general_value_notes,personal_build_notes,effect_transfer_value,target_priority_general,duplicate_item_group,inclusion_reason,source_scope,core_or_supplemental,data_confidence,source_primary,source_secondary,research_notes,approved,revision,stats_classic,stats_eql,classes_eql,races_eql,source_npc_level_classic,source_npc_level_eql,eql_verification_status,eql_audit_action,eql_npc_confirmed,eql_item_confirmed,eql_drop_source_confirmed,eql_stats_match,eql_classes_match,eql_races_match,eql_effect_match,eql_spawn_match,eql_era_status,eql_wiki_source,eql_official_source,eql_last_checked,eql_changes_summary,eql_verification_notes,official_override_status,official_source_checked,eql_wiki_listing_status,eql_wiki_verification_state,current_build_confirmed,evidence_grade,evidence_strength,conflict_status,classic_original_launch,classic_historical_era,last_directly_observed,primary_evidence_layer,per_field_provenance_notes,schema_version,record_type,record_status,source_record_id,canonical_record_id,parent_record_id,related_record_ids,display_default,searchable,record_notes,faction_risk_level,faction_hits_known,faction_gains_known,city_access_risk,merchant_access_risk,quest_access_risk,initial_disposition,protected_npc_type,faction_behavior_notes,creature_family,creature_subfamily,normalized_source_name,source_name_aliases,shared_loot_family,family_faction,family_hostility,family_zone_scope,source_variant_notes,zone_type,zone_subarea,zone_wing,zone_floor,camp_or_room,location_coordinates,location_description,navigation_notes,escape_or_exit_risk,environmental_hazards,encounter_name,encounter_type,encounter_tier,encounter_group_size,encounter_raid_size,encounter_difficulty,encounter_trigger,encounter_scripted,encounter_phases,encounter_adds,encounter_failure_condition,encounter_reset_behavior,encounter_notes,placeholder_npc,placeholder_cycle,spawn_probability,spawn_count,spawn_window,respawn_variance,despawn_condition,spawn_dependencies,spawn_guaranteed,spawn_mechanics_notes,instance_status,instance_type,instance_name,instance_entry_method,instance_reuse_timer,loot_lockout_type,loot_lockout_duration,lockout_scope,lockout_applies_per_npc,lockout_applies_per_instance,lockout_bypass_conditions,instance_notes,loot_delivery_method,loot_container_name,loot_table_name,loot_table_tier,loot_pool_type,loot_roll_type,loot_quantity_min,loot_quantity_max,loot_slots_reported,loot_selection_behavior,shared_loot_notes,currency_drop,loot_delivery_notes,drop_rate_type,drop_rate_numerator,drop_rate_denominator,drop_rate_sample_size,drop_rate_pool_probability,drop_rate_item_probability,drop_rate_source,drop_rate_confidence,drop_rate_conditions,access_requirement,access_key_item,access_key_consumed,access_quest,minimum_recommended_level,minimum_group_size,minimum_raid_size,class_role_requirements,door_or_lock_requirement,levitation_required,underwater_required,resist_requirements,corpse_recovery_difficulty,bind_or_reentry_notes,access_notes,encounter_hp,encounter_ac,damage_per_hit_min,damage_per_hit_max,attacks_per_round,aoe_effects,single_target_effects,debuffs,summons_players,enrages,rampage,flurry,banishes,mem_blur,charm,fear,death_touch,resist_profile,immunity_profile,combat_mechanics_notes,raid_target,raid_classification,raid_progression_role,raid_prerequisite,contested_status,racing_or_engagement_rules,racing_line,open_world_competition,recommended_composition,raid_notes,quest_name,quest_step,quest_role,epic_class,progression_category,required_for_access,required_for_spawn,required_for_turn_in,reward_type,quest_dependency_notes,content_availability,availability_context,availability_start,availability_end,availability_condition,beta_availability_status,launch_availability_status,instance_availability_status,compatibility_action,compatibility_reason,custom_tags,alternate_names,content_group_id,data_extension_json
B12-COR-011,12,,Kerra Island,Cat o' Nine Tails,,,,,,,,,,,,,9 damage / 36 delay,,,,Combat proc: Feet like Cat; level 20,Kerran Tiger Spahi,,,,,,,Faction-sensitive Kerran population,,,,,,,,,,,,,,,,,,,,Faction classification correction to approved geographic row.,Supplemental correction,Supplemental,,,,,Yes,4,,,,,,,EQL Wiki Linked — Faction classification normalized,Correct,,,,,,,,,,,,2026-07-23,,,No applicable official item-specific statement found,Yes,,,No public direct observation found,C,EQL Wiki linked; faction classification normalized,None identified,,,,EQL Wiki,Batch 12 supplemental faction audit.,EQL-LOOT-1.0,correction,Active,B10-KER-001,B10-KER-001,,,No,No,Batch 12 faction correction; merge nonblank fields into source_record_id.,Significant,,,Conditional,Conditional,Yes,,Kerran citizen / faction NPC,,,,Kerran Tiger Spahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B12-COR-012,12,,Kerra Island,Hexed Kerran Doll,,,,,,,,,,,,,CHA +6; Mana +30,,,,,The Kerran Sha'rr,,,,,,,Faction-sensitive named Kerran,,,,,,,,,,,,,,,,,,,,Faction classification correction to approved geographic row.,Supplemental correction,Supplemental,,,,,Yes,4,,,,,,,EQL Wiki Linked — Faction classification normalized,Correct,,,,,,,,,,,,2026-07-23,,,No applicable official item-specific statement found,Yes,,,No public direct observation found,C,EQL Wiki linked; faction classification normalized,None identified,,,,EQL Wiki,Batch 12 supplemental faction audit.,EQL-LOOT-1.0,correction,Active,B10-KER-007,B10-KER-007,,,No,No,Batch 12 faction correction; merge nonblank fields into source_record_id.,Significant,,,Conditional,Conditional,Yes,,Kerran citizen / faction NPC,,,,The Kerran Sha'rr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B12-COR-013,12,,Kerra Island,Kerran War Spear,,,,,,,,,,,,,8 damage / 34 delay,,,,,The Kerran Sha'rr,,,,,,,Faction-sensitive named Kerran,,,,,,,,,,,,,,,,,,,,Faction classification correction to approved geographic row.,Supplemental correction,Supplemental,,,,,Yes,4,,,,,,,EQL Wiki Linked — Faction classification normalized,Correct,,,,,,,,,,,,2026-07-23,,,No applicable official item-specific statement found,Yes,,,No public direct observation found,C,EQL Wiki linked; faction classification normalized,None identified,,,,EQL Wiki,Batch 12 supplemental faction audit.,EQL-LOOT-1.0,correction,Active,B10-KER-008,B10-KER-008,,,No,No,Batch 12 faction correction; merge nonblank fields into source_record_id.,Significant,,,Conditional,Conditional,Yes,,Kerran citizen / faction NPC,,,,The Kerran Sha'rr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B12-COR-014,12,,Kerra Island,Kerran Tribal Headband,,,,,,,,,,,,,WIS +2; INT +2; Mana +10,,,,,Hamed Grarr,,,,,,,Faction-sensitive named Kerran,,,,,,,,,,,,,,,,,,,,Faction classification correction to approved geographic row.,Supplemental correction,Supplemental,,,,,Yes,4,,,,,,,EQL Wiki Linked — Faction classification normalized,Correct,,,,,,,,,,,,2026-07-23,,,No applicable official item-specific statement found,Yes,,,No public direct observation found,C,EQL Wiki linked; faction classification normalized,None identified,,,,EQL Wiki,Batch 12 supplemental faction audit.,EQL-LOOT-1.0,correction,Active,B10-KER-009,B10-KER-009,,,No,No,Batch 12 faction correction; merge nonblank fields into source_record_id.,Significant,,,Conditional,Conditional,Yes,,Kerran citizen / faction NPC,,,,Hamed Grarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B12-COR-015,12,,Kerra Island,Hamed's Ring of Tears,,,,,,,,,,,,,Mana +15; FR +3; CR +3; MR +3,,,,,Hamed Grarr,,,,,,,Faction-sensitive named Kerran,,,,,,,,,,,,,,,,,,,,Faction classification correction to approved geographic row.,Supplemental correction,Supplemental,,,,,Yes,4,,,,,,,EQL Wiki Linked — Faction classification normalized,Correct,,,,,,,,,,,,2026-07-23,,,No applicable official item-specific statement found,Yes,,,No public direct observation found,C,EQL Wiki linked; faction classification normalized,None identified,,,,EQL Wiki,Batch 12 supplemental faction audit.,EQL-LOOT-1.0,correction,Active,B10-KER-010,B10-KER-010,,,No,No,Batch 12 faction correction; merge nonblank fields into source_record_id.,Significant,,,Conditional,Conditional,Yes,,Kerran citizen / faction NPC,,,,Hamed Grarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B12-COR-016,12,,Kerra Island,Shazda Turban,,,,,,,,,,,,,DEX +4; AGI +4,,,,Focus: Extended Enhancement I,Shazda Asad,,,,,,,Faction-sensitive named Kerran,,,,,,,,,,,,,,,,,,,,Faction classification correction to approved geographic row.,Supplemental correction,Supplemental,,,,,Yes,4,,,,,,,EQL Wiki Linked — Faction classification normalized,Correct,,,,,,,,,,,,2026-07-23,,,No applicable official item-specific statement found,Yes,,,No public direct observation found,C,EQL Wiki linked; faction classification normalized,None identified,,,,EQL Wiki,Batch 12 supplemental faction audit.,EQL-LOOT-1.0,correction,Active,B10-KER-011,B10-KER-011,,,No,No,Batch 12 faction correction; merge nonblank fields into source_record_id.,Significant,,,Conditional,Conditional,Yes,,Kerran citizen / faction NPC,,,,Shazda Asad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B12-COR-017,12,,Kerra Island,Kerran Headband,,,,,,,,,,,,,AC 1; STR +4; WIS +2,,,,,Kerran population/source,,,,,,,Faction-sensitive Kerran population,,,,,,,,,,,,,,,,,,,,Faction classification correction to approved geographic row.,Supplemental correction,Supplemental,,,,,Yes,4,,,,,,,EQL Wiki Linked — Faction classification normalized,Correct,,,,,,,,,,,,2026-07-23,,,No applicable official item-specific statement found,Yes,,,No public direct observation found,C,EQL Wiki linked; faction classification normalized,None identified,,,,EQL Wiki,Batch 12 supplemental faction audit.,EQL-LOOT-1.0,correction,Active,B10-KER-023,B10-KER-023,,,No,No,Batch 12 faction correction; merge nonblank fields into source_record_id.,Significant,,,Conditional,Conditional,Yes,,Kerran citizen / faction NPC,,,,Kerran population/source,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B12-COR-018,12,,Kerra Island,Gorilla Hide Mask,,,,,,,,,,,,,AC 3; STR +2; AGI +3; CHA -8,,,,,Lord Gongo,,,,,,,Named outdoor gorilla,,,,,,,,,,,,,,,,,,,,Faction classification correction to approved geographic row.,Supplemental correction,Supplemental,,,,,Yes,4,,,,,,,EQL Wiki Linked — Faction classification normalized,Correct,,,,,,,,,,,,2026-07-23,,,No applicable official item-specific statement found,Yes,,,No public direct observation found,C,EQL Wiki linked; faction classification normalized,None identified,,,,EQL Wiki,Batch 12 supplemental faction audit.,EQL-LOOT-1.0,correction,Active,B10-KER-003,B10-KER-003,,,No,No,Batch 12 faction correction; merge nonblank fields into source_record_id.,None known,,,No,No,No,,None,,,,Lord Gongo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B12-COR-019,12,,Kerra Island,Gorilla Hide Leggings,,,,,,,,,,,,,AC 6; STR +3; DEX +4; CHA -8,,,,,Lord Gongo,,,,,,,Named outdoor gorilla,,,,,,,,,,,,,,,,,,,,Faction classification correction to approved geographic row.,Supplemental correction,Supplemental,,,,,Yes,4,,,,,,,EQL Wiki Linked — Faction classification normalized,Correct,,,,,,,,,,,,2026-07-23,,,No applicable official item-specific statement found,Yes,,,No public direct observation found,C,EQL Wiki linked; faction classification normalized,None identified,,,,EQL Wiki,Batch 12 supplemental faction audit.,EQL-LOOT-1.0,correction,Active,B10-KER-004,B10-KER-004,,,No,No,Batch 12 faction correction; merge nonblank fields into source_record_id.,None known,,,No,No,No,,None,,,,Lord Gongo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B12-COR-020,12,,Kerra Island,Mystical Claws of Jojo,,,,,,,,,,,,,4 damage / 19 delay,,,,,Jo Jo,,,,,,,Named outdoor tiger,,,,,,,,,,,,,,,,,,,,Faction classification correction to approved geographic row.,Supplemental correction,Supplemental,,,,,Yes,4,,,,,,,EQL Wiki Linked — Faction classification normalized,Correct,,,,,,,,,,,,2026-07-23,,,No applicable official item-specific statement found,Yes,,,No public direct observation found,C,EQL Wiki linked; faction classification normalized,None identified,,,,EQL Wiki,Batch 12 supplemental faction audit.,EQL-LOOT-1.0,correction,Active,B10-KER-005,B10-KER-005,,,No,No,Batch 12 faction correction; merge nonblank fields into source_record_id.,None known,,,No,No,No,,None,,,,Jo Jo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B12-COR-021,12,,Kerra Island,Tiger Hide Gloves,,,,,,,,,,,,,AC 2; STR +2; DEX +2,,,,,Jo Jo,,,,,,,Named outdoor tiger,,,,,,,,,,,,,,,,,,,,Faction classification correction to approved geographic row.,Supplemental correction,Supplemental,,,,,Yes,4,,,,,,,EQL Wiki Linked — Faction classification normalized,Correct,,,,,,,,,,,,2026-07-23,,,No applicable official item-specific statement found,Yes,,,No public direct observation found,C,EQL Wiki linked; faction classification normalized,None identified,,,,EQL Wiki,Batch 12 supplemental faction audit.,EQL-LOOT-1.0,correction,Active,B10-KER-006,B10-KER-006,,,No,No,Batch 12 faction correction; merge nonblank fields into source_record_id.,None known,,,No,No,No,,None,,,,Jo Jo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B12-COR-022,12,,Lesser Faydark,Twice-Woven Cloak,,,,,,,,,,,,,,,,,,faerie or fairy guards,,,,,,,Faction-sensitive faerie guard population,,,,,,,,,,,,,,,,,,,,Faction classification correction to approved geographic row.,Supplemental correction,Supplemental,,,,,Yes,4,,,,,,,EQL Wiki Linked — Faction classification normalized,Correct,,,,,,,,,,,,2026-07-23,,,No applicable official item-specific statement found,Yes,,,No public direct observation found,C,EQL Wiki linked; faction classification normalized,None identified,,,,EQL Wiki,Batch 12 supplemental faction audit.,EQL-LOOT-1.0,correction,Active,B09-LFY-007,B09-LFY-007,,,No,No,Batch 12 faction correction; merge nonblank fields into source_record_id.,Significant,,,Conditional,Conditional,Yes,,Faerie guard,,,,faerie or fairy guards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B12-COR-023,12,,Lesser Faydark,Twice-Woven Silk,,,,,,,,,,,,,,,,,,faerie or fairy guards,,,,,,,Faction-sensitive faerie guard population,,,,,,,,,,,,,,,,,,,,Faction classification correction to approved geographic row.,Supplemental correction,Supplemental,,,,,Yes,4,,,,,,,EQL Wiki Linked — Faction classification normalized,Correct,,,,,,,,,,,,2026-07-23,,,No applicable official item-specific statement found,Yes,,,No public direct observation found,C,EQL Wiki linked; faction classification normalized,None identified,,,,EQL Wiki,Batch 12 supplemental faction audit.,EQL-LOOT-1.0,correction,Active,B09-LFY-008,B09-LFY-008,,,No,No,Batch 12 faction correction; merge nonblank fields into source_record_id.,Significant,,,Conditional,Conditional,Yes,,Faerie guard,,,,faerie or fairy guards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B12-COR-024,12,,Stonebrunt Mountains,Giang Yin's Claws,,,,,,,,,,,,,7 damage / 28 delay; STR +3; WIS +3; MR +5,,,,,Giang Yin,,,,,,,Named quest turn-in NPC and loot source,,,,,,,,,,,,,,,,,,,,Faction classification correction to approved geographic row.,Supplemental correction,Supplemental,,,,,Yes,4,,,,,,,EQL Wiki Linked — Faction classification normalized,Correct,,,,,,,,,,,,2026-07-23,,,No applicable official item-specific statement found,Yes,,,No public direct observation found,C,EQL Wiki linked; faction classification normalized,None identified,,,,EQL Wiki,Batch 12 supplemental faction audit.,EQL-LOOT-1.0,correction,Active,B10-STB-010,B10-STB-010,,,No,No,Batch 12 faction correction; merge nonblank fields into source_record_id.,Significant,,,Conditional,No,Yes,,Quest turn-in NPC and named loot source,,,,Giang Yin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B12-FER-001,12,,The Feerrott,A Crude Stein,,,,,,,,,,,,,,,,,1 instant charge: Minor Healing,Bouncer Flerb,,,,,,,Oggok faction patrol,,,,,,,,,,,,,,,,,,,,New faction-specific item/source relationship.,Faction-specific supplemental row,Supplemental,,,,,Yes,4,,,,,,,EQL Wiki Linked — Faction classification normalized,Add,,,,,,,,,,,,2026-07-23,,,No applicable official item-specific statement found,Yes,,,No public direct observation found,C,EQL Wiki linked; faction classification normalized,None identified,,,,EQL Wiki,Batch 12 supplemental faction audit.,EQL-LOOT-1.0,loot,Active,,B12-FER-001,,,Yes,Yes,Batch 12 supplemental faction-specific loot/source record.,Critical,,,Yes,Yes,Yes,,City guard / bouncer,,,,Bouncer Flerb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B12-INN-001,12,,Innothule Swamp,Intestine Necklace,,,,,,,,,,,,,,,,,,Basher Sklama,,,,,,,Grobb faction guard,,,,,,,,,,,,,,,,,,,,New faction-specific item/source relationship.,Faction-specific supplemental row,Supplemental,,,,,Yes,4,,,,,,,EQL Wiki Linked — Faction classification normalized,Add,,,,,,,,,,,,2026-07-23,,,No applicable official item-specific statement found,Yes,,,No public direct observation found,C,EQL Wiki linked; faction classification normalized,None identified,,,,EQL Wiki,Batch 12 supplemental faction audit.,EQL-LOOT-1.0,loot,Active,,B12-INN-001,,,Yes,Yes,Batch 12 supplemental faction-specific loot/source record.,Critical,,,Yes,Potential,Yes,,Grobb guard,,,,Basher Sklama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B12-BBM-001,12,,Butcherblock Mountains,Dwarven Blood,,,,,,,,,,,,,,,,,,Nyzil Bloodforge,,,,,,,Kaladim-aligned faction NPC,,,,,,,,,,,,,,,,,,,,New faction-specific item/source relationship.,Faction-specific supplemental row,Supplemental,,,,,Yes,4,,,,,,,EQL Wiki Linked — Faction classification normalized,Add,,,,,,,,,,,,2026-07-23,,,No applicable official item-specific statement found,Yes,,,No public direct observation found,C,EQL Wiki linked; faction classification normalized,None identified,,,,EQL Wiki,Batch 12 supplemental faction audit.,EQL-LOOT-1.0,loot,Active,,B12-BBM-001,,,Yes,Yes,Batch 12 supplemental faction-specific loot/source record.,Critical,,,Yes,Potential,Yes,,Dwarf citizen / warrior,,,,Nyzil Bloodforge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B12-LFY-001,12,,Lesser Faydark,Power of Earth,,,,,,,,,,,,,,,,,,faerie or fairy guards,,,,,,,Faction-sensitive faerie guard population,,,,,,,,,,,,,,,,,,,,New faction-specific item/source relationship.,Faction-specific supplemental row,Supplemental,,,,,Yes,4,,,,,,,EQL Wiki Linked — Faction classification normalized,Add,,,,,,,,,,,,2026-07-23,,,No applicable official item-specific statement found,Yes,,,No public direct observation found,C,EQL Wiki linked; faction classification normalized,None identified,,,,EQL Wiki,Batch 12 supplemental faction audit.,EQL-LOOT-1.0,loot,Active,,B12-LFY-001,,,Yes,Yes,Batch 12 supplemental faction-specific loot/source record.,Significant,,,Conditional,Conditional,Yes,,Faerie guard,,,,faerie or fairy guards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B12-EKA-001,12,,Eastern Karana,Halfling Parts,,,,,,,,,,,,,,,,,,Sir Morgan,,,,,,,Friendly roaming protector / quest NPC,,,,,,,,,,,,,,,,,,,,New faction-specific item/source relationship.,Faction-specific supplemental row,Supplemental,,,,,Yes,4,,,,,,,EQL Wiki Linked — Faction classification normalized,Add,,,,,,,,,,,,2026-07-23,,,No applicable official item-specific statement found,Yes,,,No public direct observation found,C,EQL Wiki linked; faction classification normalized,None identified,,,,EQL Wiki,Batch 12 supplemental faction audit.,EQL-LOOT-1.0,loot,Active,,B12-EKA-001,,,Yes,Yes,Batch 12 supplemental faction-specific loot/source record.,Significant,,,Conditional,No,Yes,,Friendly protector / quest NPC,,,,Sir Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B12-KER-001,12,,Kerra Island,Jade Shard,,,,,,,,,,,,,,,,,,gorilla protector,,,,,,,Faction-adjacent gorilla source,,,,,,,,,,,,,,,,,,,,New faction-specific item/source relationship.,Faction-specific supplemental row,Supplemental,,,,,Yes,4,,,,,,,EQL Wiki Linked — Faction classification normalized,Add,,,,,,,,,,,,2026-07-23,,,No applicable official item-specific statement found,Yes,,,No public direct observation found,C,EQL Wiki linked; faction classification normalized,None identified,,,,EQL Wiki,Batch 12 supplemental faction audit.,EQL-LOOT-1.0,loot,Active,,B12-KER-001,,,Yes,Yes,Batch 12 supplemental faction-specific loot/source record.,None known,,,No,No,No,,None,,,,gorilla protector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B12-STB-001,12,,Stonebrunt Mountains,Kejekan Smithy Hammer,,,,,,,,,,,,,,,,,,Emylie Steelclaws quest,,,,,,,Kejek faction quest reward,,,,,,,,,,,,,,,,,,,,New faction-specific item/source relationship.,Faction-specific supplemental row,Supplemental,,,,,Yes,4,,,,,,,EQL Wiki Linked — Faction classification normalized,Add,,,,,,,,,,,,2026-07-23,,,No applicable official item-specific statement found,Yes,,,No public direct observation found,C,EQL Wiki linked; faction classification normalized,None identified,,,,EQL Wiki,Batch 12 supplemental faction audit.,EQL-LOOT-1.0,loot,Active,,B12-STB-001,,,Yes,Yes,Batch 12 supplemental faction-specific loot/source record.,None known,,,No,No,Yes,,Reusable faction-quest tool,,,,Emylie Steelclaws quest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B12-STB-002,12,,Stonebrunt Mountains,Soulforge Hammer,,,,,,,,,,,,,,,,,,Giang Yin turn-in,,,,,,,Faction-sensitive quest turn-in,,,,,,,,,,,,,,,,,,,,New faction-specific item/source relationship.,Faction-specific supplemental row,Supplemental,,,,,Yes,4,,,,,,,EQL Wiki Linked — Faction classification normalized,Add,,,,,,,,,,,,2026-07-23,,,No applicable official item-specific statement found,Yes,,,No public direct observation found,C,EQL Wiki linked; faction classification normalized,None identified,,,,EQL Wiki,Batch 12 supplemental faction audit.,EQL-LOOT-1.0,loot,Active,,B12-STB-002,,,Yes,Yes,Batch 12 supplemental faction-specific loot/source record.,Significant,,,Conditional,No,Yes,,Reusable purification tool,,,,Giang Yin turn-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B12-STB-003,12,,Stonebrunt Mountains,Kejek Spirit Powder,,,,,,,,,,,,,,,,,,Spirit Aid chain,,,,,,,Faction quest-chain component,,,,,,,,,,,,,,,,,,,,New faction-specific item/source relationship.,Faction-specific supplemental row,Supplemental,,,,,Yes,4,,,,,,,EQL Wiki Linked — Faction classification normalized,Add,,,,,,,,,,,,2026-07-23,,,No applicable official item-specific statement found,Yes,,,No public direct observation found,C,EQL Wiki linked; faction classification normalized,None identified,,,,EQL Wiki,Batch 12 supplemental faction audit.,EQL-LOOT-1.0,loot,Active,,B12-STB-003,,,Yes,Yes,Batch 12 supplemental faction-specific loot/source record.,None known,,,No,No,Yes,,Repeatable faction-system component,,,,Spirit Aid chain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
