record_id,batch,continent,zone,item_name,item_category,slot,equippable,inventory_only,magic,lore,no_drop,quest_item,weight,size,classes_classic,races_classic,stats_raw,damage,delay,weapon_skill,proc_click_focus,source_npc,source_npc_level,source_npc_class,source_npc_race_type,placeholder,placeholder_level_range,nearby_enemy_level_range,spawn_type,spawn_location,respawn_timer,time_condition,special_abilities,social_or_add_risk,faction_consequences,drop_frequency,drop_rate_reported,drop_notes,era_status,tlp_status,legends_status,best_for_classes,best_for_archetypes,general_value_notes,personal_build_notes,effect_transfer_value,target_priority_general,duplicate_item_group,inclusion_reason,source_scope,core_or_supplemental,data_confidence,source_primary,source_secondary,research_notes,approved,revision,stats_classic,stats_eql,classes_eql,races_eql,source_npc_level_classic,source_npc_level_eql,eql_verification_status,eql_audit_action,eql_npc_confirmed,eql_item_confirmed,eql_drop_source_confirmed,eql_stats_match,eql_classes_match,eql_races_match,eql_effect_match,eql_spawn_match,eql_era_status,eql_wiki_source,eql_official_source,eql_last_checked,eql_changes_summary,eql_verification_notes,official_override_status,official_source_checked,eql_wiki_listing_status,eql_wiki_verification_state,current_build_confirmed,evidence_grade,evidence_strength,conflict_status,classic_original_launch,classic_historical_era,last_directly_observed,primary_evidence_layer,per_field_provenance_notes
B07-QHY-011,7,Antonica,Qeynos Hills,Note from Eichvul,Quest item,Inventory,No,Yes,,Yes,Yes,Yes,,,,,,,,,,Erudite traveler,20,,,,,,Named roaming quest target,,,,,,,,,,,,,,,,,,High,Note from Eichvul,Cross-zone Cold Iron quest lead,Outdoor quest drop,Core,High,https://eqlwiki.com/Qeynos_Hills,,,Yes,4,,,,,20,20,EQL Wiki Linked — Verification State Unclear,Add,Yes,Yes,Yes,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Qeynos_Hills,,2026-07-22,,,No applicable official statement found,Yes,Direct zone/NPC/item or quest linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic-era baseline,,EQL Wiki,Added from EQL Wiki linkage; classic sources retained for later comparison.
B07-QHY-012,7,Antonica,Qeynos Hills,Gnasher's Head,Quest item,Inventory,No,Yes,,,Yes,Yes,,,,,,,,,,Gnasher Furgutt,Unverified,,Gnoll,,,,Named outdoor gnoll,,,,,,,,,,,,,,,,,,High,Gnasher's Head,Faction and bounty quest item,Named outdoor drop,Core,High item / Medium level,https://eqlwiki.com/Qeynos_Hills,,,Yes,4,,,,,Unverified,Unverified,EQL Wiki Linked — Verification State Unclear,Add,Yes,Yes,Yes,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Qeynos_Hills,,2026-07-22,,,No applicable official statement found,Yes,Direct zone/NPC/item or quest linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic-era baseline,,EQL Wiki,Added from EQL Wiki linkage; classic sources retained for later comparison.
B07-QHY-013,7,Antonica,Qeynos Hills,Putrid Bone,Quest item,Inventory,No,Yes,,,,Yes,,,,,,,,,,a putrid skeleton,Unverified,,Undead,,,,Outdoor undead source,,,,,,,,,,,,,,,,,,High,Putrid Bone,Monk headband progression component,Outdoor creature drop,Core,High,https://eqlwiki.com/Qeynos_Hills,,,Yes,4,,,,,Unverified,Unverified,EQL Wiki Linked — Verification State Unclear,Add,Yes,Yes,Yes,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Qeynos_Hills,,2026-07-22,,,No applicable official statement found,Yes,Direct zone/NPC/item or quest linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic-era baseline,,EQL Wiki,Added from EQL Wiki linkage; classic sources retained for later comparison.
B07-QHY-014,7,Antonica,Qeynos Hills,Diseased Wolf Pelt,Quest item,Inventory,No,Yes,,,Yes,Yes,,,,,,,,,,a rabid wolf,Unverified,,Wolf,,,,Outdoor animal source,,,,,,,,,,,,,,,,,,High,Diseased Wolf Pelt,Rabies quest component,Outdoor creature drop,Core,High,https://eqlwiki.com/Qeynos_Hills,,,Yes,4,,,,,Unverified,Unverified,EQL Wiki Linked — Verification State Unclear,Add,Yes,Yes,Yes,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Qeynos_Hills,,2026-07-22,,,No applicable official statement found,Yes,Direct zone/NPC/item or quest linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic-era baseline,,EQL Wiki,Added from EQL Wiki linkage; classic sources retained for later comparison.
B07-QHY-015,7,Antonica,Qeynos Hills,Diseased Grizzly Pelt,Quest item,Inventory,No,Yes,,,Yes,Yes,,,,,,,,,,a rabid grizzly,Unverified,,Bear,,,,Outdoor animal source,,,,,,,,,,,,,,,,,,High,Diseased Grizzly Pelt,Rabies quest component,Outdoor creature drop,Core,High,https://eqlwiki.com/Qeynos_Hills,,,Yes,4,,,,,Unverified,Unverified,EQL Wiki Linked — Verification State Unclear,Add,Yes,Yes,Yes,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Qeynos_Hills,,2026-07-22,,,No applicable official statement found,Yes,Direct zone/NPC/item or quest linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic-era baseline,,EQL Wiki,Added from EQL Wiki linkage; classic sources retained for later comparison.
B07-QHY-016,7,Antonica,Qeynos Hills,Bear-hide Cape,Quest reward armor,Back,Yes,No,,,,,,,,,AC 6,,,,,Bear Hide Armor quest,Quest reward,,,,,,Quest reward,,,,,,,,,,,,,,,,,,Medium,Bear-hide Cape,Strongest distinct Bear Hide Armor reward,Quest reward,Core,High,https://eqlwiki.com/Qeynos_Hills,,,Yes,4,AC 6,AC 6,,,Quest reward,Quest reward,EQL Wiki Linked — Verification State Unclear,Add,Yes,Yes,Yes,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Qeynos_Hills,,2026-07-22,,,No applicable official statement found,Yes,Direct zone/NPC/item or quest linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic-era baseline,,EQL Wiki,Added from EQL Wiki linkage; classic sources retained for later comparison.
B07-QHY-017,7,Antonica,Qeynos Hills,Wolf-hide Cape,Quest reward armor,Back,Yes,No,,,,,,,,,AC 5,,,,,Wolf Hide Armor quest,Quest reward,,,,,,Quest reward,,,,,,,,,,,,,,,,,,Medium,Wolf-hide Cape,Strongest distinct Wolf Hide Armor reward,Quest reward,Core,High,https://eqlwiki.com/Qeynos_Hills,,,Yes,4,AC 5,AC 5,,,Quest reward,Quest reward,EQL Wiki Linked — Verification State Unclear,Add,Yes,Yes,Yes,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Qeynos_Hills,,2026-07-22,,,No applicable official statement found,Yes,Direct zone/NPC/item or quest linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic-era baseline,,EQL Wiki,Added from EQL Wiki linkage; classic sources retained for later comparison.
B07-QHY-018,7,Antonica,Qeynos Hills,Blackburrow Gnoll Pelt,Quest / faction material,Inventory,No,Yes,,,,Yes,,,,,,,,,,"gnoll hunter, watcher, or avenger",Varies,,Gnoll,,,,Regional outdoor gnoll sources,,,,,,,,,,,,,,,,,,High,Blackburrow Gnoll Pelt,Important regional faction and quest material,Outdoor creature drop,Core,High,https://eqlwiki.com/Qeynos_Hills,,,Yes,4,,,,,Varies,Varies,EQL Wiki Linked — Verification State Unclear,Add,Yes,Yes,Yes,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Qeynos_Hills,,2026-07-22,,,No applicable official statement found,Yes,Direct zone/NPC/item or quest linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic-era baseline,,EQL Wiki,Added from EQL Wiki linkage; classic sources retained for later comparison.
B07-EVF-001,7,Antonica,Everfrost Peaks,Bloody Dirk,Weapon / proc item,Primary / Secondary,Yes,No,Yes,,,,,,,,6 damage / 22 delay; STR and DEX bonuses,6,22,Piercing,Combat proc: Disease Cloud; level 15,Dark Assassin,Unverified,,,,,,Named outdoor target,,,,,,,,,,,,,Rogue,,,,High,Very High,Bloody Dirk,EQL-confirmed zone/source counterpart to quarantined Feerrott row,Named outdoor drop,Core,High,https://eqlwiki.com/Everfrost_Peaks,,,Yes,4,6 damage / 22 delay; STR and DEX bonuses,6 damage / 22 delay; STR and DEX bonuses,Rogue,,Unverified,Unverified,EQL Wiki Linked — Verification State Unclear,Add,Yes,Yes,Yes,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Everfrost_Peaks,,2026-07-22,,,No applicable official statement found,Yes,Direct zone/NPC/item or quest linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic-era baseline,,EQL Wiki,Added from EQL Wiki linkage; classic sources retained for later comparison.
B07-EVF-002,7,Antonica,Everfrost Peaks,Bloody Mantle,Armor,Shoulders,Yes,No,Yes,,,,,,,,,,,,,Dark Assassin,Unverified,,,,,,Named outdoor target,,,,,,,,,,,,,,,,,,High,Bloody Mantle,Universal named shoulder armor,Named outdoor drop,Core,High,https://eqlwiki.com/Everfrost_Peaks,,,Yes,4,,,,,Unverified,Unverified,EQL Wiki Linked — Verification State Unclear,Add,Yes,Yes,Yes,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Everfrost_Peaks,,2026-07-22,,,No applicable official statement found,Yes,Direct zone/NPC/item or quest linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic-era baseline,,EQL Wiki,Added from EQL Wiki linkage; classic sources retained for later comparison.
B07-EVF-003,7,Antonica,Everfrost Peaks,Parrying Pick,Weapon / offhand,Secondary,Yes,No,Yes,,,,,,,,,,,,,Tundra Jack,47,,,,,,Named outdoor target,,,,,,,,,,,,,,,,,,High,Parrying Pick,Named AC-bearing offhand weapon,Named outdoor drop,Core,High,https://eqlwiki.com/Everfrost_Peaks,,,Yes,4,,,,,47,47,EQL Wiki Linked — Verification State Unclear,Add,Yes,Yes,Yes,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Everfrost_Peaks,,2026-07-22,,,No applicable official statement found,Yes,Direct zone/NPC/item or quest linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic-era baseline,,EQL Wiki,Added from EQL Wiki linkage; classic sources retained for later comparison.
B07-EVF-004,7,Antonica,Everfrost Peaks,One Hand Pick,Weapon,Primary / Secondary,Yes,No,Yes,,,,,,,,,,,,,Tundra Jack,47,,,,,,Named outdoor target,,,,,,,,,,,,,,,,,,Medium-High,One Hand Pick,Named weapon drop,Named outdoor drop,Core,High,https://eqlwiki.com/Everfrost_Peaks,,,Yes,4,,,,,47,47,EQL Wiki Linked — Verification State Unclear,Add,Yes,Yes,Yes,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Everfrost_Peaks,,2026-07-22,,,No applicable official statement found,Yes,Direct zone/NPC/item or quest linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic-era baseline,,EQL Wiki,Added from EQL Wiki linkage; classic sources retained for later comparison.
B07-EVF-005,7,Antonica,Everfrost Peaks,Breath of Ro,Epic quest item,Inventory,No,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,Tundra Jack,47,,,,,,Named outdoor target,,,,,,,,,,,,,Druid,,,,,Very High,Breath of Ro,Druid epic-chain component,Named outdoor quest drop,Core,High,https://eqlwiki.com/Everfrost_Peaks,,,Yes,4,,,,,47,47,EQL Wiki Linked — Verification State Unclear,Add,Yes,Yes,Yes,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Everfrost_Peaks,,2026-07-22,,,No applicable official statement found,Yes,Direct zone/NPC/item or quest linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic-era baseline,,EQL Wiki,Added from EQL Wiki linkage; classic sources retained for later comparison.
B07-EVF-006,7,Antonica,Everfrost Peaks,Cloak of the Ice Bear,Armor,Back,Yes,No,Yes,,,,,,,,AC 8; HP +10; CR +20,,,,,Karg IceBear or Martar IceBear,Unverified,,,,,,Named outdoor targets,,,,,,,,,,,,,,,,,,Very High,Cloak of the Ice Bear,Strong cold-resist cloak,Named outdoor drop,Core,High item / Medium levels,https://eqlwiki.com/Everfrost_Peaks,,,Yes,4,AC 8; HP +10; CR +20,AC 8; HP +10; CR +20,,,Unverified,Unverified,EQL Wiki Linked — Verification State Unclear,Add,Yes,Yes,Yes,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Everfrost_Peaks,,2026-07-22,,,No applicable official statement found,Yes,Direct zone/NPC/item or quest linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic-era baseline,,EQL Wiki,Added from EQL Wiki linkage; classic sources retained for later comparison.
B07-EVF-007,7,Antonica,Everfrost Peaks,Gigantic Zweihander,Weapon,Primary,Yes,No,Yes,,,,,,,,18 damage / 39 delay,18,39,2HS,,Karg IceBear,Unverified,,,,,,Named outdoor target,,,,,,,,,,,,,,Tank and hybrid two-handed users,,,,Very High,Gigantic Zweihander,Strong named 2HS weapon,Named outdoor drop,Core,High item / Medium level,https://eqlwiki.com/Everfrost_Peaks,,,Yes,4,18 damage / 39 delay,18 damage / 39 delay,,,Unverified,Unverified,EQL Wiki Linked — Verification State Unclear,Add,Yes,Yes,Yes,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Everfrost_Peaks,,2026-07-22,,,No applicable official statement found,Yes,Direct zone/NPC/item or quest linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic-era baseline,,EQL Wiki,Added from EQL Wiki linkage; classic sources retained for later comparison.
B07-EVF-008,7,Antonica,Everfrost Peaks,Polar Bear Cloak,Quest reward armor,Back,Yes,No,,,,,,,,,AC 5; CR +15,,,,,Polar Bear Cloak quest,Quest reward,,,,,,Quest reward,,,,,,,,,,,,,,,,,,High,Polar Bear Cloak,Universal cold-resist cloak,Quest reward,Core,High,https://eqlwiki.com/Everfrost_Peaks,,,Yes,4,AC 5; CR +15,AC 5; CR +15,All,All,Quest reward,Quest reward,EQL Wiki Linked — Verification State Unclear,Add,Yes,Yes,Yes,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Everfrost_Peaks,,2026-07-22,,,No applicable official statement found,Yes,Direct zone/NPC/item or quest linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic-era baseline,,EQL Wiki,Added from EQL Wiki linkage; classic sources retained for later comparison.
