record_id,batch,continent,zone,item_name,item_category,slot,equippable,inventory_only,magic,lore,no_drop,quest_item,weight,size,classes_classic,races_classic,stats_raw,damage,delay,weapon_skill,proc_click_focus,source_npc,source_npc_level,source_npc_class,source_npc_race_type,placeholder,placeholder_level_range,nearby_enemy_level_range,spawn_type,spawn_location,respawn_timer,time_condition,special_abilities,social_or_add_risk,faction_consequences,drop_frequency,drop_rate_reported,drop_notes,era_status,tlp_status,legends_status,best_for_classes,best_for_archetypes,general_value_notes,personal_build_notes,effect_transfer_value,target_priority_general,duplicate_item_group,inclusion_reason,source_scope,core_or_supplemental,data_confidence,source_primary,source_secondary,research_notes,approved,revision,stats_classic,stats_eql,classes_eql,races_eql,source_npc_level_classic,source_npc_level_eql,eql_verification_status,eql_audit_action,eql_npc_confirmed,eql_item_confirmed,eql_drop_source_confirmed,eql_stats_match,eql_classes_match,eql_races_match,eql_effect_match,eql_spawn_match,eql_era_status,eql_wiki_source,eql_official_source,eql_last_checked,eql_changes_summary,eql_verification_notes,official_override_status,official_source_checked,eql_wiki_listing_status,eql_wiki_verification_state,current_build_confirmed,evidence_grade,evidence_strength,conflict_status,classic_original_launch,classic_historical_era,last_directly_observed,primary_evidence_layer,per_field_provenance_notes
B08-GFY-011,8,Faydwer,Greater Faydark,Centurion Relgle's Head,Quest item,Inventory,No,Yes,,,Yes,Yes,,,,,,,,,,Centurion Relgle,Unverified,,Orc,,,,Named outdoor orc target,,,,,,,,,,,,,,,,,,High,Centurion Relgle's Head,Named quest component,Named outdoor drop,Core,High,https://eqlwiki.com/Greater_Faydark,,,Yes,4,,,,,Unverified,Unverified,EQL Wiki Linked — Verification State Unclear,Add,Yes,Yes,Yes,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Greater_Faydark,,2026-07-22,,,No applicable official item-specific statement found,Yes,Direct zone/NPC/item or quest linkage where documented,Verification state unclear,No public direct observation found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic-era baseline,,EQL Wiki,Added from EQL Wiki linkage; classic sources retained for later comparison.
B08-GFY-012,8,Faydwer,Greater Faydark,Heart of the Pure Druid,Quest item,Inventory,No,Yes,,Yes,Yes,Yes,,,,,,,,,,Exact Greater Faydark acquisition requires normalization,Unverified,,,,,,Quest/source unresolved,,,,,,,,,,,,,Druid,,,,,High,Heart of the Pure Druid,Druid quest component,Source requires verification,Core,Medium,https://eqlwiki.com/Greater_Faydark,,,Yes,4,,,,,Unverified,Unverified,EQL Wiki Listed — Exact acquisition requires normalization,Add,Yes,Yes,No,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Greater_Faydark,,2026-07-22,,,No applicable official item-specific statement found,Yes,Direct zone/NPC/item or quest linkage where documented,Verification state unclear,No public direct observation found,D,Item listed for zone; exact acquisition relationship unresolved,Exact source unresolved,Unverified,Classic-era baseline,,EQL Wiki,Added from EQL Wiki linkage; classic sources retained for later comparison.
B08-GFY-013,8,Faydwer,Greater Faydark,Elven Blood,Quest material,Inventory,No,Yes,Yes,,,Yes,,,,,,,,,,bandits and bandit lookouts,Varies,,Humanoid,,,,Outdoor bandit population,,,,,,,,,,,,,,,,,,Medium,Elven Blood,Regional quest material,Outdoor creature drop,Core,High,https://eqlwiki.com/Greater_Faydark,,,Yes,4,,,,,Varies,Varies,EQL Wiki Linked — Verification State Unclear,Add,Yes,Yes,Yes,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Greater_Faydark,,2026-07-22,,,No applicable official item-specific statement found,Yes,Direct zone/NPC/item or quest linkage where documented,Verification state unclear,No public direct observation found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic-era baseline,,EQL Wiki,Added from EQL Wiki linkage; classic sources retained for later comparison.
B08-BBM-001,8,Faydwer,Butcherblock Mountains,Riptide Spear,Weapon / charged utility,Primary / Secondary,Yes,No,Yes,Yes,,,,,,,6 damage / 33 delay; CR +2; MR -5,6,33,Piercing,3 charges: Enduring Breath,Glubbsink,15,,Goblin,,,,Rare underwater aqua-goblin replacement,,,,,,,,,,,,,,,,,Very High,Very High,Riptide Spear,Rare charged underwater utility weapon,Named underwater drop,Core,High,https://eqlwiki.com/Butcherblock_Mountains,,EQL Wiki patch feed notes Butcherblock aqua goblins were corrected to goblin race classification.,Yes,4,6 damage / 33 delay; CR +2; MR -5,6 damage / 33 delay; CR +2; MR -5,"WAR, RNG, SHD, BRD, ROG, SHM",All except Erudite and High Elf,15,15,EQL Wiki Linked — Verification State Unclear,Add,Yes,Yes,Yes,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Butcherblock_Mountains,,2026-07-22,,,No applicable official item-specific statement found,Yes,Direct zone/NPC/item or quest linkage where documented,Verification state unclear,No public direct observation found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic-era baseline,,EQL Wiki,Added from EQL Wiki linkage; classic sources retained for later comparison.
B08-BBM-002,8,Faydwer,Butcherblock Mountains,Bloodforge Hammer,Weapon,Primary,Yes,No,Yes,Yes,,,,,,,13 damage / 50 delay; MR +10,13,50,2HB,,Nyzil Bloodforge,45,Warrior,Dwarf,,,,Faction NPC,,,,,,,,,,,,,,,,,,High,Bloodforge Hammer,Notable faction-NPC weapon,Faction NPC drop,Core,High,https://eqlwiki.com/Butcherblock_Mountains,,,Yes,4,13 damage / 50 delay; MR +10,13 damage / 50 delay; MR +10,,,45,45,EQL Wiki Linked — Verification State Unclear,Add,Yes,Yes,Yes,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Butcherblock_Mountains,,2026-07-22,,,No applicable official item-specific statement found,Yes,Direct zone/NPC/item or quest linkage where documented,Verification state unclear,No public direct observation found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic-era baseline,,EQL Wiki,Added from EQL Wiki linkage; classic sources retained for later comparison.
B08-BBM-003,8,Faydwer,Butcherblock Mountains,Dwarven Blood,Quest material,Inventory,No,Yes,Yes,,,Yes,,,,,,,,,,Nyzil Bloodforge and other dwarf sources,Varies,,Dwarf,,,,Faction NPC / dwarf sources,,,,,,,,,,,,,,,,,,Medium,Dwarven Blood,Regional quest material,Faction or humanoid drop,Core,High,https://eqlwiki.com/Butcherblock_Mountains,,,Yes,4,,,,,Varies,Varies,EQL Wiki Linked — Verification State Unclear,Add,Yes,Yes,Yes,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Butcherblock_Mountains,,2026-07-22,,,No applicable official item-specific statement found,Yes,Direct zone/NPC/item or quest linkage where documented,Verification state unclear,No public direct observation found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic-era baseline,,EQL Wiki,Added from EQL Wiki linkage; classic sources retained for later comparison.
B08-BBM-004,8,Faydwer,Butcherblock Mountains,Ogre Head,Quest item,Inventory,No,Yes,,Yes,Yes,Yes,,,,,,,,,,Zarchoomi and other ogres,10 or varies,Shaman,Ogre,,,,Named outdoor ogre / regional ogre sources,,,,,,,Always on Zarchoomi,,,,,,,,,,,High,Ogre Head,Central Ogre Heads quest item,Outdoor creature drop,Core,High,https://eqlwiki.com/Butcherblock_Mountains,,,Yes,4,,,,,10 or varies,10 or varies,EQL Wiki Linked — Verification State Unclear,Add,Yes,Yes,Yes,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Butcherblock_Mountains,,2026-07-22,,,No applicable official item-specific statement found,Yes,Direct zone/NPC/item or quest linkage where documented,Verification state unclear,No public direct observation found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic-era baseline,,EQL Wiki,Added from EQL Wiki linkage; classic sources retained for later comparison.
B08-BBM-005,8,Faydwer,Butcherblock Mountains,Small Wooden Leg,Quest item,Inventory,No,Yes,,Yes,Yes,Yes,,,,,,,,,,Peg Leg,13-15,,,,,,Named outdoor target with triggered lesser spirit,,,,,,,,,,,,,,,,,,High,Small Wooden Leg,Named quest component with unusual trigger behavior,Named outdoor drop,Core,High,https://eqlwiki.com/Butcherblock_Mountains,,,Yes,4,,,,,13-15,13-15,EQL Wiki Linked — Verification State Unclear,Add,Yes,Yes,Yes,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Butcherblock_Mountains,,2026-07-22,,,No applicable official item-specific statement found,Yes,Direct zone/NPC/item or quest linkage where documented,Verification state unclear,No public direct observation found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic-era baseline,,EQL Wiki,Added from EQL Wiki linkage; classic sources retained for later comparison.
B08-BBM-006,8,Faydwer,Butcherblock Mountains,A Sealed Letter,Quest item,Inventory,No,Yes,,Yes,Yes,Yes,,,,,,,,,,orc runner,Unverified,,Orc,,,,Roaming outdoor quest target,,,,,,,,,,,,,,,,,,High,A Sealed Letter,Cross-zone message item,Outdoor quest drop,Core,High,https://eqlwiki.com/Butcherblock_Mountains,,,Yes,4,,,,,Unverified,Unverified,EQL Wiki Linked — Verification State Unclear,Add,Yes,Yes,Yes,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Butcherblock_Mountains,,2026-07-22,,,No applicable official item-specific statement found,Yes,Direct zone/NPC/item or quest linkage where documented,Verification state unclear,No public direct observation found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic-era baseline,,EQL Wiki,Added from EQL Wiki linkage; classic sources retained for later comparison.
B08-BBM-007,8,Faydwer,Butcherblock Mountains,Barma's Tongue,Quest item,Inventory,No,Yes,,Yes,Yes,Yes,,,,,,,,,,Barma Dunfire,Unverified,,,,,,Named outdoor target,,,,,,,,,,,,,,,,,,High,Barma's Tongue,Named quest component,Named outdoor drop,Core,High,https://eqlwiki.com/Butcherblock_Mountains,,,Yes,4,,,,,Unverified,Unverified,EQL Wiki Linked — Verification State Unclear,Add,Yes,Yes,Yes,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Butcherblock_Mountains,,2026-07-22,,,No applicable official item-specific statement found,Yes,Direct zone/NPC/item or quest linkage where documented,Verification state unclear,No public direct observation found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic-era baseline,,EQL Wiki,Added from EQL Wiki linkage; classic sources retained for later comparison.
B08-BBM-008,8,Faydwer,Butcherblock Mountains,Qued's Tongue,Quest item,Inventory,No,Yes,,Yes,Yes,Yes,,,,,,,,,,Qued,Unverified,,,,,,Named outdoor target,,,,,,,,,,,,,,,,,,High,Qued's Tongue,Named quest component,Named outdoor drop,Core,High,https://eqlwiki.com/Butcherblock_Mountains,,,Yes,4,,,,,Unverified,Unverified,EQL Wiki Linked — Verification State Unclear,Add,Yes,Yes,Yes,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Butcherblock_Mountains,,2026-07-22,,,No applicable official item-specific statement found,Yes,Direct zone/NPC/item or quest linkage where documented,Verification state unclear,No public direct observation found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic-era baseline,,EQL Wiki,Added from EQL Wiki linkage; classic sources retained for later comparison.
B08-BBM-009,8,Faydwer,Butcherblock Mountains,Pristine Giant Scarab Carapace,Quest / crafting material,Inventory,No,Yes,,,,Yes,,,,,,,,,,giant scarab,Unverified,,Scarab,,,,Outdoor creature source,,,,,,,,,,,,,,,,,,Medium,Pristine Giant Scarab Carapace,Notable crafting and quest material,Outdoor creature drop,Core,High,https://eqlwiki.com/Butcherblock_Mountains,,,Yes,4,,,,,Unverified,Unverified,EQL Wiki Linked — Verification State Unclear,Add,Yes,Yes,Yes,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Butcherblock_Mountains,,2026-07-22,,,No applicable official item-specific statement found,Yes,Direct zone/NPC/item or quest linkage where documented,Verification state unclear,No public direct observation found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic-era baseline,,EQL Wiki,Added from EQL Wiki linkage; classic sources retained for later comparison.
B08-BBM-010,8,Faydwer,Butcherblock Mountains,Cracked Giant Scarab Carapace,Quest / crafting material,Inventory,No,Yes,,,,Yes,,,,,,,,,,giant scarab,Unverified,,Scarab,,,,Outdoor creature source,,,,,,,,,,,,,,,,,,Medium,Cracked Giant Scarab Carapace,Notable crafting and quest material,Outdoor creature drop,Core,High,https://eqlwiki.com/Butcherblock_Mountains,,,Yes,4,,,,,Unverified,Unverified,EQL Wiki Linked — Verification State Unclear,Add,Yes,Yes,Yes,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Butcherblock_Mountains,,2026-07-22,,,No applicable official item-specific statement found,Yes,Direct zone/NPC/item or quest linkage where documented,Verification state unclear,No public direct observation found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic-era baseline,,EQL Wiki,Added from EQL Wiki linkage; classic sources retained for later comparison.
B08-BBM-011,8,Faydwer,Butcherblock Mountains,Giant Scarab Egg Sack,Quest item,Inventory,No,Yes,,,,Yes,,,,,,,,,,giant scarab,Unverified,,Scarab,,,,Outdoor creature source,,,,,,,,,,,,,,,,,,Medium,Giant Scarab Egg Sack,Quest item from regional scarab population,Outdoor creature drop,Core,High,https://eqlwiki.com/Butcherblock_Mountains,,,Yes,4,,,,,Unverified,Unverified,EQL Wiki Linked — Verification State Unclear,Add,Yes,Yes,Yes,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Butcherblock_Mountains,,2026-07-22,,,No applicable official item-specific statement found,Yes,Direct zone/NPC/item or quest linkage where documented,Verification state unclear,No public direct observation found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic-era baseline,,EQL Wiki,Added from EQL Wiki linkage; classic sources retained for later comparison.
B08-BBM-012,8,Faydwer,Butcherblock Mountains,Clay Totem,Offhand / caster item,Primary / Secondary,Yes,No,Yes,,,,,,,,HP +5; WIS +7,,,,,Exact source unverified,Unverified,,,,,,Source unresolved,,,,,,,,,,,,,,,,,,High,Clay Totem,Notable priest/bard offhand,Source requires verification,Core,Medium,https://eqlwiki.com/Butcherblock_Mountains,,,Yes,4,HP +5; WIS +7,HP +5; WIS +7,"CLR, DRU, BRD, SHM",,Unverified,Unverified,EQL Wiki Listed — Exact source unverified,Quarantine,Yes,Yes,No,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Butcherblock_Mountains,,2026-07-22,,,No applicable official item-specific statement found,Yes,Direct zone/NPC/item or quest linkage where documented,Verification state unclear,No public direct observation found,D,Item listed; exact source unresolved,Exact source unresolved,Unverified,Classic-era baseline,,EQL Wiki,Added from EQL Wiki linkage; classic sources retained for later comparison.
B08-BBM-013,8,Faydwer,Butcherblock Mountains,Runner Pouch,Container,Inventory,No,Yes,,,,,,,,,,,,,,orc runner,Unverified,,Orc,,,,Roaming outdoor quest target,,,,,,,,,,,,,,,,,,Medium,Runner Pouch,Distinct bag/source row,Outdoor creature drop,Core,Medium-High,https://eqlwiki.com/Butcherblock_Mountains,,,Yes,4,,,,,Unverified,Unverified,EQL Wiki Linked — Verification State Unclear,Add,Yes,Yes,Yes,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Butcherblock_Mountains,,2026-07-22,,,No applicable official item-specific statement found,Yes,Direct zone/NPC/item or quest linkage where documented,Verification state unclear,No public direct observation found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic-era baseline,,EQL Wiki,Added from EQL Wiki linkage; classic sources retained for later comparison.
