index,record_id,batch,continent,zone,item_name,item_category,slot,equippable,inventory_only,magic,lore,no_drop,quest_item,weight,size,classes_classic,races_classic,stats_raw,damage,delay,weapon_skill,proc_click_focus,source_npc,source_npc_level,source_npc_class,source_npc_race_type,placeholder,placeholder_level_range,nearby_enemy_level_range,spawn_type,spawn_location,respawn_timer,time_condition,special_abilities,social_or_add_risk,faction_consequences,drop_frequency,drop_rate_reported,drop_notes,era_status,tlp_status,legends_status,best_for_classes,best_for_archetypes,general_value_notes,personal_build_notes,effect_transfer_value,target_priority_general,duplicate_item_group,inclusion_reason,source_scope,core_or_supplemental,data_confidence,source_primary,source_secondary,research_notes,approved,revision,stats_classic,stats_eql,classes_eql,races_eql,source_npc_level_classic,source_npc_level_eql,eql_verification_status,eql_audit_action,eql_npc_confirmed,eql_item_confirmed,eql_drop_source_confirmed,eql_stats_match,eql_classes_match,eql_races_match,eql_effect_match,eql_spawn_match,eql_era_status,eql_wiki_source,eql_official_source,eql_last_checked,eql_changes_summary,eql_verification_notes,official_override_status,official_source_checked,eql_wiki_listing_status,eql_wiki_verification_state,current_build_confirmed,evidence_grade,evidence_strength,conflict_status,classic_original_launch,classic_historical_era,last_directly_observed,primary_evidence_layer,per_field_provenance_notes,schema_version,record_type,record_status,source_record_id,canonical_record_id,parent_record_id,related_record_ids,display_default,searchable,record_notes,faction_risk_level,faction_hits_known,faction_gains_known,city_access_risk,merchant_access_risk,quest_access_risk,initial_disposition,protected_npc_type,faction_behavior_notes,creature_family,creature_subfamily,normalized_source_name,source_name_aliases,shared_loot_family,family_faction,family_hostility,family_zone_scope,source_variant_notes,zone_type,zone_subarea,zone_wing,zone_floor,camp_or_room,location_coordinates,location_description,navigation_notes,escape_or_exit_risk,environmental_hazards,encounter_name,encounter_type,encounter_tier,encounter_group_size,encounter_raid_size,encounter_difficulty,encounter_trigger,encounter_scripted,encounter_phases,encounter_adds,encounter_failure_condition,encounter_reset_behavior,encounter_notes,placeholder_npc,placeholder_cycle,spawn_probability,spawn_count,spawn_window,respawn_variance,despawn_condition,spawn_dependencies,spawn_guaranteed,spawn_mechanics_notes,instance_status,instance_type,instance_name,instance_entry_method,instance_reuse_timer,loot_lockout_type,loot_lockout_duration,lockout_scope,lockout_applies_per_npc,lockout_applies_per_instance,lockout_bypass_conditions,instance_notes,loot_delivery_method,loot_container_name,loot_table_name,loot_table_tier,loot_pool_type,loot_roll_type,loot_quantity_min,loot_quantity_max,loot_slots_reported,loot_selection_behavior,shared_loot_notes,currency_drop,loot_delivery_notes,drop_rate_type,drop_rate_numerator,drop_rate_denominator,drop_rate_sample_size,drop_rate_pool_probability,drop_rate_item_probability,drop_rate_source,drop_rate_confidence,drop_rate_conditions,access_requirement,access_key_item,access_key_consumed,access_quest,minimum_recommended_level,minimum_group_size,minimum_raid_size,class_role_requirements,door_or_lock_requirement,levitation_required,underwater_required,resist_requirements,corpse_recovery_difficulty,bind_or_reentry_notes,access_notes,encounter_hp,encounter_ac,damage_per_hit_min,damage_per_hit_max,attacks_per_round,aoe_effects,single_target_effects,debuffs,summons_players,enrages,rampage,flurry,banishes,mem_blur,charm,fear,death_touch,resist_profile,immunity_profile,combat_mechanics_notes,raid_target,raid_classification,raid_progression_role,raid_prerequisite,contested_status,racing_or_engagement_rules,racing_line,open_world_competition,recommended_composition,raid_notes,quest_name,quest_step,quest_role,epic_class,progression_category,required_for_access,required_for_spawn,required_for_turn_in,reward_type,quest_dependency_notes,content_availability,availability_context,availability_start,availability_end,availability_condition,beta_availability_status,launch_availability_status,instance_availability_status,compatibility_action,compatibility_reason,custom_tags,alternate_names,content_group_id,data_extension_json
11,B21-MMC-011,21,Faydwer,Mistmoore Castle,Nightshade Wreath,Armor,HEAD,Yes,No,Yes,,,,0.1,SMALL,CLR DRU BRD SHM NEC WIZ MAG ENC,ALL,AC 1; WIS +5; INT +5,,,,Focus: Reanimation Haste I,Maid Issis,32-35,Caster / Vampire Servant,Undead Vampire,,,,Named with deathly usher placeholder,Maid servant area,,,,,,,,,Classic Era,,Current EQL Wiki-listed,,,,,,,,"Notable equipment, quest item, utility item, or progression relationship.",Zone-specific,Core,Medium,https://eqlwiki.com/Mistmoore_Castle,https://wiki.project1999.com/Mistmoore_Castle,,Yes,1,AC 1; WIS +5; INT +5,AC 1; WIS +5; INT +5,CLR DRU BRD SHM NEC WIZ MAG ENC,ALL,32-35,32-35,Current EQL Wiki-listed; direct-build unconfirmed,Add,Wiki,Wiki,Wiki,Changed,No identified change,No identified change,Changed,Unverified,Classic-retained with EQL changes,https://eqlwiki.com/Mistmoore_Castle,,2026-07-28,EQL focus addition: Reanimation Haste I.,,,Yes,Listed,Current Wiki evidence,No,C,Current EQL Wiki item/zone listing with classic comparison.,None identified,Yes,Classic,,Current EQL Wiki,Current fields from EQL Wiki zone/item/NPC pages; classic fields from Project 1999/classic-era baseline.,EQL-LOOT-1.0,loot,Active,,B21-MMC-011,,,Yes,Yes,,,Agents of Mistmoore -30; Mayong Mistmoore -30,King Tearis Thex +10; League of Antonican Bards +10; Ring of Scale +10,,,,Hostile,,,Undead Vampire,,Maid Issis,,,Agents of Mistmoore / Mayong Mistmoore,Hostile,Mistmoore Castle,,Open-world indoor/outdoor dungeon,Castle interior,,,Maid servant area,,,,,,Maid Issis,Named / notable source,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Current EQL beta-era content,,,,Confirmed,Unconfirmed,,,,,,B21-MMC,
12,B21-MMC-012,21,Faydwer,Mistmoore Castle,Gem-Encrusted Scepter,Weapon,PRIMARY,Yes,No,Yes,,,,4.5,MEDIUM,CLR DRU BRD SHM,ALL,WIS +5,7,28,1H Blunt,,Princess Cherista,35,Necromancer,Undead Vampire,a dark ritualist,,,Placeholder Named,Princess room,,,,,,,,,Classic Era,,Current EQL Wiki-listed,,,Weapon ratio 0.250,,,,,"Notable equipment, quest item, utility item, or progression relationship.",Zone-specific,Core,Medium,https://eqlwiki.com/Mistmoore_Castle,https://wiki.project1999.com/Mistmoore_Castle,,Yes,1,WIS +5,WIS +5,CLR DRU BRD SHM,ALL,35,35,Current EQL Wiki-listed; direct-build unconfirmed,Add,Wiki,Wiki,Wiki,No identified change,No identified change,No identified change,No identified change,Unverified,Classic-retained,https://eqlwiki.com/Mistmoore_Castle,,2026-07-28,,,,Yes,Listed,Current Wiki evidence,No,C,Current EQL Wiki item/zone listing with classic comparison.,None identified,Yes,Classic,,Current EQL Wiki,Current fields from EQL Wiki zone/item/NPC pages; classic fields from Project 1999/classic-era baseline.,EQL-LOOT-1.0,loot,Active,,B21-MMC-012,,,Yes,Yes,,,Agents of Mistmoore -30; Mayong Mistmoore -30,King Tearis Thex +10; League of Antonican Bards +10; Ring of Scale +10,,,,Hostile,,,Undead Vampire,,Princess Cherista,,,Agents of Mistmoore / Mayong Mistmoore,Hostile,Mistmoore Castle,,Open-world indoor/outdoor dungeon,Castle upper level,,,Princess room,,,,,,Princess Cherista,Named / notable source,,,,,,,,,,,,a dark ritualist,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Current EQL beta-era content,,,,Confirmed,Unconfirmed,,,,,,B21-MMC,
13,B21-MMC-013,21,Faydwer,Mistmoore Castle,Diamondine Earring,Jewelry,EAR,Yes,No,Yes,,,,0.1,TINY,ALL,ALL,AC 2; STR +3; HP +12,,,,Focus: Affliction Efficiency I,Princess Cherista,35,Necromancer,Undead Vampire,a dark ritualist,,,Placeholder Named,Princess room,,,,,,,,,Classic Era,,Current EQL Wiki-listed,,,,,,,,"Notable equipment, quest item, utility item, or progression relationship.",Zone-specific,Core,Medium,https://eqlwiki.com/Mistmoore_Castle,https://wiki.project1999.com/Mistmoore_Castle,,Yes,1,AC 2; STR +3; HP +12,AC 2; STR +3; HP +12,ALL,ALL,35,35,Current EQL Wiki-listed; direct-build unconfirmed,Add,Wiki,Wiki,Wiki,Changed,No identified change,No identified change,Changed,Unverified,Classic-retained with EQL changes,https://eqlwiki.com/Mistmoore_Castle,,2026-07-28,EQL focus addition: Affliction Efficiency I.,,,Yes,Listed,Current Wiki evidence,No,C,Current EQL Wiki item/zone listing with classic comparison.,None identified,Yes,Classic,,Current EQL Wiki,Current fields from EQL Wiki zone/item/NPC pages; classic fields from Project 1999/classic-era baseline.,EQL-LOOT-1.0,loot,Active,,B21-MMC-013,,,Yes,Yes,,,Agents of Mistmoore -30; Mayong Mistmoore -30,King Tearis Thex +10; League of Antonican Bards +10; Ring of Scale +10,,,,Hostile,,,Undead Vampire,,Princess Cherista,,,Agents of Mistmoore / Mayong Mistmoore,Hostile,Mistmoore Castle,,Open-world indoor/outdoor dungeon,Castle upper level,,,Princess room,,,,,,Princess Cherista,Named / notable source,,,,,,,,,,,,a dark ritualist,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Current EQL beta-era content,,,,Confirmed,Unconfirmed,,,,duplicate-source,,B21-MMC,
14,B21-MMC-014,21,Faydwer,Mistmoore Castle,Diamondine Earring,Jewelry,EAR,Yes,No,Yes,,,,0.1,TINY,ALL,ALL,AC 2; STR +3; HP +12,,,,Focus: Affliction Efficiency I,Lasna Cheroon,34-36,Caster,Undead Vampire,,,,Rare named,Bath,,,,,,,,,Classic Era,,Current EQL Wiki-listed,,,,,,,,"Notable equipment, quest item, utility item, or progression relationship.",Zone-specific,Core,Medium,https://eqlwiki.com/Mistmoore_Castle,https://wiki.project1999.com/Mistmoore_Castle,,Yes,1,AC 2; STR +3; HP +12,AC 2; STR +3; HP +12,ALL,ALL,34-36,34-36,Current EQL Wiki-listed; direct-build unconfirmed,Add,Wiki,Wiki,Wiki,Changed,No identified change,No identified change,Changed,Unverified,Classic-retained with EQL changes,https://eqlwiki.com/Mistmoore_Castle,,2026-07-28,EQL focus addition: Affliction Efficiency I.,,,Yes,Listed,Current Wiki evidence,No,C,Current EQL Wiki item/zone listing with classic comparison.,None identified,Yes,Classic,,Current EQL Wiki,Current fields from EQL Wiki zone/item/NPC pages; classic fields from Project 1999/classic-era baseline.,EQL-LOOT-1.0,loot,Active,,B21-MMC-014,,,Yes,Yes,,,Agents of Mistmoore -30; Mayong Mistmoore -30,King Tearis Thex +10; League of Antonican Bards +10; Ring of Scale +10,,,,Hostile,,,Undead Vampire,,Lasna Cheroon,,,Agents of Mistmoore / Mayong Mistmoore,Hostile,Mistmoore Castle,,Open-world indoor/outdoor dungeon,Castle upper level,,,Bath,,,,,,Lasna Cheroon,Named / notable source,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Current EQL beta-era content,,,,Confirmed,Unconfirmed,,,,duplicate-source,,B21-MMC,
15,B21-MMC-015,21,Faydwer,Mistmoore Castle,Platinum Skull Ring,Jewelry,FINGER,Yes,No,Yes,,,,0.1,TINY,ALL,ALL,CHA -5; HP +30; MANA +20,,,,Focus: Reanimation Efficiency II,Lasna Cheroon,34-36,Caster,Undead Vampire,,,,Rare named,Bath,,,,,,,,,Classic Era,,Current EQL Wiki-listed,,,,,,,,"Notable equipment, quest item, utility item, or progression relationship.",Zone-specific,Core,Medium,https://eqlwiki.com/Mistmoore_Castle,https://wiki.project1999.com/Mistmoore_Castle,,Yes,1,CHA -5; HP +30; MANA +20,CHA -5; HP +30; MANA +20,ALL,ALL,34-36,34-36,Current EQL Wiki-listed; direct-build unconfirmed,Add,Wiki,Wiki,Wiki,Changed,No identified change,No identified change,Changed,Unverified,Classic-retained with EQL changes,https://eqlwiki.com/Mistmoore_Castle,,2026-07-28,EQL focus addition: Reanimation Efficiency II.,,,Yes,Listed,Current Wiki evidence,No,C,Current EQL Wiki item/zone listing with classic comparison.,None identified,Yes,Classic,,Current EQL Wiki,Current fields from EQL Wiki zone/item/NPC pages; classic fields from Project 1999/classic-era baseline.,EQL-LOOT-1.0,loot,Active,,B21-MMC-015,,,Yes,Yes,,,Agents of Mistmoore -30; Mayong Mistmoore -30,King Tearis Thex +10; League of Antonican Bards +10; Ring of Scale +10,,,,Hostile,,,Undead Vampire,,Lasna Cheroon,,,Agents of Mistmoore / Mayong Mistmoore,Hostile,Mistmoore Castle,,Open-world indoor/outdoor dungeon,Castle upper level,,,Bath,,,,,,Lasna Cheroon,Named / notable source,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Current EQL beta-era content,,,,Confirmed,Unconfirmed,,,,,,B21-MMC,
16,B21-MMC-016,21,Faydwer,Mistmoore Castle,Black Silk Gloves,Armor,HANDS,Yes,No,Yes,Yes,Yes,,1.5,SMALL,WAR PAL RNG SHD MNK BRD ROG,ALL,AC 4; DEX +3,,,,,a deathly usher,30-35,Warrior,Undead / Castle Guardian,,,,,Servant / jail populations,,,,,,,,,Classic Era,,Current EQL Wiki-listed,,,,,,,,"Notable equipment, quest item, utility item, or progression relationship.",Zone-specific,Core,Medium,https://eqlwiki.com/Mistmoore_Castle,https://wiki.project1999.com/Mistmoore_Castle,,Yes,1,AC 4; DEX +3,AC 4; DEX +3,WAR PAL RNG SHD MNK BRD ROG,ALL,30-35,30-35,Current EQL Wiki-listed; direct-build unconfirmed,Add,Wiki,Wiki,Wiki,No identified change,No identified change,No identified change,No identified change,,Classic-retained,https://eqlwiki.com/Mistmoore_Castle,,2026-07-28,,,,Yes,Listed,Current Wiki evidence,No,C,Current EQL Wiki item/zone listing with classic comparison.,None identified,Yes,Classic,,Current EQL Wiki,Current fields from EQL Wiki zone/item/NPC pages; classic fields from Project 1999/classic-era baseline.,EQL-LOOT-1.0,loot,Active,,B21-MMC-016,,,Yes,Yes,,,Agents of Mistmoore -30; Mayong Mistmoore -30,King Tearis Thex +10; League of Antonican Bards +10; Ring of Scale +10,,,,Hostile,,,Undead / Castle Guardian,,a deathly usher,,,Agents of Mistmoore / Mayong Mistmoore,Hostile,Mistmoore Castle,,Open-world indoor/outdoor dungeon,Castle interior,,,Servant / jail populations,,,,,,a deathly usher,Named / notable source,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Current EQL beta-era content,,,,Confirmed,Unconfirmed,,,,duplicate-source,,B21-MMC,
17,B21-MMC-017,21,Faydwer,Mistmoore Castle,Black Silk Gloves,Armor,HANDS,Yes,No,Yes,Yes,Yes,,1.5,SMALL,WAR PAL RNG SHD MNK BRD ROG,ALL,AC 4; DEX +3,,,,,a glyphed aegis,30-35,Warrior,Undead / Castle Guardian,,,,,Glyphed guardian population,,,,,,,,,Classic Era,,Current EQL Wiki-listed,,,,,,,,"Notable equipment, quest item, utility item, or progression relationship.",Zone-specific,Core,Medium,https://eqlwiki.com/Mistmoore_Castle,https://wiki.project1999.com/Mistmoore_Castle,,Yes,1,AC 4; DEX +3,AC 4; DEX +3,WAR PAL RNG SHD MNK BRD ROG,ALL,30-35,30-35,Current EQL Wiki-listed; direct-build unconfirmed,Add,Wiki,Wiki,Wiki,No identified change,No identified change,No identified change,No identified change,,Classic-retained,https://eqlwiki.com/Mistmoore_Castle,,2026-07-28,,,,Yes,Listed,Current Wiki evidence,No,C,Current EQL Wiki item/zone listing with classic comparison.,None identified,Yes,Classic,,Current EQL Wiki,Current fields from EQL Wiki zone/item/NPC pages; classic fields from Project 1999/classic-era baseline.,EQL-LOOT-1.0,loot,Active,,B21-MMC-017,,,Yes,Yes,,,Agents of Mistmoore -30; Mayong Mistmoore -30,King Tearis Thex +10; League of Antonican Bards +10; Ring of Scale +10,,,,Hostile,,,Undead / Castle Guardian,,a glyphed aegis,,,Agents of Mistmoore / Mayong Mistmoore,Hostile,Mistmoore Castle,,Open-world indoor/outdoor dungeon,Castle interior,,,Glyphed guardian population,,,,,,a glyphed aegis,Named / notable source,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Current EQL beta-era content,,,,Confirmed,Unconfirmed,,,,duplicate-source,,B21-MMC,
18,B21-MMC-018,21,Faydwer,Mistmoore Castle,Black Silk Gloves,Armor,HANDS,Yes,No,Yes,Yes,Yes,,1.5,SMALL,WAR PAL RNG SHD MNK BRD ROG,ALL,AC 4; DEX +3,,,,,a will sapper,30-35,Caster / Mental-control servant,Undead / Castle Guardian,,,,,Will-sapper population,,,,,,,,,Classic Era,,Current EQL Wiki-listed,,,,,,,,"Notable equipment, quest item, utility item, or progression relationship.",Zone-specific,Core,Medium,https://eqlwiki.com/Mistmoore_Castle,https://wiki.project1999.com/Mistmoore_Castle,,Yes,1,AC 4; DEX +3,AC 4; DEX +3,WAR PAL RNG SHD MNK BRD ROG,ALL,30-35,30-35,Current EQL Wiki-listed; direct-build unconfirmed,Add,Wiki,Wiki,Wiki,No identified change,No identified change,No identified change,No identified change,,Classic-retained with EQL changes,https://eqlwiki.com/Mistmoore_Castle,,2026-07-28,Current EQL Wiki adds will sapper as a supported source.,,,Yes,Listed,Current Wiki evidence,No,C,Current EQL Wiki item/zone listing with classic comparison.,None identified,Yes,Classic,,Current EQL Wiki,Current fields from EQL Wiki zone/item/NPC pages; classic fields from Project 1999/classic-era baseline.,EQL-LOOT-1.0,loot,Active,,B21-MMC-018,,,Yes,Yes,,,Agents of Mistmoore -30; Mayong Mistmoore -30,King Tearis Thex +10; League of Antonican Bards +10; Ring of Scale +10,,,,Hostile,,,Undead / Castle Guardian,,a will sapper,,,Agents of Mistmoore / Mayong Mistmoore,Hostile,Mistmoore Castle,,Open-world indoor/outdoor dungeon,Castle interior,,,Will-sapper population,,,,,,a will sapper,Named / notable source,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Current EQL beta-era content,,,,Confirmed,Unconfirmed,,,,duplicate-source,,B21-MMC,
19,B21-MMC-019,21,Faydwer,Mistmoore Castle,Gypsy Lute,Instrument,SECONDARY,Yes,No,Yes,Yes,Yes,,0.8,SMALL,BRD,HUM ELF HIE,SV MAGIC +5,,,,Focus: String Resonance 11,a gypsy musician,25-30,Bard,Humanoid Gypsy,,,,,Gypsy musician population,,Primarily day-population relationship,,,,,,,Classic Era,,Current EQL Wiki-listed,,,,,,,,"Notable equipment, quest item, utility item, or progression relationship.",Zone-specific,Core,Medium,https://eqlwiki.com/Mistmoore_Castle,https://wiki.project1999.com/Mistmoore_Castle,,Yes,1,SV MAGIC +5; Stringed Instrument 21,SV MAGIC +5,ALL,ALL,25-30,25-30,Current EQL Wiki-listed; direct-build unconfirmed,Add,Wiki,Wiki,Wiki,Changed,Changed,Changed,Changed,Unverified,Classic-retained with EQL changes,https://eqlwiki.com/Mistmoore_Castle,,2026-07-28,EQL converts instrument modifier to String Resonance 11 and expands class/race eligibility.,,,Yes,Listed,Current Wiki evidence,No,C,Current EQL Wiki item/zone listing with classic comparison.,Current slot presentation differs across Wiki pages,Yes,Classic,,Current EQL Wiki,Current fields from EQL Wiki zone/item/NPC pages; classic fields from Project 1999/classic-era baseline.,EQL-LOOT-1.0,loot,Active,,B21-MMC-019,,,Yes,Yes,,,,,,,,Hostile,,,Humanoid Gypsy,,a gypsy musician,,,Agents of Mistmoore / Mayong Mistmoore,Hostile,Mistmoore Castle,,Open-world indoor/outdoor dungeon,Courtyard / Ballroom,,,Gypsy musician population,,,,,,a gypsy musician,Named / notable source,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Current EQL beta-era content,,,,Confirmed,Unconfirmed,,,,,,B21-MMC,
20,B21-MMC-020,21,Faydwer,Mistmoore Castle,Robe of the Keeper,Armor,CHEST,Yes,No,Yes,,,Yes,3.5,MEDIUM,NEC WIZ MAG ENC,HUM ERU HIE DEF GNM IKS,AC 8; INT +2,,,,,Ssynthi,30-33,Caster,Shadowed Man,,,,,Ssynthi crypt,,,,,,,,,Classic Era,,Current EQL Wiki-listed,,,,,,,,"Notable equipment, quest item, utility item, or progression relationship.",Zone-specific,Core,Medium,https://eqlwiki.com/Mistmoore_Castle,https://wiki.project1999.com/Mistmoore_Castle,,Yes,1,AC 8; INT +2,AC 8; INT +2,NEC WIZ MAG ENC,ALL,30-33,30-33,Current EQL Wiki-listed; direct-build unconfirmed,Add,Wiki,Wiki,Wiki,Changed,No identified change,Changed,No identified change,,Classic-retained with EQL changes,https://eqlwiki.com/Mistmoore_Castle,,2026-07-28,Current EQL race eligibility appears expanded to ALL.,,,Yes,Listed,Current Wiki evidence,No,C,Current EQL Wiki item/zone listing with classic comparison.,Current quest availability requires confirmation,Yes,Classic,,Current EQL Wiki,Current fields from EQL Wiki zone/item/NPC pages; classic fields from Project 1999/classic-era baseline.,EQL-LOOT-1.0,loot,Active,,B21-MMC-020,,,Yes,Yes,,,,,,,,Faction-dependent,,,Shadowed Man,,Ssynthi,,,Temple of Solusek Ro,Faction-dependent,Mistmoore Castle,,Open-world indoor/outdoor dungeon,Graveyard,,,Ssynthi crypt,,,,,,Ssynthi,Named / notable source,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,Solusek's Flower,,Quest-source robe,,,,,,,,Available,Current EQL beta-era content,,,,Confirmed,Unconfirmed,,,,,,B21-MMC,
21,B21-MMC-021,21,Faydwer,Mistmoore Castle,Vial of Vampire Blood,Utility / Quest Item,,No,Yes,Yes,,,Yes,0.4,SMALL,ALL,ALL,,,,,,a glyphed ghoul,27-32,Warrior,Undead Ghoul,,,,,Glyphed ghoul camp,,,,,,,,,Classic Era,,Current EQL Wiki-listed,,,,,,,,"Notable equipment, quest item, utility item, or progression relationship.",Zone-specific,Core,Medium,https://eqlwiki.com/Mistmoore_Castle,https://wiki.project1999.com/Mistmoore_Castle,,Yes,1,,,ALL,ALL,27-32,27-32,Current EQL Wiki-listed; direct-build unconfirmed,Add,Wiki,Wiki,Wiki,No identified change,No identified change,No identified change,No identified change,,Classic-retained,https://eqlwiki.com/Mistmoore_Castle,,2026-07-28,,,,Yes,Listed,Current Wiki evidence,No,C,Current EQL Wiki item/zone listing with classic comparison.,None identified,Yes,Classic,,Current EQL Wiki,Current fields from EQL Wiki zone/item/NPC pages; classic fields from Project 1999/classic-era baseline.,EQL-LOOT-1.0,loot,Active,,B21-MMC-021,,,Yes,Yes,,,Agents of Mistmoore -30; Mayong Mistmoore -30,King Tearis Thex +10; League of Antonican Bards +10; Ring of Scale +10,,,,Hostile,,,Undead Ghoul,,a glyphed ghoul,,,Agents of Mistmoore / Mayong Mistmoore,Hostile,Mistmoore Castle,,Open-world indoor/outdoor dungeon,Graveyard,,,Glyphed ghoul camp,,,,,,a glyphed ghoul,Named / notable source,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,Quest component; one-charge magic-resistance utility,,,,,,,,Available,Current EQL beta-era content,,,,Confirmed,Unconfirmed,,,,,,B21-MMC,
22,B21-MMC-022,21,Faydwer,Mistmoore Castle,Blood of the Dhampyre,Expendable / Quest Item,,No,Yes,Yes,,,Yes,0.4,SMALL,ALL,ALL,,,,,,a cloaked dhampyre,33,Shadow Knight,Undead Vampire,,,,,Fountain,,Refreshes at approximately 06:00 and 20:00 game time,,,,,,,Classic Era,,Current EQL Wiki-listed,,,,,,,,"Notable equipment, quest item, utility item, or progression relationship.",Zone-specific,Core,Medium,https://eqlwiki.com/Mistmoore_Castle,https://wiki.project1999.com/Mistmoore_Castle,,Yes,1,,,ALL,ALL,33,33,Current EQL Wiki-listed; direct-build unconfirmed,Add,Wiki,Wiki,Wiki,No identified change,No identified change,No identified change,No identified change,Unverified,Classic-retained with EQL changes,https://eqlwiki.com/Mistmoore_Castle,,2026-07-28,Current EQL listing includes one-charge Extended Regeneration.,,,Yes,Listed,Current Wiki evidence,No,C,Current EQL Wiki item/zone listing with classic comparison.,None identified,Yes,Classic,,Current EQL Wiki,Current fields from EQL Wiki zone/item/NPC pages; classic fields from Project 1999/classic-era baseline.,EQL-LOOT-1.0,loot,Active,,B21-MMC-022,,,Yes,Yes,,,Agents of Mistmoore -30; Mayong Mistmoore -30,King Tearis Thex +10; League of Antonican Bards +10; Ring of Scale +10,,,,Hostile,,,Undead Vampire,,a cloaked dhampyre,,,Agents of Mistmoore / Mayong Mistmoore,Hostile,Mistmoore Castle,,Open-world indoor/outdoor dungeon,Courtyard,,,Fountain,,,,,,a cloaked dhampyre,Named / notable source,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,Quest or progression component,,,,,,,,Available,Current EQL beta-era content,,,,Confirmed,Unconfirmed,,,,,,B21-MMC,
