index,record_id,batch,continent,zone,item_name,item_category,slot,equippable,inventory_only,magic,lore,no_drop,quest_item,weight,size,classes_classic,races_classic,stats_raw,damage,delay,weapon_skill,proc_click_focus,source_npc,source_npc_level,source_npc_class,source_npc_race_type,placeholder,placeholder_level_range,nearby_enemy_level_range,spawn_type,spawn_location,respawn_timer,time_condition,special_abilities,social_or_add_risk,faction_consequences,drop_frequency,drop_rate_reported,drop_notes,era_status,tlp_status,legends_status,best_for_classes,best_for_archetypes,general_value_notes,personal_build_notes,effect_transfer_value,target_priority_general,duplicate_item_group,inclusion_reason,source_scope,core_or_supplemental,data_confidence,source_primary,source_secondary,research_notes,approved,revision,stats_classic,stats_eql,classes_eql,races_eql,source_npc_level_classic,source_npc_level_eql,eql_verification_status,eql_audit_action,eql_npc_confirmed,eql_item_confirmed,eql_drop_source_confirmed,eql_stats_match,eql_classes_match,eql_races_match,eql_effect_match,eql_spawn_match,eql_era_status,eql_wiki_source,eql_official_source,eql_last_checked,eql_changes_summary,eql_verification_notes,official_override_status,official_source_checked,eql_wiki_listing_status,eql_wiki_verification_state,current_build_confirmed,evidence_grade,evidence_strength,conflict_status,classic_original_launch,classic_historical_era,last_directly_observed,primary_evidence_layer,per_field_provenance_notes,schema_version,record_type,record_status,source_record_id,canonical_record_id,parent_record_id,related_record_ids,display_default,searchable,record_notes,faction_risk_level,faction_hits_known,faction_gains_known,city_access_risk,merchant_access_risk,quest_access_risk,initial_disposition,protected_npc_type,faction_behavior_notes,creature_family,creature_subfamily,normalized_source_name,source_name_aliases,shared_loot_family,family_faction,family_hostility,family_zone_scope,source_variant_notes,zone_type,zone_subarea,zone_wing,zone_floor,camp_or_room,location_coordinates,location_description,navigation_notes,escape_or_exit_risk,environmental_hazards,encounter_name,encounter_type,encounter_tier,encounter_group_size,encounter_raid_size,encounter_difficulty,encounter_trigger,encounter_scripted,encounter_phases,encounter_adds,encounter_failure_condition,encounter_reset_behavior,encounter_notes,placeholder_npc,placeholder_cycle,spawn_probability,spawn_count,spawn_window,respawn_variance,despawn_condition,spawn_dependencies,spawn_guaranteed,spawn_mechanics_notes,instance_status,instance_type,instance_name,instance_entry_method,instance_reuse_timer,loot_lockout_type,loot_lockout_duration,lockout_scope,lockout_applies_per_npc,lockout_applies_per_instance,lockout_bypass_conditions,instance_notes,loot_delivery_method,loot_container_name,loot_table_name,loot_table_tier,loot_pool_type,loot_roll_type,loot_quantity_min,loot_quantity_max,loot_slots_reported,loot_selection_behavior,shared_loot_notes,currency_drop,loot_delivery_notes,drop_rate_type,drop_rate_numerator,drop_rate_denominator,drop_rate_sample_size,drop_rate_pool_probability,drop_rate_item_probability,drop_rate_source,drop_rate_confidence,drop_rate_conditions,access_requirement,access_key_item,access_key_consumed,access_quest,minimum_recommended_level,minimum_group_size,minimum_raid_size,class_role_requirements,door_or_lock_requirement,levitation_required,underwater_required,resist_requirements,corpse_recovery_difficulty,bind_or_reentry_notes,access_notes,encounter_hp,encounter_ac,damage_per_hit_min,damage_per_hit_max,attacks_per_round,aoe_effects,single_target_effects,debuffs,summons_players,enrages,rampage,flurry,banishes,mem_blur,charm,fear,death_touch,resist_profile,immunity_profile,combat_mechanics_notes,raid_target,raid_classification,raid_progression_role,raid_prerequisite,contested_status,racing_or_engagement_rules,racing_line,open_world_competition,recommended_composition,raid_notes,quest_name,quest_step,quest_role,epic_class,progression_category,required_for_access,required_for_spawn,required_for_turn_in,reward_type,quest_dependency_notes,content_availability,availability_context,availability_start,availability_end,availability_condition,beta_availability_status,launch_availability_status,instance_availability_status,compatibility_action,compatibility_reason,custom_tags,alternate_names,content_group_id,data_extension_json
11,B20-UNR-011,20,Faydwer,The Estate of Unrest,Pugius,Weapon,PRIMARY SECONDARY,Yes,No,Yes,,,,2.5,SMALL,ALL except CLR PAL DRU MNK SHM,ALL,BACKSTAB +5,5,21,Piercing,,Lesser Blade Fiend,19,Warrior,Dervish / Blade Fiend,a dark boned skeleton,,,Placeholder Named,Side-door alcove,,,,,,,,,Classic,,Current EQL Wiki-listed,,,Weapon ratio 0.238,,,,,"Notable equipment, access item, or meaningful quest/progression relationship.",Zone-specific,Core,Medium,https://eqlwiki.com/Estate_of_Unrest,https://wiki.project1999.com/Unrest,,Yes,2,,BACKSTAB +5,ALL except CLR PAL DRU MNK SHM,ALL,19,19,Current EQL Wiki-listed; direct-build unconfirmed,Add,Wiki,Wiki,Wiki,Changed,No identified change,No identified change,No identified change,Unverified,Classic-retained with EQL changes,https://eqlwiki.com/Estate_of_Unrest,,2026-07-28,Probable EQL stat addition: Backstab +5.,,,Yes,Listed,Current Wiki evidence,No,C,Current EQL Wiki item/zone listing with classic comparison.,None identified,Yes,Classic,,Current EQL Wiki,Current fields from EQL Wiki zone/item presentation; classic fields from Project 1999/classic-era baseline.,EQL-LOOT-1.0,loot,Active,,B20-UNR-011,,,Yes,Yes,,,,,,,,,,,Dervish / Blade Fiend,,Lesser Blade Fiend,,,,Hostile,The Estate of Unrest,,Indoor/Outdoor Dungeon Compound,House,,1,Side-door alcove,,,,,,Lesser Blade Fiend,Named / notable source,,,,,,,,,,,,a dark boned skeleton,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Current EQL beta-era content,,,,Confirmed,Unconfirmed,,,,,,B20-UNR,
12,B20-UNR-012,20,Faydwer,The Estate of Unrest,Festering Cloak,Armor,BACK,Yes,No,Yes,,,,0.5,MEDIUM,NEC,HUM ERU DEF GNM IKS,AC 5; HP +10; MANA +10; SV DISEASE -10; SV POISON -10,,,,,a festering hag,28-30,Wizard,Undead Hag,,,,,Hag populations,,,,,,,,,Classic,,Current EQL Wiki-listed,,,,,,,,"Notable equipment, access item, or meaningful quest/progression relationship.",Zone-specific,Core,Medium,https://eqlwiki.com/Estate_of_Unrest,https://wiki.project1999.com/Unrest,,Yes,2,AC 5; HP +10; MANA +10; SV DISEASE -10; SV POISON -10,AC 5; HP +10; MANA +10; SV DISEASE -10; SV POISON -10,NEC,ALL,28-30,28-30,Current EQL Wiki-listed; direct-build unconfirmed,Add,Wiki,Wiki,Wiki,No identified change,No identified change,Changed,No identified change,,Classic-retained with EQL changes,https://eqlwiki.com/Estate_of_Unrest,,2026-07-28,EQL race eligibility expanded to ALL.,,,Yes,Listed,Current Wiki evidence,No,C,Current EQL Wiki item/zone listing with classic comparison.,Classic-era race-list normalization required,Yes,Classic,,Current EQL Wiki,Current fields from EQL Wiki zone/item presentation; classic fields from Project 1999/classic-era baseline.,EQL-LOOT-1.0,loot,Active,,B20-UNR-012,,,Yes,Yes,,,,,,,,,,,Undead Hag,,a festering hag,,,,Hostile,The Estate of Unrest,,Indoor/Outdoor Dungeon Compound,House / Basement,,,Hag populations,,,,,,a festering hag,Named / notable source,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Current EQL beta-era content,,,,Confirmed,Unconfirmed,,,,,,B20-UNR,
13,B20-UNR-013,20,Faydwer,The Estate of Unrest,Dark Boned Bracelet,Armor,WRIST,Yes,No,Yes,Yes,Yes,,0.1,TINY,ALL,ALL,AC 2; SV FIRE +2,,,,,a greater dark bone,26-30,Warrior,Undead Skeleton,,,,,Greater dark bone population,,,,,,,,,Classic,,Current EQL Wiki-listed,,,,,,,,"Notable equipment, access item, or meaningful quest/progression relationship.",Zone-specific,Core,Medium,https://eqlwiki.com/Estate_of_Unrest,https://wiki.project1999.com/Unrest,,Yes,2,AC 2; SV FIRE +2,AC 2; SV FIRE +2,ALL,ALL,26-30,26-30,Current EQL Wiki-listed; direct-build unconfirmed,Add,Wiki,Wiki,Wiki,No identified change,No identified change,No identified change,No identified change,,Classic-retained,https://eqlwiki.com/Estate_of_Unrest,,2026-07-28,,,,Yes,Listed,Current Wiki evidence,No,C,Current EQL Wiki item/zone listing with classic comparison.,None identified,Yes,Classic,,Current EQL Wiki,Current fields from EQL Wiki zone/item presentation; classic fields from Project 1999/classic-era baseline.,EQL-LOOT-1.0,loot,Active,,B20-UNR-013,,,Yes,Yes,,,,,,,,,,,Undead Skeleton,,a greater dark bone,,,,Hostile,The Estate of Unrest,,Indoor/Outdoor Dungeon Compound,Basement,,Basement,Greater dark bone population,,,,,,a greater dark bone,Named / notable source,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Current EQL beta-era content,,,,Confirmed,Unconfirmed,,,,,,B20-UNR,
14,B20-UNR-014,20,Faydwer,The Estate of Unrest,Ebon Wand,Weapon / Utility,PRIMARY SECONDARY,Yes,No,Yes,,,,0.5,SMALL,NEC,ALL,SV DISEASE +5,,,,,a dry bone skeleton,20-22,Warrior,Undead Skeleton,,,,,,,,,,,,,,Classic,,Current EQL Wiki-listed,,,,,,,,"Notable equipment, access item, or meaningful quest/progression relationship.",Zone-specific,Core,Medium,https://eqlwiki.com/Estate_of_Unrest,https://wiki.project1999.com/Unrest,,Yes,2,SV DISEASE +5,SV DISEASE +5,NEC,ALL,20-22,20-22,Current EQL Wiki-listed; direct-build unconfirmed,Add,Wiki,Wiki,Wiki,No identified change,No identified change,No identified change,No identified change,,Classic-retained,https://eqlwiki.com/Estate_of_Unrest,,2026-07-28,,,,Yes,Listed,Current Wiki evidence,No,C,Current EQL Wiki item/zone listing with classic comparison.,None identified,Yes,Classic,,Current EQL Wiki,Current fields from EQL Wiki zone/item presentation; classic fields from Project 1999/classic-era baseline.,EQL-LOOT-1.0,loot,Active,,B20-UNR-014,,,Yes,Yes,,,,,,,,,,,Undead Skeleton,,a dry bone skeleton,,,,Hostile,The Estate of Unrest,,Indoor/Outdoor Dungeon Compound,House / Basement,,,,,,,,,a dry bone skeleton,Named / notable source,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Current EQL beta-era content,,,,Confirmed,Unconfirmed,,,,,,B20-UNR,
15,B20-UNR-015,20,Faydwer,The Estate of Unrest,Ebon Dagger,Weapon,PRIMARY SECONDARY,Yes,No,Yes,,,,,,ALL,ALL,BACKSTAB +3,3,20,Piercing,,a dry bone skeleton,20-22,Warrior,Undead Skeleton,,,,,,,,,,,,,,Classic,,Current EQL Wiki-listed,,,Weapon ratio 0.150,,,,,"Notable equipment, access item, or meaningful quest/progression relationship.",Zone-specific,Core,Medium,https://eqlwiki.com/Estate_of_Unrest,https://wiki.project1999.com/Unrest,,Yes,2,,BACKSTAB +3,ALL,ALL,20-22,20-22,Current EQL Wiki-listed; direct-build unconfirmed,Add,Wiki,Wiki,Wiki,Changed,No identified change,No identified change,No identified change,,Classic-retained with EQL changes,https://eqlwiki.com/Estate_of_Unrest,,2026-07-28,Current EQL listing includes Backstab +3.,,,Yes,Listed,Current Wiki evidence,No,C,Current EQL Wiki item/zone listing with classic comparison.,None identified,Yes,Classic,,Current EQL Wiki,Current fields from EQL Wiki zone/item presentation; classic fields from Project 1999/classic-era baseline.,EQL-LOOT-1.0,loot,Active,,B20-UNR-015,,,Yes,Yes,,,,,,,,,,,Undead Skeleton,,a dry bone skeleton,,,,Hostile,The Estate of Unrest,,Indoor/Outdoor Dungeon Compound,House / Basement,,,,,,,,,a dry bone skeleton,Named / notable source,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Current EQL beta-era content,,,,Confirmed,Unconfirmed,,,,,,B20-UNR,
16,B20-UNR-016,20,Faydwer,The Estate of Unrest,Tentacle Whip,Weapon,PRIMARY SECONDARY,Yes,No,Yes,,,,5.0,MEDIUM,WAR PAL RNG SHD BRD ROG,ALL,,4,25,1H Slashing,Proc: Lifetap,a tentacle terror (Unrest),30,Warrior,Aberration / Tentacle,,,,,Tentacle terror area,,,,,,,,,Classic,,Current EQL Wiki-listed,,,Weapon ratio 0.160,,,,,"Notable equipment, access item, or meaningful quest/progression relationship.",Zone-specific,Core,Medium,https://eqlwiki.com/Estate_of_Unrest,https://wiki.project1999.com/Unrest,,Yes,2,,,WAR PAL RNG SHD BRD ROG,ALL,30,30,Current EQL Wiki-listed; direct-build unconfirmed,Add,Wiki,Wiki,Wiki,No identified change,No identified change,No identified change,No identified change,,Classic-retained,https://eqlwiki.com/Estate_of_Unrest,,2026-07-28,,,,Yes,Listed,Current Wiki evidence,No,C,Current EQL Wiki item/zone listing with classic comparison.,None identified,Yes,Classic,,Current EQL Wiki,Current fields from EQL Wiki zone/item presentation; classic fields from Project 1999/classic-era baseline.,EQL-LOOT-1.0,loot,Active,,B20-UNR-016,,,Yes,Yes,,,,,,,,,,,Aberration / Tentacle,,a tentacle terror (Unrest),,,,Hostile,The Estate of Unrest,,Indoor/Outdoor Dungeon Compound,Basement,,Basement,Tentacle terror area,,,,,,a tentacle terror (Unrest),Named / notable source,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Current EQL beta-era content,,,,Confirmed,Unconfirmed,,,,,,B20-UNR,
17,B20-UNR-017,20,Faydwer,The Estate of Unrest,Torklar's Battle Hammer,Weapon,PRIMARY SECONDARY,Yes,No,Yes,Yes,Yes,,5.0,MEDIUM,ALL except SHD NEC WIZ MAG ENC,ALL,,6,28,1H Blunt,,Torklar Battlemaster,20,Warrior,Undead Ghost Dwarf,,,,Rare / quest named,Courtyard rare spawn,,,,,,,,,Classic,,Current EQL Wiki-listed,,,Weapon ratio 0.214,,,,,"Notable equipment, access item, or meaningful quest/progression relationship.",Zone-specific,Core,Medium,https://eqlwiki.com/Estate_of_Unrest,https://wiki.project1999.com/Unrest,,Yes,2,,,ALL except SHD NEC WIZ MAG ENC,ALL,20,20,Current EQL Wiki-listed; direct-build unconfirmed,Add,Wiki,Wiki,Wiki,No identified change,No identified change,No identified change,No identified change,Unverified,Classic-retained,https://eqlwiki.com/Estate_of_Unrest,,2026-07-28,,,,Yes,Listed,Current Wiki evidence,No,C,Current EQL Wiki item/zone listing with classic comparison.,None identified,Yes,Classic,,Current EQL Wiki,Current fields from EQL Wiki zone/item presentation; classic fields from Project 1999/classic-era baseline.,EQL-LOOT-1.0,loot,Active,,B20-UNR-017,,,Yes,Yes,,,,,,,,,,,Undead Ghost Dwarf,,Torklar Battlemaster,,,,Hostile,The Estate of Unrest,,Indoor/Outdoor Dungeon Compound,Yard / Courtyard,,,Courtyard rare spawn,,,,,,Torklar Battlemaster,Named / notable source,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Current EQL beta-era content,,,,Confirmed,Unconfirmed,,,,,,B20-UNR,
18,B20-UNR-018,20,Faydwer,The Estate of Unrest,A Ghoul's Heart,Quest Equipment,NECK,Yes,No,,Yes,Yes,Yes,,,ALL,ALL,CHA -10,,,,,a crazed ghoul,25-26,Warrior,Undead Ghoul,,,,Rare named,,,,,,,,,,Classic,,Current EQL Wiki-listed,,,,,,,,"Notable equipment, access item, or meaningful quest/progression relationship.",Zone-specific,Core,Medium,https://eqlwiki.com/Estate_of_Unrest,https://wiki.project1999.com/Unrest,,Yes,2,CHA -10,CHA -10,ALL,ALL,25-26,25-26,Current EQL Wiki-listed; direct-build unconfirmed,Add,Wiki,Wiki,Wiki,No identified change,No identified change,No identified change,No identified change,Unverified,Classic-retained,https://eqlwiki.com/Estate_of_Unrest,,2026-07-28,,,,Yes,Listed,Current Wiki evidence,No,C,Current EQL Wiki item/zone listing with classic comparison.,None identified,Yes,Classic,,Current EQL Wiki,Current fields from EQL Wiki zone/item presentation; classic fields from Project 1999/classic-era baseline.,EQL-LOOT-1.0,loot,Active,,B20-UNR-018,,,Yes,Yes,,,,,,,,,,,Undead Ghoul,,a crazed ghoul,,,,Hostile,The Estate of Unrest,,Indoor/Outdoor Dungeon Compound,House / Yard,,,,,,,,,a crazed ghoul,Named / notable source,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,Quest / turn-in item,,,,,,,,Available,Current EQL beta-era content,,,,Confirmed,Unconfirmed,,,,,,B20-UNR,
19,B20-UNR-019,20,Faydwer,The Estate of Unrest,Gossamer Amice,Armor,SHOULDERS,Yes,No,Yes,,,,0.3,SMALL,NEC WIZ MAG ENC,HUM ERU HIE DEF GNM IKS,AC 3,,,,,a festering hag,28-30,Wizard,Undead Hag,,,,,Hag populations,,,,,,,,,Classic,,Current EQL Wiki-listed,,,,,,,,"Notable equipment, access item, or meaningful quest/progression relationship.",Zone-specific,Core,Medium,https://eqlwiki.com/Estate_of_Unrest,https://wiki.project1999.com/Unrest,,Yes,2,AC 3,AC 3,NEC WIZ MAG ENC,ALL,28-30,28-30,Current EQL Wiki-listed; direct-build unconfirmed,Add,Wiki,Wiki,Wiki,No identified change,No identified change,Changed,No identified change,,Classic-retained with EQL changes,https://eqlwiki.com/Estate_of_Unrest,,2026-07-28,Current EQL zone census lists Race: ALL.,,,Yes,Listed,Current Wiki evidence,No,C,Current EQL Wiki item/zone listing with classic comparison.,EQL individual-page race-field inconsistency,Yes,Classic,,Current EQL Wiki,Current fields from EQL Wiki zone/item presentation; classic fields from Project 1999/classic-era baseline.,EQL-LOOT-1.0,loot,Active,,B20-UNR-019,,,Yes,Yes,,,,,,,,,,,Undead Hag,,a festering hag,,,,Hostile,The Estate of Unrest,,Indoor/Outdoor Dungeon Compound,House / Basement,,,Hag populations,,,,,,a festering hag,Named / notable source,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Current EQL beta-era content,,,,Confirmed,Unconfirmed,,,,gossamer-set,,B20-UNR,
20,B20-UNR-020,20,Faydwer,The Estate of Unrest,Gossamer Cap,Armor,HEAD,Yes,No,Yes,,,,0.3,SMALL,NEC WIZ MAG ENC,HUM ERU HIE DEF GNM IKS,AC 4,,,,,a festering hag,28-30,Wizard,Undead Hag,,,,,Hag populations,,,,,,,,,Classic,,Current EQL Wiki-listed,,,,,,,,"Notable equipment, access item, or meaningful quest/progression relationship.",Zone-specific,Core,Medium,https://eqlwiki.com/Estate_of_Unrest,https://wiki.project1999.com/Unrest,,Yes,2,AC 4,AC 4,NEC WIZ MAG ENC,ALL,28-30,28-30,Current EQL Wiki-listed; direct-build unconfirmed,Add,Wiki,Wiki,Wiki,No identified change,No identified change,Changed,No identified change,,Classic-retained with EQL changes,https://eqlwiki.com/Estate_of_Unrest,,2026-07-28,Current EQL zone census lists Race: ALL.,,,Yes,Listed,Current Wiki evidence,No,C,Current EQL Wiki item/zone listing with classic comparison.,EQL individual-page race-field inconsistency,Yes,Classic,,Current EQL Wiki,Current fields from EQL Wiki zone/item presentation; classic fields from Project 1999/classic-era baseline.,EQL-LOOT-1.0,loot,Active,,B20-UNR-020,,,Yes,Yes,,,,,,,,,,,Undead Hag,,a festering hag,,,,Hostile,The Estate of Unrest,,Indoor/Outdoor Dungeon Compound,House / Basement,,,Hag populations,,,,,,a festering hag,Named / notable source,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Current EQL beta-era content,,,,Confirmed,Unconfirmed,,,,gossamer-set,,B20-UNR,
21,B20-UNR-021,20,Faydwer,The Estate of Unrest,Gossamer Cape,Armor,BACK,Yes,No,Yes,,,,0.5,MEDIUM,NEC WIZ MAG ENC,HUM ERU HIE DEF GNM IKS,AC 4,,,,,a festering hag,28-30,Wizard,Undead Hag,,,,,Hag populations,,,,,,,,,Classic,,Current EQL Wiki-listed,,,,,,,,"Notable equipment, access item, or meaningful quest/progression relationship.",Zone-specific,Core,Medium,https://eqlwiki.com/Estate_of_Unrest,https://wiki.project1999.com/Unrest,,Yes,2,AC 4,AC 4,NEC WIZ MAG ENC,ALL,28-30,28-30,Current EQL Wiki-listed; direct-build unconfirmed,Add,Wiki,Wiki,Wiki,No identified change,No identified change,Changed,No identified change,,Classic-retained with EQL changes,https://eqlwiki.com/Estate_of_Unrest,,2026-07-28,Current EQL zone census lists Race: ALL.,,,Yes,Listed,Current Wiki evidence,No,C,Current EQL Wiki item/zone listing with classic comparison.,EQL individual-page race-field inconsistency,Yes,Classic,,Current EQL Wiki,Current fields from EQL Wiki zone/item presentation; classic fields from Project 1999/classic-era baseline.,EQL-LOOT-1.0,loot,Active,,B20-UNR-021,,,Yes,Yes,,,,,,,,,,,Undead Hag,,a festering hag,,,,Hostile,The Estate of Unrest,,Indoor/Outdoor Dungeon Compound,House / Basement,,,Hag populations,,,,,,a festering hag,Named / notable source,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Current EQL beta-era content,,,,Confirmed,Unconfirmed,,,,gossamer-set,,B20-UNR,
22,B20-UNR-022,20,Faydwer,The Estate of Unrest,Gossamer Collar,Armor,NECK,Yes,No,Yes,,,,0.2,SMALL,NEC WIZ MAG ENC,HUM ERU HIE DEF GNM IKS,AC 3,,,,,a festering hag,28-30,Wizard,Undead Hag,,,,,Hag populations,,,,,,,,,Classic,,Current EQL Wiki-listed,,,,,,,,"Notable equipment, access item, or meaningful quest/progression relationship.",Zone-specific,Core,Medium,https://eqlwiki.com/Estate_of_Unrest,https://wiki.project1999.com/Unrest,,Yes,2,AC 3,AC 3,NEC WIZ MAG ENC,ALL,28-30,28-30,Current EQL Wiki-listed; direct-build unconfirmed,Add,Wiki,Wiki,Wiki,No identified change,No identified change,Changed,No identified change,,Classic-retained with EQL changes,https://eqlwiki.com/Estate_of_Unrest,,2026-07-28,Current EQL zone census lists Race: ALL.,,,Yes,Listed,Current Wiki evidence,No,C,Current EQL Wiki item/zone listing with classic comparison.,EQL individual-page race-field inconsistency,Yes,Classic,,Current EQL Wiki,Current fields from EQL Wiki zone/item presentation; classic fields from Project 1999/classic-era baseline.,EQL-LOOT-1.0,loot,Active,,B20-UNR-022,,,Yes,Yes,,,,,,,,,,,Undead Hag,,a festering hag,,,,Hostile,The Estate of Unrest,,Indoor/Outdoor Dungeon Compound,House / Basement,,,Hag populations,,,,,,a festering hag,Named / notable source,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Current EQL beta-era content,,,,Confirmed,Unconfirmed,,,,gossamer-set,,B20-UNR,
23,B20-UNR-023,20,Faydwer,The Estate of Unrest,Gossamer Gloves,Armor,HANDS,Yes,No,Yes,,,,0.4,SMALL,NEC WIZ MAG ENC,HUM ERU HIE DEF GNM IKS,AC 4,,,,,a festering hag,28-30,Wizard,Undead Hag,,,,,Hag populations,,,,,,,,,Classic,,Current EQL Wiki-listed,,,,,,,,"Notable equipment, access item, or meaningful quest/progression relationship.",Zone-specific,Core,Medium,https://eqlwiki.com/Estate_of_Unrest,https://wiki.project1999.com/Unrest,,Yes,2,AC 4,AC 4,NEC WIZ MAG ENC,ALL,28-30,28-30,Current EQL Wiki-listed; direct-build unconfirmed,Add,Wiki,Wiki,Wiki,No identified change,No identified change,Changed,No identified change,,Classic-retained with EQL changes,https://eqlwiki.com/Estate_of_Unrest,,2026-07-28,Current EQL zone census lists Race: ALL.,,,Yes,Listed,Current Wiki evidence,No,C,Current EQL Wiki item/zone listing with classic comparison.,EQL individual-page race-field inconsistency,Yes,Classic,,Current EQL Wiki,Current fields from EQL Wiki zone/item presentation; classic fields from Project 1999/classic-era baseline.,EQL-LOOT-1.0,loot,Active,,B20-UNR-023,,,Yes,Yes,,,,,,,,,,,Undead Hag,,a festering hag,,,,Hostile,The Estate of Unrest,,Indoor/Outdoor Dungeon Compound,House / Basement,,,Hag populations,,,,,,a festering hag,Named / notable source,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Current EQL beta-era content,,,,Confirmed,Unconfirmed,,,,gossamer-set,,B20-UNR,
24,B20-UNR-024,20,Faydwer,The Estate of Unrest,Gossamer Leggings,Armor,LEGS,Yes,No,Yes,,,,0.7,MEDIUM,NEC WIZ MAG ENC,HUM ERU HIE DEF GNM IKS,AC 5,,,,,a festering hag,28-30,Wizard,Undead Hag,,,,,Hag populations,,,,,,,,,Classic,,Current EQL Wiki-listed,,,,,,,,"Notable equipment, access item, or meaningful quest/progression relationship.",Zone-specific,Core,Medium,https://eqlwiki.com/Estate_of_Unrest,https://wiki.project1999.com/Unrest,,Yes,2,AC 5,AC 5,NEC WIZ MAG ENC,ALL,28-30,28-30,Current EQL Wiki-listed; direct-build unconfirmed,Add,Wiki,Wiki,Wiki,No identified change,No identified change,Changed,No identified change,,Classic-retained with EQL changes,https://eqlwiki.com/Estate_of_Unrest,,2026-07-28,Current EQL zone census lists Race: ALL.,,,Yes,Listed,Current Wiki evidence,No,C,Current EQL Wiki item/zone listing with classic comparison.,EQL individual-page race-field inconsistency,Yes,Classic,,Current EQL Wiki,Current fields from EQL Wiki zone/item presentation; classic fields from Project 1999/classic-era baseline.,EQL-LOOT-1.0,loot,Active,,B20-UNR-024,,,Yes,Yes,,,,,,,,,,,Undead Hag,,a festering hag,,,,Hostile,The Estate of Unrest,,Indoor/Outdoor Dungeon Compound,House / Basement,,,Hag populations,,,,,,a festering hag,Named / notable source,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Current EQL beta-era content,,,,Confirmed,Unconfirmed,,,,gossamer-set,,B20-UNR,
