record_id,batch,continent,zone,item_name,item_category,slot,equippable,inventory_only,magic,lore,no_drop,quest_item,weight,size,classes_classic,races_classic,stats_raw,damage,delay,weapon_skill,proc_click_focus,source_npc,source_npc_level,source_npc_class,source_npc_race_type,placeholder,placeholder_level_range,nearby_enemy_level_range,spawn_type,spawn_location,respawn_timer,time_condition,special_abilities,social_or_add_risk,faction_consequences,drop_frequency,drop_rate_reported,drop_notes,era_status,tlp_status,legends_status,best_for_classes,best_for_archetypes,general_value_notes,personal_build_notes,effect_transfer_value,target_priority_general,duplicate_item_group,inclusion_reason,source_scope,core_or_supplemental,data_confidence,source_primary,source_secondary,research_notes,approved,revision,stats_classic,stats_eql,classes_eql,races_eql,source_npc_level_classic,source_npc_level_eql,eql_verification_status,eql_audit_action,eql_npc_confirmed,eql_item_confirmed,eql_drop_source_confirmed,eql_stats_match,eql_classes_match,eql_races_match,eql_effect_match,eql_spawn_match,eql_era_status,eql_wiki_source,eql_official_source,eql_last_checked,eql_changes_summary,eql_verification_notes,official_override_status,official_source_checked,eql_wiki_listing_status,eql_wiki_verification_state,current_build_confirmed,evidence_grade,evidence_strength,conflict_status,classic_original_launch,classic_historical_era,last_directly_observed,primary_evidence_layer,per_field_provenance_notes,schema_version,record_type,record_status,source_record_id,canonical_record_id,parent_record_id,related_record_ids,display_default,searchable,record_notes,faction_risk_level,faction_hits_known,faction_gains_known,city_access_risk,merchant_access_risk,quest_access_risk,initial_disposition,protected_npc_type,faction_behavior_notes,creature_family,creature_subfamily,normalized_source_name,source_name_aliases,shared_loot_family,family_faction,family_hostility,family_zone_scope,source_variant_notes,zone_type,zone_subarea,zone_wing,zone_floor,camp_or_room,location_coordinates,location_description,navigation_notes,escape_or_exit_risk,environmental_hazards,encounter_name,encounter_type,encounter_tier,encounter_group_size,encounter_raid_size,encounter_difficulty,encounter_trigger,encounter_scripted,encounter_phases,encounter_adds,encounter_failure_condition,encounter_reset_behavior,encounter_notes,placeholder_npc,placeholder_cycle,spawn_probability,spawn_count,spawn_window,respawn_variance,despawn_condition,spawn_dependencies,spawn_guaranteed,spawn_mechanics_notes,instance_status,instance_type,instance_name,instance_entry_method,instance_reuse_timer,loot_lockout_type,loot_lockout_duration,lockout_scope,lockout_applies_per_npc,lockout_applies_per_instance,lockout_bypass_conditions,instance_notes,loot_delivery_method,loot_container_name,loot_table_name,loot_table_tier,loot_pool_type,loot_roll_type,loot_quantity_min,loot_quantity_max,loot_slots_reported,loot_selection_behavior,shared_loot_notes,currency_drop,loot_delivery_notes,drop_rate_type,drop_rate_numerator,drop_rate_denominator,drop_rate_sample_size,drop_rate_pool_probability,drop_rate_item_probability,drop_rate_source,drop_rate_confidence,drop_rate_conditions,access_requirement,access_key_item,access_key_consumed,access_quest,minimum_recommended_level,minimum_group_size,minimum_raid_size,class_role_requirements,door_or_lock_requirement,levitation_required,underwater_required,resist_requirements,corpse_recovery_difficulty,bind_or_reentry_notes,access_notes,encounter_hp,encounter_ac,damage_per_hit_min,damage_per_hit_max,attacks_per_round,aoe_effects,single_target_effects,debuffs,summons_players,enrages,rampage,flurry,banishes,mem_blur,charm,fear,death_touch,resist_profile,immunity_profile,combat_mechanics_notes,raid_target,raid_classification,raid_progression_role,raid_prerequisite,contested_status,racing_or_engagement_rules,racing_line,open_world_competition,recommended_composition,raid_notes,quest_name,quest_step,quest_role,epic_class,progression_category,required_for_access,required_for_spawn,required_for_turn_in,reward_type,quest_dependency_notes,content_availability,availability_context,availability_start,availability_end,availability_condition,beta_availability_status,launch_availability_status,instance_availability_status,compatibility_action,compatibility_reason,custom_tags,alternate_names,content_group_id,data_extension_json
B15-BB-001,15,,Blackburrow,Dark Runed Leggings,,Legs,,,,,,,,,,,,,,,,Lord Elgnub,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable dungeon loot, quest component, equipment, container, or meaningful shared source relationship.",,Core,,,,,Yes,1,,AC 5; HP 10; INT 5,NEC WIZ MAG ENC,All,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Exact current EQL item/source or exact-zone population relationship.,None identified,,Not applicable — EQL-added or EQL-expanded item,,Current EQL Wiki,Batch 15 compatibility repair: EQL classes/races and classic comparison fields re-audited item by item.,EQL-LOOT-1.0,loot,Active,,B15-BB-001,,,Yes,Yes,,,,,,,,,,,Gnoll,Blackburrow Named Gnoll / Shadow Knight,Lord Elgnub,,,,Hostile,Blackburrow,,Indoor Dungeon,,,,,,,,,,Lord Elgnub,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,Add,No matching classic item version identified.,,,B15-BB,
B15-BB-002,15,,Blackburrow,Wicked Sallet,,Head,,,,,,,,,,,,,,,Focus: Mana Preservation I,Lord Elgnub,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable dungeon loot, quest component, equipment, container, or meaningful shared source relationship.",,Core,,,,,Yes,1,,AC 10; STR 3; STA 3; INT 2,SHD,All,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Exact current EQL item/source or exact-zone population relationship.,None identified,,Not applicable — EQL-added or EQL-expanded item,,Current EQL Wiki,Batch 15 compatibility repair: EQL classes/races and classic comparison fields re-audited item by item.,EQL-LOOT-1.0,loot,Active,,B15-BB-002,,,Yes,Yes,,,,,,,,,,,Gnoll,Blackburrow Named Gnoll / Shadow Knight,Lord Elgnub,,,,Hostile,Blackburrow,,Indoor Dungeon,,,,,,,,,,Lord Elgnub,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,Ultra Rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,Add,No matching classic item version identified.,,,B15-BB,
B15-BB-003,15,,Blackburrow,Baby Joseph Sayer,,,,Yes,,,,Yes,,,,,,,,,,Lord Elgnub,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable dungeon loot, quest component, equipment, container, or meaningful shared source relationship.",,Core,,,,,Yes,1,,,All,All,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Exact current EQL item/source or exact-zone population relationship.,None identified,,,,Current EQL Wiki,,EQL-LOOT-1.0,loot,Active,,B15-BB-003,,,Yes,Yes,,,,,,,,,,,Gnoll,Blackburrow Named Gnoll / Shadow Knight,Lord Elgnub,,,,Hostile,Blackburrow,,Indoor Dungeon,,,,,,,,,,Lord Elgnub,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,Always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,Dropped Component,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B15-BB,
B15-BB-004,15,,Blackburrow,Refugee Shroud,,Shoulders,,,,,,,,,,,,,,,Click: Shrink; 7.3 sec cast; required level 15,Refugee Splitpaw — Monk,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable dungeon loot, quest component, equipment, container, or meaningful shared source relationship.",,Core,,,,,Yes,1,,AC 2; Mana 10; CHA 4; MR 3,All,All,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Exact current EQL item/source or exact-zone population relationship.,None identified,,Not applicable — EQL-added or EQL-expanded item,,Current EQL Wiki,Batch 15 compatibility repair: EQL classes/races and classic comparison fields re-audited item by item.,EQL-LOOT-1.0,loot,Active,,B15-BB-004,,,Yes,Yes,,,,,,,,,,,Gnoll,Splitpaw Refugee / Monk,Refugee Splitpaw — Monk,,,,Hostile,Blackburrow,,Indoor Dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,Add,No matching classic item version identified.,,,B15-BB,
B15-BB-005,15,,Blackburrow,Sharp Claws,,Primary; Secondary,,,,,,,,,,,,7,24,Hand to Hand,Combat effect: Laceration; required level 15,Refugee Splitpaw — Monk,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable dungeon loot, quest component, equipment, container, or meaningful shared source relationship.",,Core,,,,,Yes,1,,,MNK BST,All,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Exact current EQL item/source or exact-zone population relationship.,None identified,,Not applicable — EQL-added or EQL-expanded item,,Current EQL Wiki,Batch 15 compatibility repair: EQL classes/races and classic comparison fields re-audited item by item.,EQL-LOOT-1.0,loot,Active,,B15-BB-005,,,Yes,Yes,,,,,,,,,,,Gnoll,Splitpaw Refugee / Monk,Refugee Splitpaw — Monk,,,,Hostile,Blackburrow,,Indoor Dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,Add,No matching classic item version identified.,,,B15-BB,
B15-BB-006,15,,Blackburrow,Ruined Blackburrow Gnoll Pelt,,,,Yes,,,,,,,,,,,,,,Refugee Splitpaw — Monk,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable dungeon loot, quest component, equipment, container, or meaningful shared source relationship.",,Core,,,,,Yes,1,,,All,All,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Exact current EQL item/source or exact-zone population relationship.,None identified,,,,Current EQL Wiki,,EQL-LOOT-1.0,loot,Active,,B15-BB-006,,,Yes,Yes,,,,,,,,,,,Gnoll,Splitpaw Refugee / Monk,Refugee Splitpaw — Monk,,,,Hostile,Blackburrow,,Indoor Dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,Uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B15-BB,
B15-BB-007,15,,Blackburrow,Runed Shawl,,Shoulders,,,,,,,,,,,,,,,,Refugee Splitpaw — Shaman,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable dungeon loot, quest component, equipment, container, or meaningful shared source relationship.",,Core,,,,,Yes,1,,AC 3; INT 2; WIS 2; MR 3; CR 3,CLR DRU SHM,All,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Exact current EQL item/source or exact-zone population relationship.,None identified,,Not applicable — EQL-added or EQL-expanded item,,Current EQL Wiki,Batch 15 compatibility repair: EQL classes/races and classic comparison fields re-audited item by item.,EQL-LOOT-1.0,loot,Active,,B15-BB-007,,,Yes,Yes,,,,,,,,,,,Gnoll,Splitpaw Refugee / Shaman,Refugee Splitpaw — Shaman,,,,Hostile,Blackburrow,,Indoor Dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,Add,No matching classic item version identified.,,,B15-BB,
B15-BB-008,15,,Blackburrow,Runed Totem Staff,,Primary,,,,,,,,,CLR DRU SHM NEC WIZ MAG ENC,All,,9,37,2H Blunt,,Refugee Splitpaw — Shaman,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable dungeon loot, quest component, equipment, container, or meaningful shared source relationship.",,Core,,,,,Yes,1,HP 5; Mana 5,HP 5; Mana 5,CLR DRU SHM NEC WIZ MAG ENC,All,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Exact current EQL item/source or exact-zone population relationship.,None identified,,Classic,,Current EQL Wiki,Batch 15 compatibility repair: EQL classes/races and classic comparison fields re-audited item by item.,EQL-LOOT-1.0,loot,Active,,B15-BB-008,,,Yes,Yes,,,,,,,,,,,Gnoll,Splitpaw Refugee / Shaman,Refugee Splitpaw — Shaman,,,,Hostile,Blackburrow,,Indoor Dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,Keep,Current EQL and classic restrictions match.,,,B15-BB,
B15-BB-009,15,,Blackburrow,Keg Mallet,,Primary,,,,,,,,,,,,9,30,1H Blunt,,Master Brewer,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable dungeon loot, quest component, equipment, container, or meaningful shared source relationship.",,Core,,,,,Yes,1,,STA 3; WIS 3,WAR CLR PAL RNG SHD DRU MNK BRD ROG SHM BST BER,All,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Exact current EQL item/source or exact-zone population relationship.,None identified,,Not applicable — EQL-added or EQL-expanded item,,Current EQL Wiki,Batch 15 compatibility repair: EQL classes/races and classic comparison fields re-audited item by item.,EQL-LOOT-1.0,loot,Active,,B15-BB-009,,,Yes,Yes,,,,,,,,,,,Gnoll,Blackburrow Master Brewer,Master Brewer,,,,Hostile,Blackburrow,,Indoor Dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,Add,No matching classic item version identified.,,,B15-BB,
B15-BB-010,15,,Blackburrow,Pub Pants,,Legs,,,,,,,,,,,,,,,,Master Brewer,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable dungeon loot, quest component, equipment, container, or meaningful shared source relationship.",,Core,,,,,Yes,1,,AC 6; Mana 10; Endurance 10; AGI 5,WAR CLR PAL RNG SHD DRU MNK BRD ROG SHM BST BER,All,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Exact current EQL item/source or exact-zone population relationship.,None identified,,Not applicable — EQL-added or EQL-expanded item,,Current EQL Wiki,Batch 15 compatibility repair: EQL classes/races and classic comparison fields re-audited item by item.,EQL-LOOT-1.0,loot,Active,,B15-BB-010,,,Yes,Yes,,,,,,,,,,,Gnoll,Blackburrow Master Brewer,Master Brewer,,,,Hostile,Blackburrow,,Indoor Dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,Add,No matching classic item version identified.,,,B15-BB,
B15-BB-011,15,,Blackburrow,Blackburrow Cask,Container,,,Yes,,,,,,,,,,,,,,Master Brewer,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable dungeon loot, quest component, equipment, container, or meaningful shared source relationship.",,Core,,,,,Yes,1,,,,,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Exact current EQL item/source or exact-zone population relationship.,None identified,,,,Current EQL Wiki,,EQL-LOOT-1.0,loot,Active,,B15-BB-011,,,Yes,Yes,,,,,,,,,,,Gnoll,Blackburrow Master Brewer,Master Brewer,,,,Hostile,Blackburrow,,Indoor Dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,Always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B15-BB,
B15-BB-012,15,,Blackburrow,Sabertooth Short Bow,,Range,,,,,,,,,,,,6,30,Archery,Combat effect: Knee Shot; required level 15,Splitpaw Sharpshooter,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable dungeon loot, quest component, equipment, container, or meaningful shared source relationship.",,Core,,,,,Yes,1,,Range 50,WAR RNG ROG,All,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Exact current EQL item/source or exact-zone population relationship.,None identified,,Not applicable — EQL-added or EQL-expanded item,,Current EQL Wiki,Batch 15 compatibility repair: EQL classes/races and classic comparison fields re-audited item by item.,EQL-LOOT-1.0,loot,Active,,B15-BB-012,,,Yes,Yes,,,,,,,,,,,Gnoll,Splitpaw Sharpshooter,Splitpaw Sharpshooter,,,,Hostile,Blackburrow,,Indoor Dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,Add,No matching classic item version identified.,,,B15-BB,
B15-BB-013,15,,Blackburrow,Sharpshooter's Bandana,,Head,,,,,,,,,,,,,,,,Splitpaw Sharpshooter,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable dungeon loot, quest component, equipment, container, or meaningful shared source relationship.",,Core,,,,,Yes,1,,AC 3; STR 3; DEX 3,WAR RNG DRU MNK ROG BST BER,All,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Exact current EQL item/source or exact-zone population relationship.,None identified,,Not applicable — EQL-added or EQL-expanded item,,Current EQL Wiki,Batch 15 compatibility repair: EQL classes/races and classic comparison fields re-audited item by item.,EQL-LOOT-1.0,loot,Active,,B15-BB-013,,,Yes,Yes,,,,,,,,,,,Gnoll,Splitpaw Sharpshooter,Splitpaw Sharpshooter,,,,Hostile,Blackburrow,,Indoor Dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,Add,No matching classic item version identified.,,,B15-BB,
B15-BB-014,15,,Blackburrow,Burrowing Goggles,,Face,,,,,,,,,,,,,,,Focus: Burning Affliction I,Splitpaw Explorer,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable dungeon loot, quest component, equipment, container, or meaningful shared source relationship.",,Core,,,,,Yes,1,,AC 5; HP 10; INT 5,NEC WIZ MAG ENC,All,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Exact current EQL item/source or exact-zone population relationship.,None identified,,Not applicable — EQL-added or EQL-expanded item,,Current EQL Wiki,Batch 15 compatibility repair: EQL classes/races and classic comparison fields re-audited item by item.,EQL-LOOT-1.0,loot,Active,,B15-BB-014,,,Yes,Yes,,,,,,,,,,,Gnoll,Splitpaw Explorer,Splitpaw Explorer,,,,Hostile,Blackburrow,,Indoor Dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,Add,No matching classic item version identified.,,,B15-BB,
B15-BB-015,15,,Blackburrow,Well Worn Boots,,Feet,,,,,,,,,,,,,,,,Splitpaw Explorer,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable dungeon loot, quest component, equipment, container, or meaningful shared source relationship.",,Core,,,,,Yes,1,,AC 6; Endurance 5; WIS 3,DRU MNK SHM BST,All,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Exact current EQL item/source or exact-zone population relationship.,None identified,,Not applicable — EQL-added or EQL-expanded item,,Current EQL Wiki,Batch 15 compatibility repair: EQL classes/races and classic comparison fields re-audited item by item.,EQL-LOOT-1.0,loot,Active,,B15-BB-015,,,Yes,Yes,,,,,,,,,,,Gnoll,Splitpaw Explorer,Splitpaw Explorer,,,,Hostile,Blackburrow,,Indoor Dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,Add,No matching classic item version identified.,,,B15-BB,
B15-BB-016,15,,Blackburrow,Vagrant's Tunic,,Chest,,,,,,,,,,,,,,,Focus: Mana Preservation I,Socho Darkpaw,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable dungeon loot, quest component, equipment, container, or meaningful shared source relationship.",,Core,,,,,Yes,1,,AC 8; HP 5; WIS 4; CR 10,WAR CLR PAL RNG SHD DRU MNK BRD ROG SHM BST BER,All,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Exact current EQL item/source or exact-zone population relationship.,None identified,,Not applicable — EQL-added or EQL-expanded item,,Current EQL Wiki,Batch 15 compatibility repair: EQL classes/races and classic comparison fields re-audited item by item.,EQL-LOOT-1.0,loot,Active,,B15-BB-016,,,Yes,Yes,,,,,,,,,,,Gnoll,Blackburrow Named Gnoll,Socho Darkpaw,,,,Hostile,Blackburrow,,Indoor Dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,Add,No matching classic item version identified.,,,B15-BB,
B15-BB-017,15,,Blackburrow,Darkpaw Sash,,Waist,,,,,,,,,,,,,,,,Socho Darkpaw,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable dungeon loot, quest component, equipment, container, or meaningful shared source relationship.",,Core,,,,,Yes,1,,AC 2; DEX 2; CR 3,All,All,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Exact current EQL item/source or exact-zone population relationship.,None identified,,Not applicable — EQL-added or EQL-expanded item,,Current EQL Wiki,Batch 15 compatibility repair: EQL classes/races and classic comparison fields re-audited item by item.,EQL-LOOT-1.0,loot,Active,,B15-BB-017,,,Yes,Yes,,,,,,,,,,,Gnoll,Blackburrow Named Gnoll,Socho Darkpaw,,,,Hostile,Blackburrow,,Indoor Dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,Add,No matching classic item version identified.,,,B15-BB,
B15-BB-018,15,,Blackburrow,Rusty Spiked Shoulderpads,,Shoulders,,,,,,,,,All except NEC WIZ MAG ENC,All,,,,,,Socho Darkpaw,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable dungeon loot, quest component, equipment, container, or meaningful shared source relationship.",,Core,,,,,Yes,1,AC 3; STR 5; MR -10,AC 3; STR 5; MR -10,All except NEC WIZ MAG ENC,All,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Exact current EQL item/source or exact-zone population relationship.,None identified,,Classic,,Current EQL Wiki,Batch 15 compatibility repair: EQL classes/races and classic comparison fields re-audited item by item.,EQL-LOOT-1.0,loot,Active,,B15-BB-018,,,Yes,Yes,,,,,,,,,,,Gnoll,Blackburrow Named Gnoll,Socho Darkpaw,,,,Hostile,Blackburrow,,Indoor Dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,Keep,Current EQL and classic restrictions match.,,,B15-BB,
B15-BB-019,15,,Blackburrow,Hardened Bark Breastplate,,Chest,,,,,,,,,,,,,,,,Sabertooth Overseer,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable dungeon loot, quest component, equipment, container, or meaningful shared source relationship.",,Core,,,,,Yes,1,,AC 16; Endurance 15; DR 10; PR 10,WAR CLR PAL RNG SHD BRD ROG BER,All,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Exact current EQL item/source or exact-zone population relationship.,None identified,,Not applicable — EQL-added or EQL-expanded item,,Current EQL Wiki,Batch 15 compatibility repair: EQL classes/races and classic comparison fields re-audited item by item.,EQL-LOOT-1.0,loot,Active,,B15-BB-019,,,Yes,Yes,,,,,,,,,,,Gnoll,Sabertooth Overseer,Sabertooth Overseer,,,,Hostile,Blackburrow,,Indoor Dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,Add,No matching classic item version identified.,,,B15-BB,
B15-BB-020,15,,Blackburrow,Runed Sabertooth Girdle,,Waist,,,,,,,,,,,,,,,,Sabertooth Overseer,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable dungeon loot, quest component, equipment, container, or meaningful shared source relationship.",,Core,,,,,Yes,1,,AC 5; STA 5; WIS 5,All,All,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Exact current EQL item/source or exact-zone population relationship.,None identified,,Not applicable — EQL-added or EQL-expanded item,,Current EQL Wiki,Batch 15 compatibility repair: EQL classes/races and classic comparison fields re-audited item by item.,EQL-LOOT-1.0,loot,Active,,B15-BB-020,,,Yes,Yes,,,,,,,,,,,Gnoll,Sabertooth Overseer,Sabertooth Overseer,,,,Hostile,Blackburrow,,Indoor Dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,Add,No matching classic item version identified.,,,B15-BB,
