record_id,batch,continent,zone,item_name,item_category,slot,equippable,inventory_only,magic,lore,no_drop,quest_item,weight,size,classes_classic,races_classic,stats_raw,damage,delay,weapon_skill,proc_click_focus,source_npc,source_npc_level,source_npc_class,source_npc_race_type,placeholder,placeholder_level_range,nearby_enemy_level_range,spawn_type,spawn_location,respawn_timer,time_condition,special_abilities,social_or_add_risk,faction_consequences,drop_frequency,drop_rate_reported,drop_notes,era_status,tlp_status,legends_status,best_for_classes,best_for_archetypes,general_value_notes,personal_build_notes,effect_transfer_value,target_priority_general,duplicate_item_group,inclusion_reason,source_scope,core_or_supplemental,data_confidence,source_primary,source_secondary,research_notes,approved,revision,stats_classic,stats_eql,classes_eql,races_eql,source_npc_level_classic,source_npc_level_eql,eql_verification_status,eql_audit_action,eql_npc_confirmed,eql_item_confirmed,eql_drop_source_confirmed,eql_stats_match,eql_classes_match,eql_races_match,eql_effect_match,eql_spawn_match,eql_era_status,eql_wiki_source,eql_official_source,eql_last_checked,eql_changes_summary,eql_verification_notes,official_override_status,official_source_checked,eql_wiki_listing_status,eql_wiki_verification_state,current_build_confirmed,evidence_grade,evidence_strength,conflict_status,classic_original_launch,classic_historical_era,last_directly_observed,primary_evidence_layer,per_field_provenance_notes
B05-SKA-011,5,Antonica,South Karana,Lightstone,Utility / quest item,Primary / Secondary,Yes,No,Yes,,,Yes,0.1,,All,All,Light source,,,,Passive light source,a treant,23-27,Druid,Treant,,,,Paired static treant camp,,Approximately 4 minutes,,,,,Common / variable,,,Classic,Likely,Candidate,All,Light utility; questing; vendor value,"Quest, utility, and vendor value",Useful universal utility,Low,Medium,Lightstone,Universal utility item from notable camp,Common outdoor camp drop,Core,High,https://wiki.project1999.com/A_Treant,,,Yes,4,Light source,Light source,All,All,23-27,23-27,EQL Wiki Linked — Verification State Unclear,Keep,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Southern_Karana,,2026-07-22,,,No applicable official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; Project 1999 retained as classic baseline,None identified,Unverified,Classic,,EQL Wiki,Official EQL sources checked with no item-specific override found; EQL Wiki used for current working data; Project 1999 retained as classic baseline.
B05-SKA-012,5,Antonica,South Karana,A Wooden Heart,Quest item,Inventory,No,Yes,,Yes,Yes,Yes,2.0,,All,All,,,,,,a treant,23-27,Druid,Treant,,,,Paired static treant camp,,Approximately 4 minutes,,,,,Unknown,,,Classic,Likely,Unknown,Quest users,Quest progression,Important quest material from a notable economy camp,No direct gear value,None,Medium,A Wooden Heart,Distinctive treant quest drop,Common outdoor camp drop,Core,High,https://wiki.project1999.com/A_Treant,,,Yes,4,,,All,All,23-27,23-27,EQL Wiki Linked — Verification State Unclear,Keep,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Southern_Karana,,2026-07-22,,,No applicable official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; Project 1999 retained as classic baseline,None identified,Unverified,Classic,,EQL Wiki,Official EQL sources checked with no item-specific override found; EQL Wiki used for current working data; Project 1999 retained as classic baseline.
B05-SKA-013,5,Antonica,South Karana,Cloak of Leaves,Armor,Back,Yes,No,,,,,2.0,,All,All,AC 5; AGI +7; HP +5,,,,,Grizzleknot,30,Druid,Treant,,,,Named treant-related cycle,,Approximately 22 minutes,,,,,Unknown,,,Classic,Likely,Candidate,All,Universal agility and HP armor,Strong universal agility/HP cloak,Excellent for Monk,None,High,Cloak of Leaves,Universal stat cloak from named outdoor target,Named outdoor drop,Core,High,https://wiki.project1999.com/Southern_Karana,,,Yes,4,AC 5; AGI +7; HP +5,AC 5; AGI +7; HP +5,All,All,30,30,EQL Wiki Linked — Verification State Unclear,Keep,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Southern_Karana,,2026-07-22,,,No applicable official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; Project 1999 retained as classic baseline,None identified,Unverified,Classic,,EQL Wiki,Official EQL sources checked with no item-specific override found; EQL Wiki used for current working data; Project 1999 retained as classic baseline.
B05-SKA-014,5,Antonica,South Karana,Treant Staff,Weapon,Primary,Yes,No,Yes,Yes,,,9.5,,"CLR, DRU, SHM, NEC, WIZ, MAG, ENC",,10 damage / 35 delay,10,35,2HB,Combat proc: Root; level 18,Grizzleknot,30,Druid,Treant,,,,Named treant-related cycle,,Approximately 22 minutes,,,,,Unknown,,,Classic,Likely,Candidate,"Cleric, Druid, Shaman, Necromancer, Wizard, Magician, Enchanter",Priest and caster stat weapon,Broad priest/caster 2HB with HP and mana,Relevant to Druid and Necromancer,None,High,Treant Staff,Broad caster/priest access and mixed stats,Named outdoor drop,Core,High,https://wiki.project1999.com/Southern_Karana,,,Yes,4,9 damage / 37 delay; HP +5; Mana +5,10 damage / 35 delay,All except Bard and Rogue,,30,30,EQL Wiki Linked — Modified; Verification State Unclear,Correct,Yes,Yes,Yes,No,No,Yes,No — corrected proc identity,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Southern_Karana,,2026-07-22,Corrected conflation with Runed Totem Staff; actual Treant Staff is 10/35 with Root proc at level 18.,,No applicable official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; Project 1999 retained as classic baseline,Previous row used Runed Totem Staff profile,Unverified,Classic,,EQL Wiki,Official EQL sources checked with no item-specific override found; EQL Wiki used for current working data; Project 1999 retained as classic baseline.
B05-SKA-015,5,Antonica,South Karana,Grizzleknot Bark,Quest item,Inventory,No,Yes,Yes,Yes,Yes,Yes,5.5,,All,All,,,,,,Grizzleknot,30,Druid,Treant,,,,Named treant-related cycle,,Approximately 22 minutes,,,,,Unknown,,,Classic,Likely,Unknown,Quest users,Quest progression,Distinctive named treant quest component,No direct gear value,None,Low-Medium,Grizzleknot Bark,Named-only quest material,Named outdoor drop,Core,High,https://wiki.project1999.com/Southern_Karana,,,Yes,4,,,All,All,30,30,EQL Wiki Linked — Verification State Unclear,Keep,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Southern_Karana,,2026-07-22,,,No applicable official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; Project 1999 retained as classic baseline,None identified,Unverified,Classic,,EQL Wiki,Official EQL sources checked with no item-specific override found; EQL Wiki used for current working data; Project 1999 retained as classic baseline.
B05-SKA-016,5,Antonica,South Karana,Bark Shield,Shield,Secondary,Yes,No,Yes,,,,2.5,,Broad non-INT-caster access,All,AC 15; AGI +5,,,,,Synger Foxfyre,27,Druid,Halfling,a lion,Approximately 15-20,,Roaming named placeholder cycle,,Reported approximately 78 seconds,,Casts Druid spells; assists the hermit,,,Unknown,,,Classic,Likely,Candidate,"Shield-using tanks, priests, hybrids, Bard, Rogue, Shaman",Light defensive shield,Excellent light defensive shield,Potential Druid use,None,High,Bark Shield,Strong AC/AGI shield from rare outdoor named,Named outdoor drop,Core,High item / Medium spawn,https://wiki.project1999.com/Synger_Foxfyre,,,Yes,4,AC 15; AGI +5,AC 15; AGI +5,Broad non-INT-caster access,All,27,27,EQL Wiki Linked — Verification State Unclear,Keep,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Southern_Karana,,2026-07-22,,,No applicable official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; Project 1999 retained as classic baseline,None identified,Unverified,Classic,,EQL Wiki,Official EQL sources checked with no item-specific override found; EQL Wiki used for current working data; Project 1999 retained as classic baseline.
B05-SKA-017,5,Antonica,South Karana,Double-Bladed Bone Axe,Weapon,Primary,Yes,No,Yes,,,,9.0,,"WAR, PAL, RNG, SHD; some records also show BRD, ROG",All,18 damage / 48 delay,18,48,2HS,,Synger Foxfyre,27,Druid,Halfling,a lion,,,Roaming named placeholder cycle,,Reported approximately 78 seconds,,,,,Unknown,,,Classic,Likely,Candidate,"Warrior, Paladin, Ranger, Shadow Knight; possible Bard/Rogue conflict",Two-handed martial weapon,Strong outdoor martial 2HS,No direct classic use,None,High,Double-Bladed Bone Axe,Strong named outdoor weapon,Named outdoor drop,Core,Medium-High,https://wiki.project1999.com/Synger_Foxfyre,,Class-list conflict retained,Yes,4,18 damage / 48 delay,18 damage / 48 delay,"WAR, PAL, RNG, SHD, BRD, ROG",All,27,27,Conflicting,Correct,Yes,Yes,Yes,Yes,Conflicting,Yes,Yes,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Southern_Karana,,2026-07-22,Retained broader EQL class list while flagging internal wiki conflict.,,No applicable official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,F,Internal EQL Wiki class-list conflict,NPC presentation lists WAR/PAL/RNG/SHD; zone item table also includes BRD/ROG,Unverified,Classic,,EQL Wiki,Official EQL sources checked with no item-specific override found; EQL Wiki used for current working data; Project 1999 retained as classic baseline.
B05-SKA-018,5,Antonica,South Karana,Beartooth Necklace,Jewelry,Neck,Yes,No,,,,,0.2,,All,All,STA +3; HP +10,,,,,Marik Clubthorn,Unverified,Unverified,Humanoid,,,,Roaming named outdoor NPC,,,,,,,Unknown,,,Classic,Likely,Candidate,All,Universal survivability jewelry,Excellent universal early survivability necklace,Useful to all three classes,None,High,Beartooth Necklace,Universal HP/STA jewelry,Named outdoor drop,Core,Medium,https://wiki.project1999.com/Southern_Karana,,NPC level requires verification,Yes,4,STA +3; HP +10,STA +3; HP +10,All,All,Unverified,Unverified,EQL Wiki Linked — Verification State Unclear,Keep,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Southern_Karana,,2026-07-22,,,No applicable official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; Project 1999 retained as classic baseline,None identified,Unverified,Classic,,EQL Wiki,Official EQL sources checked with no item-specific override found; EQL Wiki used for current working data; Project 1999 retained as classic baseline.
B05-SKA-019,5,Antonica,South Karana,Lionhide Backpack,Container,Inventory,No,Yes,,,,,0.4,8 large slots; 35% weight reduction,All,All,8 large slots; 35% weight reduction,,,,,Groi Gutblade,Unverified,,Humanoid,,,,Roaming named outdoor NPC,,,,,,,Unknown,,,Classic,Likely,Candidate,All,Inventory; weight reduction,One of the best low-level outdoor bags,Excellent for Monk,None,Very High,Lionhide Backpack,High-value weight-reduction container,Named outdoor drop,Core,Medium-High,https://wiki.project1999.com/Southern_Karana,,NPC level requires verification,Yes,4,8 large slots; 35% weight reduction,8 large slots; 35% weight reduction,All,All,Unverified,Unverified,EQL Wiki Linked — Verification State Unclear,Correct,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Southern_Karana,,2026-07-22,Corrected source from Marik Clubthorn to Groi Gutblade.,,No applicable official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; Project 1999 retained as classic baseline,Previous classic-first row assigned Marik Clubthorn,Unverified,Classic,,EQL Wiki,Current EQL Wiki links Lionhide Backpack to Groi Gutblade.
B05-SKA-020,5,Antonica,South Karana,Mroon's Toy,Weapon,Primary,Yes,No,,,,,12.0,,"WAR, SHD, SHM",Limited large races,20 damage / 70 delay,20,70,2HB,,Mroon,Unverified,,Large humanoid,,,,Named outdoor NPC,,,,,,,Unknown,,,Classic,Likely,Candidate,"Warrior, Shadow Knight, Shaman",Large-race 2HB,Distinctive large-race weapon and collectible,No likely use,None,Low-Medium,Mroon's Toy,Unique named weapon with race restrictions,Named outdoor drop,Core,Medium,https://wiki.project1999.com/Southern_Karana,,NPC level requires verification,Yes,4,20 damage / 70 delay,20 damage / 70 delay,"WAR, SHD, SHM",Limited large races,Unverified,Unverified,EQL Wiki Linked — Verification State Unclear,Keep,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Southern_Karana,,2026-07-22,,,No applicable official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; Project 1999 retained as classic baseline,None identified,Unverified,Classic,,EQL Wiki,Official EQL sources checked with no item-specific override found; EQL Wiki used for current working data; Project 1999 retained as classic baseline.
B05-SKA-021,5,Antonica,South Karana,Crown of Leaves,Armor,Head,Yes,No,,,,,0.4,,All,All,AC 1; WIS +5,,,,,Narra Tanith,Unverified,Druid-associated,Humanoid,,,,Named outdoor NPC,,,,,,,Unknown,,,Classic,Likely,Candidate,Priests and all WIS users,Caster stat armor,Excellent lightweight universal WIS headpiece,Excellent Druid-side item,None,High,Crown of Leaves,Universal lightweight WIS armor,Named outdoor drop,Core,Medium-High,https://wiki.project1999.com/Southern_Karana,,NPC level requires verification,Yes,4,AC 1; WIS +5,AC 1; WIS +5,All,All,Unverified,Unverified,EQL Wiki Linked — Verification State Unclear,Keep,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Southern_Karana,,2026-07-22,,,No applicable official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; Project 1999 retained as classic baseline,None identified,Unverified,Classic,,EQL Wiki,Official EQL sources checked with no item-specific override found; EQL Wiki used for current working data; Project 1999 retained as classic baseline.
