record_id,batch,continent,zone,item_name,item_category,slot,equippable,inventory_only,magic,lore,no_drop,quest_item,weight,size,classes_classic,races_classic,stats_raw,damage,delay,weapon_skill,proc_click_focus,source_npc,source_npc_level,source_npc_class,source_npc_race_type,placeholder,placeholder_level_range,nearby_enemy_level_range,spawn_type,spawn_location,respawn_timer,time_condition,special_abilities,social_or_add_risk,faction_consequences,drop_frequency,drop_rate_reported,drop_notes,era_status,tlp_status,legends_status,best_for_classes,best_for_archetypes,general_value_notes,personal_build_notes,effect_transfer_value,target_priority_general,duplicate_item_group,inclusion_reason,source_scope,core_or_supplemental,data_confidence,source_primary,source_secondary,research_notes,approved,revision,stats_classic,stats_eql,classes_eql,races_eql,source_npc_level_classic,source_npc_level_eql,eql_verification_status,eql_audit_action,eql_npc_confirmed,eql_item_confirmed,eql_drop_source_confirmed,eql_stats_match,eql_classes_match,eql_races_match,eql_effect_match,eql_spawn_match,eql_era_status,eql_wiki_source,eql_official_source,eql_last_checked,eql_changes_summary,eql_verification_notes,official_override_status,official_source_checked,eql_wiki_listing_status,eql_wiki_verification_state,current_build_confirmed,evidence_grade,evidence_strength,conflict_status,classic_original_launch,classic_historical_era,last_directly_observed,primary_evidence_layer,per_field_provenance_notes
B10-KER-004,10,Odus,Kerra Island,Gorilla Hide Leggings,Armor,Legs,Yes,No,Yes,,,,,,,,AC 6; STR +3; DEX +4; CHA -8,,,,,Lord Gongo,20,,Gorilla,,,,Named outdoor gorilla,,,,,,,,,,,,,,,,,,High,Gorilla Hide Leggings,Named stat leg armor,Named outdoor drop,Core,High,https://eqlwiki.com/Kerra_Island,,,Yes,4,AC 6; STR +3; DEX +4; CHA -8,AC 6; STR +3; DEX +4; CHA -8,,,20,20,EQL Wiki Linked — Verification State Unclear,Add,Yes,Yes,Yes,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Kerra_Island,,2026-07-22,,,No applicable official item-specific statement found,Yes,"Direct zone/NPC/item, quest, or ground-spawn linkage where documented",Verification state unclear,No public direct observation found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic-era baseline,,EQL Wiki,Added from EQL Wiki linkage; classic sources retained for later comparison.
B10-KER-005,10,Odus,Kerra Island,Mystical Claws of Jojo,Weapon,Primary / Secondary,Yes,No,Yes,,,,,,,,4 damage / 19 delay,4,19,1HS,,Jo Jo,20,,Tiger,,,,Named outdoor tiger,,,,,,,,,,,,,,,,,,High,Mystical Claws of Jojo,Fast named weapon,Named outdoor drop,Core,High,https://eqlwiki.com/Kerra_Island,,,Yes,4,4 damage / 19 delay,4 damage / 19 delay,,,20,20,EQL Wiki Linked — Verification State Unclear,Add,Yes,Yes,Yes,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Kerra_Island,,2026-07-22,,,No applicable official item-specific statement found,Yes,"Direct zone/NPC/item, quest, or ground-spawn linkage where documented",Verification state unclear,No public direct observation found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic-era baseline,,EQL Wiki,Added from EQL Wiki linkage; classic sources retained for later comparison.
B10-KER-006,10,Odus,Kerra Island,Tiger Hide Gloves,Armor,Hands,Yes,No,,,,,,,,,AC 2; STR +2; DEX +2,,,,,Jo Jo,20,,Tiger,,,,Named outdoor tiger,,,,,,,,,,,,,,,,,,Medium-High,Tiger Hide Gloves,Named stat gloves,Named outdoor drop,Core,High,https://eqlwiki.com/Kerra_Island,,,Yes,4,AC 2; STR +2; DEX +2,AC 2; STR +2; DEX +2,,,20,20,EQL Wiki Linked — Verification State Unclear,Add,Yes,Yes,Yes,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Kerra_Island,,2026-07-22,,,No applicable official item-specific statement found,Yes,"Direct zone/NPC/item, quest, or ground-spawn linkage where documented",Verification state unclear,No public direct observation found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic-era baseline,,EQL Wiki,Added from EQL Wiki linkage; classic sources retained for later comparison.
B10-KER-007,10,Odus,Kerra Island,Hexed Kerran Doll,Offhand / caster item,Primary / Secondary,Yes,No,Yes,,,,,,,,CHA +6; Mana +30,,,,,The Kerran Sha'rr,Unverified,,Kerran,,,,Faction-sensitive named Kerran,,,,,,Significant Kerran faction loss,,,,,,,,,,,,High,Hexed Kerran Doll,Named mana/CHA offhand,Faction-sensitive named drop,Core,High item / Medium level,https://eqlwiki.com/Kerra_Island,,,Yes,4,CHA +6; Mana +30,CHA +6; Mana +30,,,Unverified,Unverified,EQL Wiki Linked — Verification State Unclear,Add,Yes,Yes,Yes,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Kerra_Island,,2026-07-22,,,No applicable official item-specific statement found,Yes,"Direct zone/NPC/item, quest, or ground-spawn linkage where documented",Verification state unclear,No public direct observation found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic-era baseline,,EQL Wiki,Added from EQL Wiki linkage; classic sources retained for later comparison.
B10-KER-008,10,Odus,Kerra Island,Kerran War Spear,Weapon,Primary / Secondary,Yes,No,Yes,,,,,,,,8 damage / 34 delay,8,34,Piercing,,The Kerran Sha'rr,Unverified,,Kerran,,,,Faction-sensitive named Kerran,,,,,,Significant Kerran faction loss,,,,,,,,,,,,High,Kerran War Spear,Named Kerran weapon,Faction-sensitive named drop,Core,High item / Medium level,https://eqlwiki.com/Kerra_Island,,,Yes,4,8 damage / 34 delay,8 damage / 34 delay,,,Unverified,Unverified,EQL Wiki Linked — Verification State Unclear,Add,Yes,Yes,Yes,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Kerra_Island,,2026-07-22,,,No applicable official item-specific statement found,Yes,"Direct zone/NPC/item, quest, or ground-spawn linkage where documented",Verification state unclear,No public direct observation found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic-era baseline,,EQL Wiki,Added from EQL Wiki linkage; classic sources retained for later comparison.
B10-KER-009,10,Odus,Kerra Island,Kerran Tribal Headband,Armor,Head,Yes,No,Yes,,,,,,,,WIS +2; INT +2; Mana +10,,,,,Hamed Grarr,21,,Kerran,,,,Faction-sensitive named Kerran,,,,,,Significant Kerran faction loss,,,,,,,,,,,,High,Kerran Tribal Headband,Named caster/priest head item,Faction-sensitive named drop,Core,High,https://eqlwiki.com/Kerra_Island,,,Yes,4,WIS +2; INT +2; Mana +10,WIS +2; INT +2; Mana +10,,,21,21,EQL Wiki Linked — Verification State Unclear,Add,Yes,Yes,Yes,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Kerra_Island,,2026-07-22,,,No applicable official item-specific statement found,Yes,"Direct zone/NPC/item, quest, or ground-spawn linkage where documented",Verification state unclear,No public direct observation found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic-era baseline,,EQL Wiki,Added from EQL Wiki linkage; classic sources retained for later comparison.
B10-KER-010,10,Odus,Kerra Island,Hamed's Ring of Tears,Jewelry,Finger,Yes,No,Yes,,,,,,,,Mana +15; FR +3; CR +3; MR +3,,,,,Hamed Grarr,21,,Kerran,,,,Faction-sensitive named Kerran,,,,,,Significant Kerran faction loss,,,,,,,,,,,,High,Hamed's Ring of Tears,Named mana/resist ring,Faction-sensitive named drop,Core,High,https://eqlwiki.com/Kerra_Island,,,Yes,4,Mana +15; FR +3; CR +3; MR +3,Mana +15; FR +3; CR +3; MR +3,,,21,21,EQL Wiki Linked — Verification State Unclear,Add,Yes,Yes,Yes,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Kerra_Island,,2026-07-22,,,No applicable official item-specific statement found,Yes,"Direct zone/NPC/item, quest, or ground-spawn linkage where documented",Verification state unclear,No public direct observation found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic-era baseline,,EQL Wiki,Added from EQL Wiki linkage; classic sources retained for later comparison.
B10-KER-011,10,Odus,Kerra Island,Shazda Turban,Armor / focus item,Head,Yes,No,Yes,,,,,,,,DEX +4; AGI +4,,,,Focus: Extended Enhancement I,Shazda Asad,24,,Kerran,,,,Faction-sensitive named Kerran,,,,,,Significant Kerran faction loss,,,,,,,,,,,Very High,Very High,Shazda Turban,EQL focus head item,Faction-sensitive named drop,Core,High,https://eqlwiki.com/Kerra_Island,,,Yes,4,DEX +4; AGI +4,DEX +4; AGI +4,,,24,24,EQL Wiki Linked — Verification State Unclear,Add,Yes,Yes,Yes,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Kerra_Island,,2026-07-22,,,No applicable official item-specific statement found,Yes,"Direct zone/NPC/item, quest, or ground-spawn linkage where documented",Verification state unclear,No public direct observation found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic-era baseline,,EQL Wiki,Added from EQL Wiki linkage; classic sources retained for later comparison.
B10-KER-012,10,Odus,Kerra Island,Sejah Ghulam Bracer,Quest reward armor,Wrist,Yes,No,Yes,,,,,,,,AC 5; DEX +5; STA +3,,,,,Second Test of Kejaar,Quest reward,,,,,,Quest reward,,,,,,,,,,,,,,,,,,High,Sejah Ghulam Bracer,Strong quest bracer,Quest reward,Core,High,https://eqlwiki.com/Kerra_Island,,,Yes,4,AC 5; DEX +5; STA +3,AC 5; DEX +5; STA +3,"All except NEC, WIZ, MAG, ENC",,Quest reward,Quest reward,EQL Wiki Linked — Verification State Unclear,Add,Yes,Yes,Yes,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Kerra_Island,,2026-07-22,,,No applicable official item-specific statement found,Yes,"Direct zone/NPC/item, quest, or ground-spawn linkage where documented",Verification state unclear,No public direct observation found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic-era baseline,,EQL Wiki,Added from EQL Wiki linkage; classic sources retained for later comparison.
B10-KER-013,10,Odus,Kerra Island,Bone Talisman,Offhand / caster item,Primary / Secondary,Yes,No,Yes,,,,,,,,WIS +4; MR +10,,,,,Health Potion quest,Quest reward,,,,,,Quest reward,,,,,,,,,,,,,,,,,,High,Bone Talisman,Notable priest offhand,Quest reward,Core,High,https://eqlwiki.com/Kerra_Island,,,Yes,4,WIS +4; MR +10,WIS +4; MR +10,,,Quest reward,Quest reward,EQL Wiki Linked — Verification State Unclear,Add,Yes,Yes,Yes,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Kerra_Island,,2026-07-22,,,No applicable official item-specific statement found,Yes,"Direct zone/NPC/item, quest, or ground-spawn linkage where documented",Verification state unclear,No public direct observation found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic-era baseline,,EQL Wiki,Added from EQL Wiki linkage; classic sources retained for later comparison.
B10-KER-014,10,Odus,Kerra Island,Kerran Fishing Spear,Quest reward weapon / charged utility,Primary / Secondary,Yes,No,Yes,,,,,,,,5 damage / 30 delay; DEX +2; AGI +2; Backstab 5,5,30,Piercing,3 charges: Enduring Breath,Fish Dinner quest,Quest reward,,,,,,Quest reward,,,,,,,,,,,,,,,,,Very High,Very High,Kerran Fishing Spear,Charged breathing utility weapon,Quest reward,Core,High,https://eqlwiki.com/Kerra_Island,,,Yes,4,5 damage / 30 delay; DEX +2; AGI +2; Backstab 5,5 damage / 30 delay; DEX +2; AGI +2; Backstab 5,,,Quest reward,Quest reward,EQL Wiki Linked — Verification State Unclear,Add,Yes,Yes,Yes,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Kerra_Island,,2026-07-22,,,No applicable official item-specific statement found,Yes,"Direct zone/NPC/item, quest, or ground-spawn linkage where documented",Verification state unclear,No public direct observation found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic-era baseline,,EQL Wiki,Added from EQL Wiki linkage; classic sources retained for later comparison.
B10-KER-015,10,Odus,Kerra Island,Kerran Fishingpole,Quest reward weapon,Primary / Secondary,Yes,No,,,,,,,,,3 damage / 17 delay; STR +2,3,17,1HB,,Razortooth quest,Quest reward,,,,,,Quest reward,,,,,,,,,,,,,,,,,,Medium-High,Kerran Fishingpole,Fast quest weapon,Quest reward,Core,High,https://eqlwiki.com/Kerra_Island,,,Yes,4,3 damage / 17 delay; STR +2,3 damage / 17 delay; STR +2,,,Quest reward,Quest reward,EQL Wiki Linked — Verification State Unclear,Add,Yes,Yes,Yes,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Kerra_Island,,2026-07-22,,,No applicable official item-specific statement found,Yes,"Direct zone/NPC/item, quest, or ground-spawn linkage where documented",Verification state unclear,No public direct observation found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic-era baseline,,EQL Wiki,Added from EQL Wiki linkage; classic sources retained for later comparison.
B10-KER-016,10,Odus,Kerra Island,Kerran Toy,Quest reward range item,Range,Yes,No,,,,,,,,,AC 3; AGI +2,,,,,Gnomish Toy quest,Quest reward,,,,,,Quest reward,,,,,,,,,,,,,,,,,,High,Kerran Toy,Unusual range-slot stat item,Quest reward,Core,High,https://eqlwiki.com/Kerra_Island,,,Yes,4,AC 3; AGI +2,AC 3; AGI +2,,,Quest reward,Quest reward,EQL Wiki Linked — Verification State Unclear,Add,Yes,Yes,Yes,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Kerra_Island,,2026-07-22,,,No applicable official item-specific statement found,Yes,"Direct zone/NPC/item, quest, or ground-spawn linkage where documented",Verification state unclear,No public direct observation found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic-era baseline,,EQL Wiki,Added from EQL Wiki linkage; classic sources retained for later comparison.
B10-KER-017,10,Odus,Kerra Island,Rough Leather Sack,Container,Inventory,No,Yes,,,,,,,,,6 slots; 25% weight reduction,,,,,Feskr's Supplies quest,Quest reward,,,,,,Quest reward,,,,,,,,,,,,,,,,,,High,Rough Leather Sack,Notable weight-reduction bag,Quest reward,Core,High,https://eqlwiki.com/Kerra_Island,,,Yes,4,6 slots; 25% weight reduction,6 slots; 25% weight reduction,,,Quest reward,Quest reward,EQL Wiki Linked — Verification State Unclear,Add,Yes,Yes,Yes,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Kerra_Island,,2026-07-22,,,No applicable official item-specific statement found,Yes,"Direct zone/NPC/item, quest, or ground-spawn linkage where documented",Verification state unclear,No public direct observation found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic-era baseline,,EQL Wiki,Added from EQL Wiki linkage; classic sources retained for later comparison.
B10-KER-018,10,Odus,Kerra Island,Kejaar Totem,Charged utility item,Inventory,No,Yes,Yes,Yes,,,,,,,,,,,5 instant charges: Spirit of Cat,First Test of Kejaar,Quest reward,,,,,,Quest reward,,,,,,,,,,,,,,,,,Very High,Very High,Kejaar Totem,Charged movement/stat utility item,Quest reward,Core,High,https://eqlwiki.com/Kerra_Island,,,Yes,4,,,None,None,Quest reward,Quest reward,EQL Wiki Linked — Verification State Unclear,Add,Yes,Yes,Yes,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Kerra_Island,,2026-07-22,,,No applicable official item-specific statement found,Yes,"Direct zone/NPC/item, quest, or ground-spawn linkage where documented",Verification state unclear,No public direct observation found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic-era baseline,,EQL Wiki,Added from EQL Wiki linkage; classic sources retained for later comparison.
