record_id,batch,continent,zone,item_name,item_category,slot,equippable,inventory_only,magic,lore,no_drop,quest_item,weight,size,classes_classic,races_classic,stats_raw,damage,delay,weapon_skill,proc_click_focus,source_npc,source_npc_level,source_npc_class,source_npc_race_type,placeholder,placeholder_level_range,nearby_enemy_level_range,spawn_type,spawn_location,respawn_timer,time_condition,special_abilities,social_or_add_risk,faction_consequences,drop_frequency,drop_rate_reported,drop_notes,era_status,tlp_status,legends_status,best_for_classes,best_for_archetypes,general_value_notes,personal_build_notes,effect_transfer_value,target_priority_general,duplicate_item_group,inclusion_reason,source_scope,core_or_supplemental,data_confidence,source_primary,source_secondary,research_notes,approved,revision,stats_classic,stats_eql,classes_eql,races_eql,source_npc_level_classic,source_npc_level_eql,eql_verification_status,eql_audit_action,eql_npc_confirmed,eql_item_confirmed,eql_drop_source_confirmed,eql_stats_match,eql_classes_match,eql_races_match,eql_effect_match,eql_spawn_match,eql_era_status,eql_wiki_source,eql_official_source,eql_last_checked,eql_changes_summary,eql_verification_notes,official_override_status,official_source_checked,eql_wiki_listing_status,eql_wiki_verification_state,current_build_confirmed,evidence_grade,evidence_strength,conflict_status,classic_original_launch,classic_historical_era,last_directly_observed,primary_evidence_layer,per_field_provenance_notes
B02-LAV-002,2,Antonica,Lavastorm Mountains,Bone Fingered Gloves,Armor,Hands,Yes,No,Yes,,,,0.4,,"WAR, PAL, RNG, SHD, MNK, BRD, ROG",,AC 3; DEX +3; INT +3,,,,,a warbone monk,18-20,Monk,Skeleton / warbone,,,,Outdoor warbone spawn,,,,,,,Unknown,,,Classic,Likely,Candidate,"Warrior, Paladin, Ranger, Shadow Knight, Monk, Bard, Rogue",Melee; hybrid; proc-oriented,Unusual low-weight gloves combining DEX and INT,Good Monk-side piece,None known,High,Bone Fingered Gloves,Unique mixed-stat class armor,Outdoor creature drop,Core,Medium-High,https://wiki.project1999.com/Lavastorm_Mountains,,,Yes,4,AC 3; DEX +3; INT +3,AC 3; DEX +3; INT +3,"WAR, PAL, RNG, SHD, MNK, BRD, ROG",,Unverified,18-20,EQL Wiki Linked — Verification State Unclear,Correct,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Confirmed in current EQL Wiki,https://eqlwiki.com/Lavastorm_Mountains,,2026-07-21,EQL Wiki confirms warbone monk level range 18-20.,,No applicable official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic,,EQL Wiki,Official EQL sources checked with no item-specific override found; EQL Wiki used for current working data; P99 retained as classic baseline.
B02-LAV-003,2,Antonica,Lavastorm Mountains,Bone Spear,Weapon,Primary,Yes,No,Yes,,,,6.5,,"WAR, RNG, SHD, BRD, ROG, SHM",,6 damage / 29 delay,6,29,Piercing,,a warbone spearman,14,,Skeleton / warbone,,,,Outdoor warbone spawn,,,,,,,Unknown,,,Classic,Likely,Candidate,"Warrior, Ranger, Shadow Knight, Bard, Rogue, Shaman",Early piercing; Shaman melee,Broad low-level magical piercing weapon,No direct classic usability,None known,Medium,Bone Spear,Distinctive class-accessible outdoor weapon,Outdoor creature drop,Core,Medium-High,https://wiki.project1999.com/Lavastorm_Mountains,,,Yes,4,6 damage / 29 delay,6 damage / 29 delay,"WAR, RNG, SHD, BRD, ROG, SHM",,Unverified,14,EQL Wiki Linked — Verification State Unclear,Correct,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Confirmed in current EQL Wiki,https://eqlwiki.com/Lavastorm_Mountains,,2026-07-21,EQL Wiki confirms warbone spearman as level 14.,,No applicable official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic,,EQL Wiki,Official EQL sources checked with no item-specific override found; EQL Wiki used for current working data; P99 retained as classic baseline.
B02-LAV-004,2,Antonica,Lavastorm Mountains,Large Bone Shield,Shield,Secondary,Yes,No,Yes,,,,9.5,,"WAR, CLR, PAL, RNG, SHD, DRU, BRD, ROG, SHM","Barbarian, Troll, Ogre",AC 8; DR +1,,,,,a warbone spearman,14,,Skeleton / warbone,,,,Outdoor warbone spawn,,,,,,,Unknown,,,Classic,Likely,Candidate,"Large-race tanks, priests, hybrids, Bard, Rogue, Shaman",Large-race shield user,Useful early shield and strong race-restriction example,Potential Druid use only with compatible race,None known,Medium,Large Bone Shield,Race-specific notable shield,Outdoor creature drop,Core,Medium-High,https://wiki.project1999.com/Lavastorm_Mountains,,,Yes,4,AC 8; DR +1,AC 8; DR +1,"WAR, CLR, PAL, RNG, SHD, DRU, BRD, ROG, SHM","Barbarian, Troll, Ogre",Unverified,14,EQL Wiki Linked — Verification State Unclear,Correct,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Confirmed in current EQL Wiki,https://eqlwiki.com/Lavastorm_Mountains,,2026-07-21,EQL Wiki confirms warbone spearman as level 14.,,No applicable official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic,,EQL Wiki,Official EQL sources checked with no item-specific override found; EQL Wiki used for current working data; P99 retained as classic baseline.
B02-LAV-005,2,Antonica,Lavastorm Mountains,Glowing Gloves,Armor,Hands,Yes,No,Yes,Yes,Yes,,1.5,,Enchanter,"Human, Erudite, High Elf, Dark Elf, Gnome",AC 4,,,,,a shadowed man,Approximately 24-26,,Shadowed man,,,,Shared outdoor camp loot,,,,,,,Unknown,,,Classic,Likely,Candidate,Enchanter,INT caster,Dedicated Enchanter outdoor armor drop,No direct relevance,None known,Medium for Enchanters,Glowing Gloves,Class-specific outdoor armor,Shared outdoor camp drop,Core,Medium-High,https://wiki.project1999.com/Lavastorm_Mountains,,,Yes,4,AC 4,AC 4,Enchanter,"Human, Erudite, High Elf, Dark Elf, Gnome",Approximately 24-26,Approximately 24-26,EQL Wiki Linked — Verification State Unclear,Keep,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Confirmed in current EQL Wiki,https://eqlwiki.com/Lavastorm_Mountains,,2026-07-21,,,No applicable official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic,,EQL Wiki,Official EQL sources checked with no item-specific override found; EQL Wiki used for current working data; P99 retained as classic baseline.
B02-LAV-006,2,Antonica,Lavastorm Mountains,Goblin Scout Beads,Armor / era warning,Neck,Yes,No,,,Yes,,0.5,,All,All,AC 1,,,,,goblin scout,11,,Goblin,,,,Outdoor goblin spawn,,,,,,,Unknown,,"Classic-zone NPC, but beads are documented as Kunark-era loot",Post-classic addition,Expansion timing dependent,Unknown,All,Starter armor; era audit,Weak gear but important era-warning row,Minimal value,None,Low,Goblin Scout Beads,Prevents classic-zone/later-loot contamination,Outdoor creature drop,Core,High warning confidence,https://wiki.project1999.com/Lavastorm_Mountains,,,Yes,4,AC 1,AC 1,All,All,11,11,Out of current EQL era,Quarantine,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Explicitly out of launch era,https://eqlwiki.com/Lavastorm_Mountains,,2026-07-21,,Retained as an era-warning row.,No applicable official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki explicitly marks Kunark-era loot,None; explicit era exclusion,No,Kunark,,EQL Wiki,EQL Wiki explicitly identifies this as Kunark-era loot; retain only for era-aware research.
B02-LAV-007,2,Antonica,Lavastorm Mountains,Essence of Fire,Quest / crafting item,Inventory,No,Yes,,,,,0.1,,All,All,,,,,,a fire elemental,Approximately 9-16,,Elemental,,,,Common outdoor creature drop,,,,,,,Unknown,,,Classic,Likely,Unknown,Quest and tradeskill users,Questing; crafting,Recognizable elemental class-quest material,Potential Druid or caster quest relevance,None,Medium,Essence of Fire,Important elemental quest component,Common outdoor creature drop,Core,Medium-High,https://wiki.project1999.com/Lavastorm_Mountains,,,Yes,4,,,All,All,Approximately 9-16,Approximately 9-16,EQL Wiki Linked — Verification State Unclear,Keep,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Confirmed in current EQL Wiki,https://eqlwiki.com/Lavastorm_Mountains,,2026-07-21,,,No applicable official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic,,EQL Wiki,Official EQL sources checked with no item-specific override found; EQL Wiki used for current working data; P99 retained as classic baseline.
B02-LAV-008,2,Antonica,Lavastorm Mountains,Lava Rock,Quest item,Inventory,No,Yes,Yes,,,Yes,0.1,,All,All,,,,,,a fire elemental,Approximately 9-16,,Elemental,,,,Common outdoor creature drop,,,,,,,Unknown,,,Classic,Likely,Unknown,Quest users,Quest progression,Lightweight elemental quest component,No direct gear value,None,Low-Medium,Lava Rock,Recognizable class quest component,Common outdoor creature drop,Core,High,https://wiki.project1999.com/Lavastorm_Mountains,,,Yes,4,,,All,All,Approximately 9-16,Approximately 9-16,EQL Wiki Linked — Verification State Unclear,Keep,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Confirmed in current EQL Wiki,https://eqlwiki.com/Lavastorm_Mountains,,2026-07-21,,,No applicable official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic,,EQL Wiki,Official EQL sources checked with no item-specific override found; EQL Wiki used for current working data; P99 retained as classic baseline.
B02-LAV-009,2,Antonica,Lavastorm Mountains,Fiery Ore,Quest item,Inventory,No,Yes,Yes,,,Yes,0.5,,All,All,,,,,,a fire drake,9-11,,Drake,,,,Common outdoor creature drop,,,,,Fire drakes are social and may assist,,Unknown,,,Classic,Likely,Unknown,Quest users,Quest progression,Important fiery-material quest component,No direct gear value,None,Medium,Fiery Ore,Recognizable class quest component,Common outdoor creature drop,Core,High,https://wiki.project1999.com/Lavastorm_Mountains,,,Yes,4,,,All,All,9-11,9-11,EQL Wiki Linked — Verification State Unclear,Keep,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Confirmed in current EQL Wiki,https://eqlwiki.com/Lavastorm_Mountains,,2026-07-21,,,No applicable official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic,,EQL Wiki,Official EQL sources checked with no item-specific override found; EQL Wiki used for current working data; P99 retained as classic baseline.
B02-LAV-010,2,Antonica,Lavastorm Mountains,Fire Drake Scale,Quest / crafting item,Inventory,No,Yes,,,,,0.1,,All,All,,,,,,a fire drake,9-11,,Drake,,,,Common outdoor creature drop,,,,,Fire drakes are social and may assist,,Unknown,,,Classic,Likely,Unknown,Quest and tradeskill users,Questing; crafting,Class-quest and crafting material,No direct gear value,None,Low-Medium,Fire Drake Scale,Recognizable outdoor material,Common outdoor creature drop,Core,High,https://wiki.project1999.com/Lavastorm_Mountains,,,Yes,4,,,All,All,9-11,9-11,EQL Wiki Linked — Verification State Unclear,Keep,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Confirmed in current EQL Wiki,https://eqlwiki.com/Lavastorm_Mountains,,2026-07-21,,,No applicable official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic,,EQL Wiki,Official EQL sources checked with no item-specific override found; EQL Wiki used for current working data; P99 retained as classic baseline.
B02-LAV-011,2,Antonica,Lavastorm Mountains,Putrid Bile,Quest item,Inventory,No,Yes,,,,Yes,0.1,,All,All,,,,,,a fire drake,9-11,,Drake,,,,Common outdoor creature drop,,,,,,,Unknown,,,Classic,Likely,Unknown,Quest users,Quest progression,Unusual quest component from a fire-drake source,No direct gear value,None,Low,Putrid Bile,Distinctive quest material,Common outdoor creature drop,Core,High,https://wiki.project1999.com/Lavastorm_Mountains,,,Yes,4,,,All,All,9-11,9-11,EQL Wiki Linked — Verification State Unclear,Keep,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Confirmed in current EQL Wiki,https://eqlwiki.com/Lavastorm_Mountains,,2026-07-21,,,No applicable official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic,,EQL Wiki,Official EQL sources checked with no item-specific override found; EQL Wiki used for current working data; P99 retained as classic baseline.
B02-LAV-012,2,Antonica,Lavastorm Mountains,Pouch of Red Dust,Quest item,Inventory,No,Yes,,Yes,Yes,Yes,0.3,,All,All,,,,,,"fire goblin, scout, or wizard",Approximately 11+,,Goblin,,,,Social outdoor goblin camp drop,,,,,Caster adds possible,,Unknown,,,Classic,Likely,Unknown,Quest users,Quest progression,Class-quest component from a social goblin camp,No direct gear value,None,Medium,Pouch of Red Dust,Recognizable class quest component,Common outdoor camp drop,Core,High,https://wiki.project1999.com/Lavastorm_Mountains,,,Yes,4,,,All,All,Approximately 11+,Approximately 11+,EQL Wiki Linked — Verification State Unclear,Keep,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Confirmed in current EQL Wiki,https://eqlwiki.com/Lavastorm_Mountains,,2026-07-21,,,No applicable official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic,,EQL Wiki,Official EQL sources checked with no item-specific override found; EQL Wiki used for current working data; P99 retained as classic baseline.
B02-LAV-013,2,Antonica,Lavastorm Mountains,Goblin Supply Pouch,Quest item,Inventory,No,Yes,,Yes,Yes,Yes,5.0,,All,All,,,,,,goblin runner,Unverified,,Goblin,,,,Roaming courier,,,,,,,Unknown,,,Classic,Likely,Unknown,Quest users,Quest progression,Distinctive outdoor courier quest drop,No direct gear value,None,Low,Goblin Supply Pouch,Named courier quest item,Roaming outdoor NPC drop,Core,Medium-High,https://wiki.project1999.com/Lavastorm_Mountains,,,Yes,4,,,All,All,Unverified,Unverified,Conflicting,Correct,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Confirmed in current EQL Wiki,https://eqlwiki.com/Lavastorm_Mountains,,2026-07-21,"NPC-specific listing uses Goblin Supply Pouch, WT 5.0; the zone item table also lists Runner Pouch, WT 2.5, from the same goblin runner.","This is a replacement of the former incorrect row, not a net new row.",No applicable official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,F,Internal EQL Wiki conflict,NPC entry lists Goblin Supply Pouch; zone item table lists Runner Pouch,Unverified,Classic,,EQL Wiki,"Preferred value follows the NPC-specific listing, but the internal EQL Wiki conflict is unresolved."
