index,record_id,batch,continent,zone,item_name,item_category,slot,equippable,inventory_only,magic,lore,no_drop,quest_item,weight,size,classes_classic,races_classic,stats_raw,damage,delay,weapon_skill,proc_click_focus,source_npc,source_npc_level,source_npc_class,source_npc_race_type,placeholder,placeholder_level_range,nearby_enemy_level_range,spawn_type,spawn_location,respawn_timer,time_condition,special_abilities,social_or_add_risk,faction_consequences,drop_frequency,drop_rate_reported,drop_notes,era_status,tlp_status,legends_status,best_for_classes,best_for_archetypes,general_value_notes,personal_build_notes,effect_transfer_value,target_priority_general,duplicate_item_group,inclusion_reason,source_scope,core_or_supplemental,data_confidence,source_primary,source_secondary,research_notes,approved,revision,stats_classic,stats_eql,classes_eql,races_eql,source_npc_level_classic,source_npc_level_eql,eql_verification_status,eql_audit_action,eql_npc_confirmed,eql_item_confirmed,eql_drop_source_confirmed,eql_stats_match,eql_classes_match,eql_races_match,eql_effect_match,eql_spawn_match,eql_era_status,eql_wiki_source,eql_official_source,eql_last_checked,eql_changes_summary,eql_verification_notes,official_override_status,official_source_checked,eql_wiki_listing_status,eql_wiki_verification_state,current_build_confirmed,evidence_grade,evidence_strength,conflict_status,classic_original_launch,classic_historical_era,last_directly_observed,primary_evidence_layer,per_field_provenance_notes,schema_version,record_type,record_status,source_record_id,canonical_record_id,parent_record_id,related_record_ids,display_default,searchable,record_notes,faction_risk_level,faction_hits_known,faction_gains_known,city_access_risk,merchant_access_risk,quest_access_risk,initial_disposition,protected_npc_type,faction_behavior_notes,creature_family,creature_subfamily,normalized_source_name,source_name_aliases,shared_loot_family,family_faction,family_hostility,family_zone_scope,source_variant_notes,zone_type,zone_subarea,zone_wing,zone_floor,camp_or_room,location_coordinates,location_description,navigation_notes,escape_or_exit_risk,environmental_hazards,encounter_name,encounter_type,encounter_tier,encounter_group_size,encounter_raid_size,encounter_difficulty,encounter_trigger,encounter_scripted,encounter_phases,encounter_adds,encounter_failure_condition,encounter_reset_behavior,encounter_notes,placeholder_npc,placeholder_cycle,spawn_probability,spawn_count,spawn_window,respawn_variance,despawn_condition,spawn_dependencies,spawn_guaranteed,spawn_mechanics_notes,instance_status,instance_type,instance_name,instance_entry_method,instance_reuse_timer,loot_lockout_type,loot_lockout_duration,lockout_scope,lockout_applies_per_npc,lockout_applies_per_instance,lockout_bypass_conditions,instance_notes,loot_delivery_method,loot_container_name,loot_table_name,loot_table_tier,loot_pool_type,loot_roll_type,loot_quantity_min,loot_quantity_max,loot_slots_reported,loot_selection_behavior,shared_loot_notes,currency_drop,loot_delivery_notes,drop_rate_type,drop_rate_numerator,drop_rate_denominator,drop_rate_sample_size,drop_rate_pool_probability,drop_rate_item_probability,drop_rate_source,drop_rate_confidence,drop_rate_conditions,access_requirement,access_key_item,access_key_consumed,access_quest,minimum_recommended_level,minimum_group_size,minimum_raid_size,class_role_requirements,door_or_lock_requirement,levitation_required,underwater_required,resist_requirements,corpse_recovery_difficulty,bind_or_reentry_notes,access_notes,encounter_hp,encounter_ac,damage_per_hit_min,damage_per_hit_max,attacks_per_round,aoe_effects,single_target_effects,debuffs,summons_players,enrages,rampage,flurry,banishes,mem_blur,charm,fear,death_touch,resist_profile,immunity_profile,combat_mechanics_notes,raid_target,raid_classification,raid_progression_role,raid_prerequisite,contested_status,racing_or_engagement_rules,racing_line,open_world_competition,recommended_composition,raid_notes,quest_name,quest_step,quest_role,epic_class,progression_category,required_for_access,required_for_spawn,required_for_turn_in,reward_type,quest_dependency_notes,content_availability,availability_context,availability_start,availability_end,availability_condition,beta_availability_status,launch_availability_status,instance_availability_status,compatibility_action,compatibility_reason,custom_tags,alternate_names,content_group_id,data_extension_json
11,B22-SPL-011,22,Antonica,Splitpaw Lair,Verishe Bracer of Dominance,Armor,WRIST,Yes,No,Yes,Yes,,,3.5,MEDIUM,,,AC 6; STR +3; STA +3; AGI +3; SV MAGIC +6; SV DISEASE +6,,,,,Verishe Mal Executioner,,Gnoll Warrior,Gnoll,,,,EQL revamp rare,Executioner room,,,,,,,,Attunable,EQL-exclusive,,Current post-revamp EQL Wiki-listed,,,,,,,,"Notable exact-source equipment, utility, quest, or progression relationship.",Zone-specific,Core,High,https://www.everquestlegends.com/patch-notes/eql-update-notes-7-14-2026,https://eqlwiki.com/Splitpaw_Lair,,Yes,1,,AC 6; STR +3; STA +3; AGI +3; SV MAGIC +6; SV DISEASE +6,WAR CLR PAL RNG SHD BRD BER,ALL,,,Current post-revamp EQL Wiki-listed,Add,Wiki,Wiki,Wiki,Changed,Changed,Changed,No identified change,Revamped / unresolved,EQL-exclusive,https://eqlwiki.com/Splitpaw_Lair,https://www.everquestlegends.com/patch-notes/eql-update-notes-7-14-2026,2026-07-28,EQL-exclusive item added in the July 2026 Splitpaw revamp.,,,Yes,Listed,Post-revamp Wiki evidence,No,B,Official EQL revamp context plus current post-revamp EQL Wiki item/source data.,None identified,No,,,Official EQL / current EQL Wiki,Revamp structure from official EQL notes; current item/source fields from post-revamp EQL Wiki; classic comparison from Project 1999 where applicable.,EQL-LOOT-1.0,loot,Active,,B22-SPL-011,,,Yes,Yes,,,Splitpaw Clan -30,Guards of Qeynos +10; Residents of Karanas +10,,,,Hostile,,,Gnoll,,Verishe Mal Executioner,,,Splitpaw Clan,Hostile,Splitpaw Lair,,Open-world indoor dungeon,,,,Executioner room,,,,,,Verishe Mal Executioner,Named / notable source,Band 5,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Major officially confirmed EQL revamp,,,,Confirmed,Unconfirmed,,,,,,B22-SPL,
12,B22-SPL-012,22,Antonica,Splitpaw Lair,Verishe Mal Greataxe,Weapon,PRIMARY,Yes,No,Yes,,,,10.5,MEDIUM,,,,26,52,2H Slashing,,Verishe Mal Executioner,,Gnoll Warrior,Gnoll,,,,EQL revamp rare,Executioner room,,,,,,,,Attunable,EQL-exclusive,,Current post-revamp EQL Wiki-listed,,,Weapon ratio 0.500,,,,,"Notable exact-source equipment, utility, quest, or progression relationship.",Zone-specific,Core,High,https://www.everquestlegends.com/patch-notes/eql-update-notes-7-14-2026,https://eqlwiki.com/Splitpaw_Lair,,Yes,1,,,WAR BER,ALL,,,Current post-revamp EQL Wiki-listed,Add,Wiki,Wiki,Wiki,Changed,Changed,Changed,No identified change,Revamped / unresolved,EQL-exclusive,https://eqlwiki.com/Splitpaw_Lair,https://www.everquestlegends.com/patch-notes/eql-update-notes-7-14-2026,2026-07-28,EQL-exclusive item added in the July 2026 Splitpaw revamp.,,,Yes,Listed,Post-revamp Wiki evidence,No,B,Official EQL revamp context plus current post-revamp EQL Wiki item/source data.,None identified,No,,,Official EQL / current EQL Wiki,Revamp structure from official EQL notes; current item/source fields from post-revamp EQL Wiki; classic comparison from Project 1999 where applicable.,EQL-LOOT-1.0,loot,Active,,B22-SPL-012,,,Yes,Yes,,,Splitpaw Clan -30,Guards of Qeynos +10; Residents of Karanas +10,,,,Hostile,,,Gnoll,,Verishe Mal Executioner,,,Splitpaw Clan,Hostile,Splitpaw Lair,,Open-world indoor dungeon,,,,Executioner room,,,,,,Verishe Mal Executioner,Named / notable source,Band 5,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Major officially confirmed EQL revamp,,,,Confirmed,Unconfirmed,,,,,,B22-SPL,
13,B22-SPL-013,22,Antonica,Splitpaw Lair,Kicsh Der Pavz,Weapon,PRIMARY SECONDARY,Yes,No,Yes,Yes,,,8.0,LARGE,WAR SHD BRD ROG,ALL,INT +5; DEX +5,13,38,1H Slashing,Proc: Strong Poison,Tesch Val Deval`Nmak,39+,Warrior,Gnoll,,,,,Deval`Nmak room,Approximately 20 minutes,,,,,,,,Classic / historical,,Current post-revamp EQL Wiki-listed,,,Weapon ratio 0.342,,,,,"Notable exact-source equipment, utility, quest, or progression relationship.",Zone-specific,Core,High,https://www.everquestlegends.com/patch-notes/eql-update-notes-7-14-2026,https://eqlwiki.com/Splitpaw_Lair,,Yes,1,DEX +5,INT +5; DEX +5,WAR SHD BRD ROG,ALL,,39+,Current post-revamp EQL Wiki-listed,Add,Wiki,Wiki,Wiki,Changed,No identified change,No identified change,No identified change,Revamped / unresolved,Classic-retained with EQL changes,https://eqlwiki.com/Splitpaw_Lair,https://www.everquestlegends.com/patch-notes/eql-update-notes-7-14-2026,2026-07-28,Damage increased 10 to 13; INT +5 added.,,,Yes,Listed,Post-revamp Wiki evidence,No,B,Official EQL revamp context plus current post-revamp EQL Wiki item/source data.,None identified,,Later classic Splitpaw revamp,,Official EQL / current EQL Wiki,Revamp structure from official EQL notes; current item/source fields from post-revamp EQL Wiki; classic comparison from Project 1999 where applicable.,EQL-LOOT-1.0,loot,Active,,B22-SPL-013,,,Yes,Yes,,,Splitpaw Clan -30,Guards of Qeynos +10; Residents of Karanas +10,,,,Hostile,,,Gnoll,,Tesch Val Deval`Nmak,,,Splitpaw Clan,Hostile,Splitpaw Lair,,Open-world indoor dungeon,,,,Deval`Nmak room,,,,,,Tesch Val Deval`Nmak,Named / notable source,Band 4,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Major officially confirmed EQL revamp,,,,Confirmed,Unconfirmed,,,,,,B22-SPL,
14,B22-SPL-014,22,Antonica,Splitpaw Lair,Vacra Av Svim,Weapon,SECONDARY,Yes,No,Yes,Yes,Yes,,5.0,MEDIUM,WAR BRD ROG,ALL,AC 6; STR +6; WIS +6; AGI +6; HP +5,10,31,1H Slashing,,Tesch Val Kadvem,39+,Warrior,Gnoll,,,,,Kadvem room,,,,,,,,,Classic / historical,,Current post-revamp EQL Wiki-listed,,,Weapon ratio 0.323,,,,,"Notable exact-source equipment, utility, quest, or progression relationship.",Zone-specific,Core,High,https://www.everquestlegends.com/patch-notes/eql-update-notes-7-14-2026,https://eqlwiki.com/Splitpaw_Lair,,Yes,1,AGI +6; HP +5,AC 6; STR +6; WIS +6; AGI +6; HP +5,WAR RNG BRD ROG,ALL,,39+,Current post-revamp EQL Wiki-listed,Add,Wiki,Wiki,Wiki,Changed,Changed,No identified change,No identified change,Revamped / unresolved,Classic-retained with EQL changes,https://eqlwiki.com/Splitpaw_Lair,https://www.everquestlegends.com/patch-notes/eql-update-notes-7-14-2026,2026-07-28,"Damage increased 8 to 10; AC +6, STR +6, WIS +6 added; RNG eligibility added.",,,Yes,Listed,Post-revamp Wiki evidence,No,B,Official EQL revamp context plus current post-revamp EQL Wiki item/source data.,None identified,,Later classic Splitpaw revamp,,Official EQL / current EQL Wiki,Revamp structure from official EQL notes; current item/source fields from post-revamp EQL Wiki; classic comparison from Project 1999 where applicable.,EQL-LOOT-1.0,loot,Active,,B22-SPL-014,,,Yes,Yes,,,Splitpaw Clan -30,Guards of Qeynos +10; Residents of Karanas +10,,,,Hostile,,,Gnoll,,Tesch Val Kadvem,,,Splitpaw Clan,Hostile,Splitpaw Lair,,Open-world indoor dungeon,,,,Kadvem room,,,,,,Tesch Val Kadvem,Named / notable source,Band 4,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Major officially confirmed EQL revamp,,,,Confirmed,Unconfirmed,,,,,,B22-SPL,
15,B22-SPL-015,22,Antonica,Splitpaw Lair,Devlas Ilkvel,Shield,SECONDARY,Yes,No,Yes,Yes,,,7.0,MEDIUM,WAR CLR PAL RNG SHD DRU BRD SHM,ALL,AC 15; STA +5; DEX +5; SV POISON +7,,,,,Nisch Val Torash Mashk,39+,Cleric,Gnoll,,,,,Torash Mashk room,,,,,,,,,Classic / historical,,Current post-revamp EQL Wiki-listed,,,,,,,,"Notable exact-source equipment, utility, quest, or progression relationship.",Zone-specific,Core,High,https://www.everquestlegends.com/patch-notes/eql-update-notes-7-14-2026,https://eqlwiki.com/Splitpaw_Lair,,Yes,1,AC 12; DEX +5; SV POISON +7,AC 15; STA +5; DEX +5; SV POISON +7,WAR CLR PAL RNG SHD DRU BRD SHM,ALL,,39+,Current post-revamp EQL Wiki-listed,Add,Wiki,Wiki,Wiki,Changed,No identified change,No identified change,No identified change,Revamped / unresolved,Classic-retained with EQL changes,https://eqlwiki.com/Splitpaw_Lair,https://www.everquestlegends.com/patch-notes/eql-update-notes-7-14-2026,2026-07-28,AC increased 12 to 15; STA +5 added.,,,Yes,Listed,Post-revamp Wiki evidence,No,B,Official EQL revamp context plus current post-revamp EQL Wiki item/source data.,None identified,,Later classic Splitpaw revamp,,Official EQL / current EQL Wiki,Revamp structure from official EQL notes; current item/source fields from post-revamp EQL Wiki; classic comparison from Project 1999 where applicable.,EQL-LOOT-1.0,loot,Active,,B22-SPL-015,,,Yes,Yes,,,Splitpaw Clan -30,Guards of Qeynos +10; Residents of Karanas +10,,,,Hostile,,,Gnoll,,Nisch Val Torash Mashk,,,Splitpaw Clan,Hostile,Splitpaw Lair,,Open-world indoor dungeon,,,,Torash Mashk room,,,,,,Nisch Val Torash Mashk,Named / notable source,Band 4,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Major officially confirmed EQL revamp,,,,Confirmed,Unconfirmed,,,,,,B22-SPL,
16,B22-SPL-016,22,Antonica,Splitpaw Lair,Dagger of Dropping,Weapon,PRIMARY SECONDARY,Yes,No,Yes,,,,1.5,TINY,ROG NEC WIZ MAG ENC,ALL except HUM ERU HFL,BACKSTAB +4,4,22,Piercing,Proc: Weaken,Tesch Val Deval`Nmak,,Warrior,Gnoll,,,,,Deval`Nmak room,,,,,,,,,Classic / historical,,Current post-revamp EQL Wiki-listed,,,Weapon ratio 0.182,,,,,"Notable exact-source equipment, utility, quest, or progression relationship.",Zone-specific,Core,High,https://www.everquestlegends.com/patch-notes/eql-update-notes-7-14-2026,https://eqlwiki.com/Splitpaw_Lair,,Yes,1,,BACKSTAB +4,ROG NEC WIZ MAG ENC,ALL,,,Current post-revamp EQL Wiki-listed,Add,Wiki,Wiki,Wiki,Changed,No identified change,Changed,No identified change,Revamped / unresolved,Classic-retained with EQL changes,https://eqlwiki.com/Splitpaw_Lair,https://www.everquestlegends.com/patch-notes/eql-update-notes-7-14-2026,2026-07-28,Backstab +4 added; race eligibility expanded to ALL.,,,Yes,Listed,Post-revamp Wiki evidence,No,B,Official EQL revamp context plus current post-revamp EQL Wiki item/source data.,None identified,,Later classic Splitpaw revamp,,Official EQL / current EQL Wiki,Revamp structure from official EQL notes; current item/source fields from post-revamp EQL Wiki; classic comparison from Project 1999 where applicable.,EQL-LOOT-1.0,loot,Active,,B22-SPL-016,,,Yes,Yes,,,Splitpaw Clan -30,Guards of Qeynos +10; Residents of Karanas +10,,,,Hostile,,,Gnoll,,Tesch Val Deval`Nmak,,,Splitpaw Clan,Hostile,Splitpaw Lair,,Open-world indoor dungeon,,,,Deval`Nmak room,,,,,,Tesch Val Deval`Nmak,Named / notable source,Band 4,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Major officially confirmed EQL revamp,,,,Confirmed,Unconfirmed,,,,duplicate-source,,B22-SPL,
17,B22-SPL-017,22,Antonica,Splitpaw Lair,Dagger of Dropping,Weapon,PRIMARY SECONDARY,Yes,No,Yes,,,,1.5,TINY,ROG NEC WIZ MAG ENC,ALL except HUM ERU HFL,BACKSTAB +4,4,22,Piercing,Proc: Weaken,The Ishva Mal,,Cleric,Gnoll,,,,,Inner Ishva complex,,,,,,,,,Classic / historical,,Current post-revamp EQL Wiki-listed,,,Weapon ratio 0.182,,,,,"Notable exact-source equipment, utility, quest, or progression relationship.",Zone-specific,Core,High,https://www.everquestlegends.com/patch-notes/eql-update-notes-7-14-2026,https://eqlwiki.com/Splitpaw_Lair,,Yes,1,,BACKSTAB +4,ROG NEC WIZ MAG ENC,ALL,,,Current post-revamp EQL Wiki-listed,Add,Wiki,Wiki,Wiki,Changed,No identified change,Changed,No identified change,Revamped / unresolved,Classic-retained with EQL changes,https://eqlwiki.com/Splitpaw_Lair,https://www.everquestlegends.com/patch-notes/eql-update-notes-7-14-2026,2026-07-28,Backstab +4 added; race eligibility expanded to ALL.,,,Yes,Listed,Post-revamp Wiki evidence,No,B,Official EQL revamp context plus current post-revamp EQL Wiki item/source data.,None identified,,Later classic Splitpaw revamp,,Official EQL / current EQL Wiki,Revamp structure from official EQL notes; current item/source fields from post-revamp EQL Wiki; classic comparison from Project 1999 where applicable.,EQL-LOOT-1.0,loot,Active,,B22-SPL-017,,,Yes,Yes,,,Splitpaw Clan -30,Guards of Qeynos +10; Residents of Karanas +10,,,,Hostile,,,Gnoll,,The Ishva Mal,,,Splitpaw Clan,Hostile,Splitpaw Lair,,Open-world indoor dungeon,,,,Inner Ishva complex,,,,,,The Ishva Mal,Named / notable source,Band 5,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Major officially confirmed EQL revamp,,,,Confirmed,Unconfirmed,,,,duplicate-source,,B22-SPL,
18,B22-SPL-018,22,Antonica,Splitpaw Lair,Robe of the Ishva,Armor,CHEST,Yes,No,Yes,Yes,,,1.8,MEDIUM,NEC WIZ MAG ENC,HUM ERU HIE DEF GNM IKS,AC 8; CHA +5; MANA +50; SV POISON +14,,,,Focus: Reanimation Efficiency III,The Ishva Mal,40+,Cleric,Gnoll,,,,,Inner Ishva complex,Approximately 28 minutes,,,,,,,,Classic / historical,,Current post-revamp EQL Wiki-listed,,,,,,,,"Notable exact-source equipment, utility, quest, or progression relationship.",Zone-specific,Core,High,https://www.everquestlegends.com/patch-notes/eql-update-notes-7-14-2026,https://eqlwiki.com/Splitpaw_Lair,,Yes,1,AC 8; CHA +5; MANA +50; SV POISON +14,AC 8; CHA +5; MANA +50; SV POISON +14,NEC WIZ MAG ENC,ALL,,40+,Current post-revamp EQL Wiki-listed,Add,Wiki,Wiki,Wiki,Changed,No identified change,Changed,Changed,Revamped / unresolved,Classic-retained with EQL changes,https://eqlwiki.com/Splitpaw_Lair,https://www.everquestlegends.com/patch-notes/eql-update-notes-7-14-2026,2026-07-28,Reanimation Efficiency III added; races expanded to ALL.,,,Yes,Listed,Post-revamp Wiki evidence,No,B,Official EQL revamp context plus current post-revamp EQL Wiki item/source data.,None identified,,Later classic Splitpaw revamp,,Official EQL / current EQL Wiki,Revamp structure from official EQL notes; current item/source fields from post-revamp EQL Wiki; classic comparison from Project 1999 where applicable.,EQL-LOOT-1.0,loot,Active,,B22-SPL-018,,,Yes,Yes,,,Splitpaw Clan -30,Guards of Qeynos +10; Residents of Karanas +10,,,,Hostile,,,Gnoll,,The Ishva Mal,,,Splitpaw Clan,Hostile,Splitpaw Lair,,Open-world indoor dungeon,,,,Inner Ishva complex,,,,,,The Ishva Mal,Named / notable source,Band 5,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Major officially confirmed EQL revamp,,,,Confirmed,Unconfirmed,,,,,,B22-SPL,
19,B22-SPL-019,22,Antonica,Splitpaw Lair,Gnoll Hide Tome,Caster Item,PRIMARY,Yes,No,Yes,Yes,,,1.0,TINY,NEC WIZ MAG ENC,HUM ERU HIE DEF GNM IKS,STR -10; WIS +5; INT +10; HP +15; SV POISON +10,,,,,Rosch Val L'Vlor,39+,Magician,Gnoll,,,,,L'Vlor caster room,,,,,,,,,Classic / historical,,Current post-revamp EQL Wiki-listed,,,,,,,,"Notable exact-source equipment, utility, quest, or progression relationship.",Zone-specific,Core,High,https://www.everquestlegends.com/patch-notes/eql-update-notes-7-14-2026,https://eqlwiki.com/Splitpaw_Lair,,Yes,1,STR -10; WIS +5; INT +10; HP +15; SV POISON +10,STR -10; WIS +5; INT +10; HP +15; SV POISON +10,NEC WIZ MAG ENC,ALL,,39+,Current post-revamp EQL Wiki-listed,Add,Wiki,Wiki,Wiki,Changed,No identified change,Changed,No identified change,Revamped / unresolved,Classic-retained with EQL changes,https://eqlwiki.com/Splitpaw_Lair,https://www.everquestlegends.com/patch-notes/eql-update-notes-7-14-2026,2026-07-28,Race eligibility expanded to ALL.,,,Yes,Listed,Post-revamp Wiki evidence,No,B,Official EQL revamp context plus current post-revamp EQL Wiki item/source data.,None identified,,Later classic Splitpaw revamp,,Official EQL / current EQL Wiki,Revamp structure from official EQL notes; current item/source fields from post-revamp EQL Wiki; classic comparison from Project 1999 where applicable.,EQL-LOOT-1.0,loot,Active,,B22-SPL-019,,,Yes,Yes,,,Splitpaw Clan -30,Guards of Qeynos +10; Residents of Karanas +10,,,,Hostile,,,Gnoll,,Rosch Val L'Vlor,,,Splitpaw Clan,Hostile,Splitpaw Lair,,Open-world indoor dungeon,,,,L'Vlor caster room,,,,,,Rosch Val L'Vlor,Named / notable source,Band 4,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Major officially confirmed EQL revamp,,,,Confirmed,Unconfirmed,,,,,,B22-SPL,
20,B22-SPL-020,22,Antonica,Splitpaw Lair,Tesch Val Sinisch,Weapon,PRIMARY,Yes,No,Yes,Yes,,,7.0,LARGE,SHM,ALL,WIS +4; INT +4,9,33,Piercing,Proc: Weak Poison,Nisch Val Torash Mashk,39+,Cleric,Gnoll,,,,,Torash Mashk room,,,,,,,,,Classic / historical,,Current post-revamp EQL Wiki-listed,,,Weapon ratio 0.273,,,,,"Notable exact-source equipment, utility, quest, or progression relationship.",Zone-specific,Core,High,https://www.everquestlegends.com/patch-notes/eql-update-notes-7-14-2026,https://eqlwiki.com/Splitpaw_Lair,,Yes,1,WIS +4; INT +4,WIS +4; INT +4,SHM,ALL,,39+,Current post-revamp EQL Wiki-listed,Add,Wiki,Wiki,Wiki,No identified change,No identified change,No identified change,No identified change,Revamped / unresolved,Classic-retained,https://eqlwiki.com/Splitpaw_Lair,https://www.everquestlegends.com/patch-notes/eql-update-notes-7-14-2026,2026-07-28,,,,Yes,Listed,Post-revamp Wiki evidence,No,B,Official EQL revamp context plus current post-revamp EQL Wiki item/source data.,None identified,,Later classic Splitpaw revamp,,Official EQL / current EQL Wiki,Revamp structure from official EQL notes; current item/source fields from post-revamp EQL Wiki; classic comparison from Project 1999 where applicable.,EQL-LOOT-1.0,loot,Active,,B22-SPL-020,,,Yes,Yes,,,Splitpaw Clan -30,Guards of Qeynos +10; Residents of Karanas +10,,,,Hostile,,,Gnoll,,Nisch Val Torash Mashk,,,Splitpaw Clan,Hostile,Splitpaw Lair,,Open-world indoor dungeon,,,,Torash Mashk room,,,,,,Nisch Val Torash Mashk,Named / notable source,Band 4,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Major officially confirmed EQL revamp,,,,Confirmed,Unconfirmed,,,,,,B22-SPL,
21,B22-SPL-021,22,Antonica,Splitpaw Lair,Split Paw Hide Gloves,Armor,HANDS,Yes,No,Yes,,,,2.0,TINY,ALL except NEC WIZ MAG ENC,ALL,AC 4; DEX +3; WIS +2,,,,,a one-eyed gnoll,,Warrior,Gnoll,,,,,One-eyed gnoll cave,,,,,,,,,Classic / historical,,Current post-revamp EQL Wiki-listed,,,,,,,,"Notable exact-source equipment, utility, quest, or progression relationship.",Zone-specific,Core,High,https://www.everquestlegends.com/patch-notes/eql-update-notes-7-14-2026,https://eqlwiki.com/Splitpaw_Lair,,Yes,1,AC 4; DEX +3; WIS +2,AC 4; DEX +3; WIS +2,ALL except NEC WIZ MAG ENC,ALL,,,Current post-revamp EQL Wiki-listed,Add,Wiki,Wiki,Wiki,No identified change,No identified change,No identified change,No identified change,Revamped / unresolved,Classic-retained,https://eqlwiki.com/Splitpaw_Lair,https://www.everquestlegends.com/patch-notes/eql-update-notes-7-14-2026,2026-07-28,,,,Yes,Listed,Post-revamp Wiki evidence,No,B,Official EQL revamp context plus current post-revamp EQL Wiki item/source data.,None identified,,Later classic Splitpaw revamp,,Official EQL / current EQL Wiki,Revamp structure from official EQL notes; current item/source fields from post-revamp EQL Wiki; classic comparison from Project 1999 where applicable.,EQL-LOOT-1.0,loot,Active,,B22-SPL-021,,,Yes,Yes,,,Splitpaw Clan -30,Guards of Qeynos +10; Residents of Karanas +10,,,,Hostile,,,Gnoll,,a one-eyed gnoll,,,Splitpaw Clan,Hostile,Splitpaw Lair,,Open-world indoor dungeon,,,,One-eyed gnoll cave,,,,,,a one-eyed gnoll,Named / notable source,Band 3,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Major officially confirmed EQL revamp,,,,Confirmed,Unconfirmed,,,,duplicate-source,,B22-SPL,
